"Site","Prediction"
1,3.411936
2,2.318408
3,9.322416
4,1.699832
5,3.077696
6,0.866572
7,5.479112
8,5.785112
9,1.049988
10,1.063548
11,1.491624
12,7.9664
13,8.657864
14,5.555464
15,7.602644
16,1.095728
17,16.191428
18,21.230252
19,2.651436
20,1.647356
21,2.655732
22,19.363524
23,13.819656
24,17.231468
25,21.075684
26,19.921176
27,1.665988
28,1.673496
29,2.452504
30,15.980412
31,2.38438
32,1.8441
33,1.475116
34,1.906292
35,1.928636
36,1.977816
37,1.851
38,1.611356
39,2.295576
40,3.044808
41,2.420996
42,1.938336
43,3.037292
44,2.33946
45,1.884348
46,2.120076
47,4.545268
48,3.742692
49,2.330504
50,2.46526
51,2.973224
52,2.818704
53,4.299036
54,2.696844
55,2.5011
56,4.893028
57,1.637236
58,4.781048
59,3.506292
60,7.743084
61,0.944736
62,19.263692
63,6.010844
64,4.437324
65,2.946752
66,4.83834
67,1.958256
68,4.535252
69,6.945668
70,26.741436
71,2.871472
72,2.880236
73,5.038096
74,3.256496
75,3.4421
76,5.165644
77,3.135508
78,17.694156
79,2.49278
80,25.956928
81,6.077324
82,20.139964
83,1.403956
84,5.319912
85,16.50136
86,13.801744
87,2.847648
88,15.02014
89,3.93848
90,2.108008
91,6.53978
92,1.222024
93,1.799952
94,1.670168
95,1.875024
96,1.908188
97,1.583704
98,3.40892
99,2.888252
100,3.297304
101,2.782288
102,11.34216
103,3.259832
104,3.29266
105,5.3982
106,8.623
107,11.314644
108,2.7606
109,2.24012
110,8.912796
111,6.26444
112,0.623792
113,33.97446
114,3.1088
115,3.536956
116,0.6915
117,2.730732
118,3.729704
119,2.956696
120,2.979816
121,5.9853
122,2.10058
123,3.933472
124,4.722676
125,2.041448
126,4.132864
127,3.042652
128,1.741224
129,3.130668
130,5.175096
131,5.652648
132,6.312788
133,2.190136
134,1.7285
135,3.213544
136,4.874636
137,2.277056
138,8.961256
139,4.397368
140,10.636284
141,4.554248
142,3.151092
143,2.223204
144,0.977176
145,2.865384
146,1.953708
147,3.558228
148,2.288152
149,2.40828
150,2.232852
151,3.998072
152,0.880972
153,3.192984
154,2.926516
155,4.886768
156,8.061232
157,3.066484
158,7.753108
159,2.91324
160,5.157148
161,28.474872
162,5.466828
163,3.429648
164,2.250564
165,2.911868
166,8.56488
167,8.235972
168,2.914528
169,24.056004
170,3.520144
171,5.95496
172,8.896168
173,7.540024
174,12.854552
175,3.389296
176,6.542592
177,7.466616
178,9.078152
179,8.292776
180,5.39246
181,4.954376
182,3.570824
183,6.981904
184,14.073444
185,12.897688
186,18.265128
187,3.984836
188,3.491476
189,7.068744
190,6.143108
191,3.379404
192,10.894048
193,9.384792
194,11.976048
195,6.166604
196,5.149448
197,7.04512
198,11.008072
199,4.530384
200,4.887508
201,7.100568
202,6.015308
203,3.359164
204,15.186132
205,9.149064
206,5.120004
207,3.733544
208,9.29788
209,5.247192
210,10.071416
211,7.877184
212,7.248724
213,2.709344
214,7.446992
215,5.581968
216,5.541996
217,4.31636
218,5.660648
219,14.965732
220,2.94052
221,5.980124
222,3.11244
223,13.98856
224,6.420472
225,6.352988
226,4.38388
227,6.534216
228,8.320596
229,1.941588
230,9.227496
231,8.070636
232,5.686596
233,7.6525
234,8.604708
235,8.28116
236,9.08514
237,10.075144
238,3.25998
239,9.74224
240,15.007344
241,1.471624
242,14.10534
243,2.311704
244,4.9826
245,1.992996
246,9.975748
247,8.735484
248,2.609856
249,9.486644
250,5.92176
251,17.280428
252,7.187072
253,10.535848
254,8.537064
255,10.074912
256,6.204472
257,15.085148
258,12.2812
259,5.549704
260,3.578356
261,3.493256
262,4.729784
263,5.589808
264,20.41572
265,5.260212
266,6.501644
267,7.340692
268,5.044384
269,25.6162
270,10.815444
271,7.170916
272,5.882672
273,9.1144
274,6.157764
275,10.322064
276,17.364532
277,7.369972
278,3.487416
279,5.803064
280,12.810928
281,4.614232
282,7.812636
283,13.523192
284,41.289308
285,10.57936
286,3.183344
287,5.489748
288,25.191208
289,17.91126
290,3.396028
291,9.234512
292,11.550688
293,2.017936
294,0.753472
295,3.372476
296,11.035668
297,3.687756
298,7.091696
299,3.5614
300,13.283196
301,10.221548
302,7.97532
303,11.6585
304,14.592044
305,4.850308
306,9.046104
307,5.781884
308,4.094056
309,4.040164
310,12.348296
311,9.542312
312,11.6487
313,12.277236
314,1.850696
315,16.743608
316,5.679624
317,6.461072
318,4.65916
319,2.768708
320,10.828208
321,4.250964
322,8.597636
323,16.706404
324,7.211932
325,8.286164
326,28.861948
327,10.211108
328,9.082824
329,5.704716
330,3.311372
331,8.984048
332,5.049172
333,10.014908
334,14.805956
335,1.918012
336,2.795568
337,11.258688
338,7.649552
339,5.167888
340,5.432892
341,13.029088
342,11.170264
343,13.080768
344,15.797004
345,1.400104
346,3.6254
347,12.827012
348,13.12984
349,8.909876
350,14.266448
351,20.533944
352,10.45144
353,3.764192
354,0.846736
355,20.940092
356,4.64904
357,4.950404
358,26.020148
359,35.472036
360,31.11744
361,2.506216
362,13.982584
363,7.373228
364,8.816452
365,7.376116
366,8.847496
367,4.847896
368,16.086312
369,9.906892
370,12.50692
371,5.590284
372,5.290388
373,4.175576
374,2.45202
375,10.473452
376,4.721364
377,4.347164
378,11.653824
379,4.67254
380,22.723012
381,4.164532
382,3.894692
383,17.130704
384,5.034812
385,2.231356
386,4.4427
387,6.013208
388,0.843664
389,7.082368
390,11.106796
391,7.934932
392,6.640108
393,13.672244
394,2.111816
395,11.568676
396,13.792196
397,28.38636
398,9.513356
399,9.180264
400,5.861568
401,16.009484
402,22.803984
403,3.932472
404,9.155972
405,1.247728
406,4.436436
407,3.138504
408,9.587384
409,1.995504
410,15.86558
411,5.176224
412,6.16794
413,25.685808
414,9.336484
415,31.5286
416,1.987136
417,15.095868
418,5.196352
419,1.917076
420,2.131892
421,3.18298
422,23.569344
423,22.563324
424,2.864488
425,6.576668
426,9.485016
427,8.332804
428,9.438844
429,16.30172
430,7.1277
431,9.013612
432,7.927052
433,2.18536
434,2.737524
435,10.73812
436,19.058136
437,11.036616
438,9.844788
439,11.836828
440,15.650704
441,10.89262
442,10.6099
443,14.75654
444,13.312416
445,25.563588
446,4.926256
447,3.767968
448,3.384892
449,9.476836
450,4.648068
451,11.557156
452,38.038012
453,15.108776
454,25.342236
455,9.21704
456,17.048992
457,12.310596
458,2.060612
459,3.076708
460,6.316704
461,8.535476
462,4.626856
463,29.152092
464,15.811048
465,6.878772
466,9.883264
467,2.476764
468,40.646344
469,4.70328
470,9.491504
471,13.932308
472,9.929888
473,5.867684
474,4.12534
475,8.991772
476,14.012308
477,5.021412
478,10.010644
479,9.288452
480,4.360848
481,4.640308
482,4.428172
483,22.682828
484,26.151056
485,16.013464
486,19.430452
487,31.821892
488,5.540572
489,18.407896
490,12.350976
491,16.335924
492,9.254176
493,25.363352
494,1.869048
495,5.696972
496,8.316344
497,5.32194
498,2.437584
499,7.16488
500,28.92882
501,10.770224
502,1.85534
503,6.924196
504,1.77852
505,4.859176
506,3.97764
507,10.93768
508,10.41638
509,2.932984
510,47.709828
511,8.463116
512,33.441768
513,16.095816
514,17.286904
515,29.361564
516,5.289496
517,9.868656
518,3.455824
519,39.161644
520,26.96814
521,30.64068
522,50.51762
523,10.025564
524,58.123528
525,6.940952
526,1.234436
527,21.89094
528,16.948472
529,3.101616
530,33.149172
531,35.922308
532,7.031236
533,9.074472
534,19.088704
535,6.004004
536,51.067404
537,2.880648
538,7.339376
539,29.352112
540,4.398352
541,1.737124
542,25.509808
543,15.583488
544,33.938992
545,2.757436
546,11.34262
547,14.722048
548,15.041476
549,7.291796
550,34.841976
551,8.041372
552,10.319924
553,31.04582
554,2.233276
555,16.618284
556,11.11272
557,3.236624
558,2.537916
559,5.316136
560,13.412828
561,4.714264
562,5.8228
563,11.554464
564,16.479104
565,23.300664
566,9.870552
567,11.82816
568,51.936028
569,45.17256
570,9.07648
571,13.18304
572,2.423288
573,29.840524
574,4.199136
575,3.26992
576,1.76132
577,32.354356
578,5.711828
579,28.751112
580,7.783936
581,40.970528
582,14.21832
583,8.171692
584,41.666876
585,8.641592
586,3.261224
587,21.00014
588,21.199876
589,12.631476
590,2.947432
591,1.921164
592,16.67456
593,4.1117
594,5.264284
595,6.591576
596,13.03986
597,2.642112
598,4.040912
599,8.468996
600,2.567832
601,5.171948
602,4.175272
603,9.16114
604,8.559656
605,2.36066
606,6.151704
607,3.843148
608,11.42034
609,5.755036
610,44.386944
611,4.801772
612,6.339724
613,1.963604
614,1.332308
615,3.612748
616,2.772804
617,6.25336
618,6.093128
619,2.907504
620,3.132788
621,20.707768
622,6.824228
623,53.866644
624,2.184348
625,7.4609
626,4.02202
627,5.230864
628,7.189072
629,5.556528
630,2.644336
631,9.723652
632,17.633568
633,6.668912
634,13.858952
635,9.5773
636,2.087956
637,6.768952
638,9.149228
639,6.920928
640,17.926124
641,19.216828
642,5.185932
643,6.899228
644,8.130736
645,2.971816
646,11.27964
647,6.117104
648,4.550304
649,32.5146
650,7.499492
651,3.636228
652,26.805424
653,2.497228
654,5.614288
655,3.63558
656,13.72964
657,7.807048
658,29.830968
659,28.95876
660,8.817168
661,1.538236
662,13.243252
663,6.152636
664,4.555028
665,8.410204
666,4.579536
667,3.011332
668,47.934808
669,12.357196
670,5.287564
671,3.565392
672,21.951904
673,5.397012
674,2.45158
675,3.248376
676,7.08132
677,3.820156
678,3.522952
679,5.297856
680,7.539652
681,6.200772
682,6.858436
683,22.195608
684,30.274568
685,10.856256
686,5.397956
687,2.419024
688,6.928992
689,10.359116
690,8.1922
691,9.580224
692,6.684276
693,8.590916
694,2.173768
695,3.904004
696,2.693292
697,38.666176
698,7.030252
699,7.976296
700,5.298796
701,5.083832
702,5.445096
703,2.819492
704,7.862204
705,4.595188
706,6.789804
707,4.64854
708,4.79232
709,8.923632
710,7.028896
711,9.36236
712,13.282852
713,20.449988
714,20.078816
715,6.35088
716,15.410208
717,5.397168
718,3.848764
719,2.308084
720,5.668972
721,22.277368
722,4.045532
723,8.220872
724,12.4801
725,7.624044
726,24.332736
727,4.963848
728,8.314564
729,8.164048
730,6.352956
731,12.218536
732,8.646012
733,4.276484
734,8.497616
735,33.293984
736,12.896004
737,2.86336
738,7.256656
739,2.099832
740,12.98208
741,3.643036
742,26.25844
743,7.621516
744,6.434804
745,5.8433
746,9.136628
747,29.495604
748,6.41864
749,6.363832
750,13.632936
751,10.291572
752,3.60904
753,4.32588
754,20.576764
755,8.230628
756,16.17364
757,5.822848
758,5.67988
759,9.03872
760,15.827696
761,2.670676
762,9.010844
763,16.425664
764,15.864168
765,2.672912
766,14.975544
767,6.453288
768,13.263628
769,17.70072
770,6.458968
771,14.596772
772,14.001852
773,2.003536
774,8.694972
775,4.783048
776,5.071736
777,7.82078
778,4.700892
779,9.019228
780,7.102856
781,4.626196
782,7.480516
783,26.063436
784,7.131488
785,11.561908
786,11.880928
787,9.200448
788,4.940836
789,2.463708
790,9.254496
791,11.639312
792,8.647892
793,12.006632
794,11.454104
795,6.05866
796,20.20402
797,5.72312
798,14.427692
799,14.892396
800,14.908236
801,27.360988
802,6.41804
803,2.67726
804,18.395896
805,2.127196
806,38.717244
807,3.797608
808,11.240316
809,16.86648
810,16.824396
811,2.513364
812,18.339068
813,33.031184
814,9.098632
815,8.922844
816,19.216772
817,21.509152
818,4.451804
819,5.694296
820,16.080584
821,3.007124
822,15.135308
823,5.83378
824,16.267136
825,4.283444
826,36.162276
827,6.942904
828,3.409596
829,3.081112
830,11.673772
831,5.502244
832,2.508632
833,1.764516
834,13.00484
835,7.125608
836,1.562724
837,7.247444
838,6.91762
839,4.779576
840,12.84558
841,7.57438
842,3.306252
843,8.082796
844,5.298256
845,6.914476
846,16.679728
847,26.891516
848,15.47162
849,17.628496
850,4.24934
851,25.553468
852,12.6085
853,33.43634
854,7.194384
855,11.711988
856,4.4348
857,3.137884
858,2.545632
859,6.966928
860,9.681164
861,9.62434
862,8.139392
863,6.544396
864,5.863484
865,14.243544
866,31.086944
867,22.904472
868,12.512816
869,3.09574
870,9.318396
871,10.323072
872,11.14392
873,6.802448
874,4.31982
875,2.093004
876,17.8344
877,18.304244
878,2.304256
879,11.40894
880,3.530044
881,27.474692
882,10.424448
883,15.077028
884,2.050296
885,5.117308
886,6.029984
887,13.73244
888,10.058448
889,8.215832
890,27.027228
891,4.521064
892,15.631268
893,5.112184
894,25.69214
895,4.1336
896,11.274184
897,10.459248
898,4.503232
899,5.96636
900,8.850156
901,22.0641
902,49.259384
903,3.62262
904,12.385888
905,5.772688
906,12.038228
907,14.77042
908,7.220304
909,12.315796
910,16.28612
911,22.681032
912,20.095484
913,15.343024
914,7.224156
915,20.927828
916,3.743092
917,13.221432
918,5.134572
919,3.294728
920,33.719148
921,36.573332
922,2.78674
923,34.71076
924,2.941512
925,5.955232
926,20.55536
927,2.559748
928,4.659168
929,3.609504
930,3.472104
931,36.257956
932,21.838412
933,2.928512
934,7.18048
935,14.454436
936,40.145856
937,5.235508
938,7.600176
939,4.582724
940,16.221372
941,47.362668
942,15.384756
943,22.479992
944,2.164372
945,30.198092
946,3.534924
947,12.384804
948,2.545992
949,8.489756
950,13.048468
951,12.305756
952,26.87954
953,13.459
954,2.72212
955,23.296864
956,4.571256
957,14.489984
958,20.384624
959,6.763068
960,21.552476
961,11.688732
962,23.02464
963,12.967592
964,10.050968
965,5.447332
966,30.508292
967,2.871136
968,27.167872
969,18.188944
970,21.5805
971,4.455488
972,20.590128
973,50.60486
974,15.2217
975,17.307668
976,19.383092
977,3.189904
978,4.755612
979,11.789304
980,33.021552
981,11.427984
982,41.452736
983,9.329772
984,4.19438
985,9.074504
986,42.810188
987,15.819248
988,12.792884
989,24.140548
990,14.250268
991,2.80746
992,1.865708
993,35.798624
994,9.644484
995,25.63294
996,2.002956
997,51.291936
998,22.298004
999,4.336584
1000,5.137
1001,12.729232
1002,14.977812
1003,15.501656
1004,12.05944
1005,2.608808
1006,4.93736
1007,7.416144
1008,34.115508
1009,13.427972
1010,5.58768
1011,2.35416
1012,7.152064
1013,3.643008
1014,12.541748
1015,40.374568
1016,44.099732
1017,7.676116
1018,3.086072
1019,71.448592
1020,19.463108
1021,14.711836
1022,41.498592
1023,16.593104
1024,4.857776
1025,5.233276
1026,6.249212
1027,53.01706
1028,5.050412
1029,6.076828
1030,17.89796
1031,4.300424
1032,25.619764
1033,2.809892
1034,19.71924
1035,6.71238
1036,14.56728
1037,4.166948
1038,12.636876
1039,4.58548
1040,9.598028
1041,4.137872
1042,5.695192
1043,10.627104
1044,11.619248
1045,6.771828
1046,12.08548
1047,12.805824
1048,38.245776
1049,14.01474
1050,24.84234
1051,16.150856
1052,60.797472
1053,5.204176
1054,36.10516
1055,13.840436
1056,7.83252
1057,8.718644
1058,6.734316
1059,21.911884
1060,33.004636
1061,5.265028
1062,4.820996
1063,18.681636
1064,19.378976
1065,26.537124
1066,3.023356
1067,32.191984
1068,15.457284
1069,16.098268
1070,9.760452
1071,42.869696
1072,8.16334
1073,5.593416
1074,2.066692
1075,4.015252
1076,8.175212
1077,2.388956
1078,9.99864
1079,17.39646
1080,9.61538
1081,1.8707
1082,31.84172
1083,6.437868
1084,8.93878
1085,10.9479
1086,12.063116
1087,10.966604
1088,9.843328
1089,10.549468
1090,32.3538
1091,13.470512
1092,8.743552
1093,13.830744
1094,8.897808
1095,41.715424
1096,16.183304
1097,40.256564
1098,26.93874
1099,20.449084
1100,14.51734
1101,5.241232
1102,9.460756
1103,30.46794
1104,4.82416
1105,10.331556
1106,5.82242
1107,18.18414
1108,37.26808
1109,28.406168
1110,3.56962
1111,7.103824
1112,31.660592
1113,13.578372
1114,15.140152
1115,10.127804
1116,22.93804
1117,12.81968
1118,2.51766
1119,14.858008
1120,2.110324
1121,9.45646
1122,25.709608
1123,11.867828
1124,8.010136
1125,26.925176
1126,9.846208
1127,1.68084
1128,6.494552
1129,3.346804
1130,5.028328
1131,26.55858
1132,11.499208
1133,15.1801
1134,8.675844
1135,8.68892
1136,19.645904
1137,6.28716
1138,5.083788
1139,15.637348
1140,6.6006
1141,54.618856
1142,3.985164
1143,40.394476
1144,6.67546
1145,19.672808
1146,17.053508
1147,44.700976
1148,7.257908
1149,14.893244
1150,6.302008
1151,26.244144
1152,4.99968
1153,2.36804
1154,3.500292
1155,23.410272
1156,25.937992
1157,63.825752
1158,11.012896
1159,11.3001
1160,8.560784
1161,18.615592
1162,7.443448
1163,5.511008
1164,15.685588
1165,8.913828
1166,32.463868
1167,18.158292
1168,7.329692
1169,25.8173
1170,20.150064
1171,4.02618
1172,6.912188
1173,41.4073
1174,0.583596
1175,10.266004
1176,11.4085
1177,30.025088
1178,23.413772
1179,16.374948
1180,11.860372
1181,9.60392
1182,7.062212
1183,22.40716
1184,11.738664
1185,61.829888
1186,22.69012
1187,11.702696
1188,42.960092
1189,7.419296
1190,12.343244
1191,3.5467
1192,1.61752
1193,4.32442
1194,2.284408
1195,6.850916
1196,11.145384
1197,10.32486
1198,3.678084
1199,11.45674
1200,4.966616
1201,49.519572
1202,5.313016
1203,9.499536
1204,2.882624
1205,12.57684
1206,7.351456
1207,30.418976
1208,2.601348
1209,7.440932
1210,5.385116
1211,11.388652
1212,33.134444
1213,8.250416
1214,8.416044
1215,21.052836
1216,10.615204
1217,13.875368
1218,4.36678
1219,1.636196
1220,31.509584
1221,12.239748
1222,39.202748
1223,11.734556
1224,31.237488
1225,34.014428
1226,24.736944
1227,8.532916
1228,18.70722
1229,39.196048
1230,9.231244
1231,28.03648
1232,47.744944
1233,47.405296
1234,60.49502
1235,7.155544
1236,37.227364
1237,20.368072
1238,24.728576
1239,37.936492
1240,37.978276
1241,3.291076
1242,44.330464
1243,3.211976
1244,33.60568
1245,7.691512
1246,3.272304
1247,4.9197
1248,47.851184
1249,3.848656
1250,6.244804
1251,14.726516
1252,52.150492
1253,29.203668
1254,5.069748
1255,4.801176
