"Site","Prediction"
1,85.7387068
2,102.3863984
3,54.2940944
4,40.3630496
5,20.0122524
6,56.8186088
7,63.4484092
8,69.7818532
9,91.1219936
10,19.4805244
11,59.3893368
12,63.0402776
13,61.6965784
14,46.849222
15,72.9457136
16,26.228748
17,72.9500156
18,30.4048628
19,36.4195136
20,121.1247076
21,60.1235984
22,73.956368
23,58.006394
24,58.7088024
25,53.3171456
26,67.2878964
27,68.7403776
28,33.4669244
29,62.3387068
30,67.7143852
31,79.0922584
32,55.803208
33,81.4325816
34,76.7385928
35,20.969
36,86.584044
37,71.7797068
38,21.1384676
39,50.054992
40,39.2797324
41,23.8712912
42,17.8266612
43,97.1578896
44,72.6985424
45,14.036312
46,31.6977436
47,85.3987652
48,32.986396
49,52.1418748
50,81.8912748
51,75.242814
52,19.4009588
53,35.8790952
54,51.7205516
55,27.5922224
56,64.9725696
57,35.0966876
58,54.3027176
59,42.4138928
60,49.7823268
61,61.4656892
62,34.9967272
63,33.5334848
64,83.8975592
65,38.523022
66,75.729842
67,44.7014532
68,67.3421728
69,47.0745864
70,74.9528048
71,34.079824
72,66.0565688
73,91.2227464
74,90.0490844
75,43.6154524
76,54.4464828
77,79.1160148
78,44.6288668
79,63.1753356
80,30.5999148
81,63.0320788
82,73.4124924
83,46.2332556
84,34.2297188
85,54.3117624
86,48.577616
87,65.195174
88,76.9123996
89,33.8261872
90,47.4987636
91,60.9699296
92,79.2648468
93,85.5430332
94,43.1350172
95,87.1909376
96,155.8167172
97,39.5627652
98,26.6305276
99,48.5738344
100,39.9143716
101,116.1915104
102,91.0462764
103,84.4671572
104,77.8457148
105,232.6855972
106,127.9782016
107,44.6001568
108,43.0234768
109,73.1958548
110,40.4393304
111,41.4017544
112,35.5253324
113,81.5936872
114,52.5020948
115,97.6826564
116,33.6014604
117,46.4334212
118,90.8705424
119,70.7714484
120,124.143442
121,62.6873712
122,51.0911404
123,49.7392684
124,112.951688
125,74.9913752
126,66.75705
127,91.8022768
128,19.3886552
129,37.8736972
130,85.633546
131,75.0233828
132,47.2570224
133,22.917704
134,81.6253548
135,56.575846
136,84.75177
137,44.7053264
138,71.481546
139,30.0774704
140,102.2505948
141,61.2671848
142,46.4339912
143,67.2789428
144,52.9018412
145,72.777818
146,127.0660996
147,86.3459644
148,74.6032764
149,82.0909484
150,43.7305796
151,82.8409928
152,20.9847644
153,66.8200932
154,72.2236736
155,89.2649812
156,49.1048576
157,38.2284304
158,115.074076
159,46.5054384
160,148.5682896
161,80.2434636
162,80.1915548
163,20.8743184
164,74.227172
165,99.2185192
166,111.6749668
167,141.3134668
168,76.0171512
169,37.0452368
170,128.7742204
171,42.7679616
172,50.4583132
173,70.2391876
174,93.6682128
175,44.2620516
176,102.6214148
177,57.561338
178,107.7771656
179,122.3498584
180,82.1438364
181,84.4430036
182,55.13819
183,56.3702
184,29.3173996
185,76.2499484
186,78.7309472
187,146.8280448
188,49.0875108
189,152.473088
190,70.2638428
191,47.3336556
192,43.5066436
193,64.7308564
194,38.3356568
195,72.9788132
196,80.2795928
197,97.7776624
198,97.580824
199,62.4308592
200,86.6471516
201,48.7329312
202,36.4275004
203,106.9413148
204,56.1424776
205,67.6511576
206,126.872032
207,73.4546652
208,83.5030416
209,115.7002064
210,78.1404736
211,42.0692688
212,81.4128644
213,41.7477996
214,72.680794
215,34.0324184
216,105.3306044
217,48.2135248
218,57.2445812
219,89.2338848
220,34.36352
221,52.5803316
222,45.6377964
223,69.1586996
224,68.375788
225,55.1626308
226,70.074242
227,99.4601572
228,38.5633688
229,68.4435252
230,55.739418
231,47.681872
232,107.4705956
233,24.238528
234,90.9736716
235,95.1409296
236,67.586488
237,84.4012916
238,103.4154572
239,74.774184
240,71.091508
241,62.3173552
242,61.0995504
243,60.342348
244,105.3066572
245,52.8553484
246,54.0382732
247,63.9818952
248,64.171618
249,58.4724764
250,61.0884508
251,62.4027024
252,68.7571588
253,59.5866528
254,50.2552084
255,59.4130056
256,87.7530244
257,121.9510492
258,82.7925064
259,73.7508688
260,38.0365888
261,53.0825248
262,53.7604312
263,52.0472624
264,34.1560264
265,44.055554
266,72.6209908
267,41.0736828
268,37.9022576
269,19.800494
270,37.4498092
271,40.4866176
272,17.7682532
273,64.1205964
274,53.9266732
275,81.9270388
276,28.7057924
277,61.3930508
278,45.0172784
279,48.2561872
280,69.0451604
281,78.4577556
282,75.164894
283,70.651166
284,55.9747468
285,45.386864
286,93.7100588
287,44.281174
288,33.648412
289,52.3606292
290,106.5772568
291,59.5690728
292,109.8882548
293,66.8804072
294,56.8883712
295,51.9255584
296,31.5784384
297,64.4883896
298,42.8826908
299,67.0487736
300,68.3615748
301,27.2872576
302,65.9415676
303,51.7774692
304,72.1916576
305,46.6712664
306,62.621972
307,38.7372844
308,45.7377092
309,91.8806476
310,76.739126
311,90.2525448
312,61.4742304
313,84.4264548
314,41.378974
315,85.58864
316,70.8802156
317,53.8292944
318,62.765392
319,75.543146
320,39.4726988
321,31.1420264
322,59.7898108
323,64.916006
324,68.3174492
325,53.5987152
326,34.9200436
327,50.6280096
328,137.7038756
329,43.9937916
330,104.070636
331,81.508366
332,69.8403724
333,117.7970196
334,14.980596
335,43.8862868
336,50.332998
337,125.5250072
338,17.8113992
339,36.6217276
340,102.3997172
341,56.3813356
342,29.751728
343,47.5314928
344,39.9352144
345,38.561856
346,84.8124864
347,54.225992
348,39.309168
349,54.5537392
350,31.4657168
351,32.5882536
352,62.7841272
353,54.7773972
354,65.2209896
355,27.4572888
356,47.056648
357,60.6630724
358,27.9126512
359,16.1401108
360,35.6345836
361,36.1894612
362,36.7984784
363,33.9296168
364,46.53637
365,58.8564384
366,68.5377024
367,53.0955952
368,34.3177228
369,45.4387884
370,52.911082
371,103.4935392
372,60.4314036
373,69.5991252
374,58.6007176
