"Site","Prediction"
1,4.38832547690521
2,4.07501056023888
3,4.02135873805414
4,3.52915604489085
5,3.62944626154988
6,3.23434448659495
7,4.44652946164561
8,4.25473821283274
9,3.41475881042165
10,3.41467961199357
11,3.59514136533194
12,3.86902329144953
13,4.41940739183129
14,4.52730990905093
15,4.65320004340376
16,3.52898324729327
17,4.41453059523996
18,4.32277877758857
19,4.1274824324329
20,3.83721903188066
21,3.98812904863796
22,3.99852796446148
23,3.65439095341539
24,4.12103723415645
25,3.92902270888818
26,3.78663401088722
27,3.85481019430161
28,3.9391056106982
29,3.84670062341668
30,3.78295984697439
31,3.79946856845914
32,3.83113471993386
33,3.79750022021752
34,3.70973945796696
35,3.90421277605567
36,3.89618485996703
37,3.94170234920304
38,3.809359246373
39,4.07292154515641
40,4.61711728210251
41,4.49543663243474
42,3.90665668713833
43,4.17756618230623
44,4.15384775353091
45,4.10279812911526
46,4.11044357152637
47,4.2077476101574
48,4.23642576619311
49,4.30866366966512
50,4.18640091752436
51,4.05555289768348
52,4.21262954500409
53,4.23901427256575
54,4.04069086999253
55,4.49392835547005
56,3.88924850944428
57,3.71978127838804
58,4.15723092496029
59,4.5006541340018
60,4.44683473990754
61,3.30429198375244
62,4.16137604290528
63,4.41507044233234
64,4.39994244516551
65,4.39684134073526
66,4.22736894257364
67,4.00076559454381
68,4.50330766021183
69,4.47188984144298
70,4.14417799772876
71,4.40165958230238
72,3.98120135215678
73,4.33836713165272
74,4.13067515372208
75,4.38887442929266
76,4.49940442883847
77,4.39537667660954
78,4.34556902390669
79,4.04982668282658
80,4.27021276570884
81,4.50068943440062
82,4.17980121472625
83,3.18048096739357
84,4.41635980915348
85,4.29025862146305
86,4.30892568674437
87,4.248745584826
88,4.16275763151916
89,3.22582676588988
90,3.88017540075603
91,4.46634716551466
92,3.3843472610692
93,4.04816517872864
94,3.61859513659976
95,4.03902772023905
96,4.02530026937791
97,3.54049764040857
98,4.0917013507948
99,3.91974685391241
100,4.20030079794244
101,4.01654414508384
102,4.3381374854429
103,4.37551895182997
104,4.29636870246419
105,4.34086676805077
106,4.41436814539333
107,3.69801660148733
108,4.32904995484006
109,4.17181351030129
110,5.11103163925495
111,4.46315537441958
112,2.99574109531965
113,4.18097756115543
114,4.45513008898029
115,4.37872221975595
116,3.28290478699607
117,4.05492189161853
118,3.40107970407746
119,4.24824488988068
120,4.55890626340984
121,4.5455739303446
122,3.97634075041443
123,4.19828931374154
124,4.54042433691242
125,4.03816298810361
126,4.22046973696031
127,4.09486564155493
128,3.91430649165748
129,4.22298207549916
130,4.5558323444648
131,4.00497796278287
132,3.9883861280953
133,4.44137907643833
134,3.94126055426295
135,4.57054714344413
136,4.38385735550665
137,3.97500559057767
138,4.23635782094995
139,4.07880120119106
140,4.28731748311209
141,4.25743659669459
142,4.35806354030077
143,3.9558061656833
144,3.37384191704538
145,4.14907173375854
146,4.30559085821342
147,4.56624649059839
148,4.01501112380803
149,4.00199629075987
150,4.09771377133872
151,3.96230461524217
152,3.31616799726439
153,4.13554771089781
154,3.72452061874823
155,4.26799982230723
156,4.36350008146773
157,4.14194389158175
158,4.04949715061182
159,3.59910262967469
160,3.80844547347377
161,3.64072155456291
162,4.00291750048224
163,3.38496312832765
164,3.92651490764514
165,3.47140119477873
166,3.52340909034469
167,4.08581200229053
168,4.00883597623747
169,3.98556429209908
170,4.05666756729922
171,4.52283837820737
172,5.0884361296365
173,4.02373109416259
174,4.00840440724835
175,4.20375450762195
176,4.16041553313162
177,4.27508353767393
178,3.93714764513137
179,4.19542322455872
180,4.22528371994887
181,4.28042448559368
182,3.90691127563022
183,4.19266284557658
184,3.76484751783518
185,4.75831049065476
186,3.76691151733929
187,3.71017166398729
188,4.07652234686224
189,4.57511558250912
190,4.18301098987647
191,4.3098552109549
192,4.64555620461048
193,4.35940049622377
194,5.05324515189185
195,3.67990189236453
196,4.03979701662249
197,4.4339400762053
198,4.41472817553128
199,4.36866328386164
200,4.17581100454592
201,3.92859354908967
202,4.06923374287597
203,3.98002163628187
204,3.67749783716877
205,4.76462526535614
206,4.07511470902535
207,4.83127780505109
208,4.52652362941454
209,4.29243475462099
210,4.39701467003225
211,4.63894827942763
212,4.58588198033355
213,3.10221731755612
214,4.14893205169361
215,4.08755837305709
216,4.11679167367865
217,3.10554521782997
218,4.83550099398708
219,4.26901822395204
220,3.48969295450348
221,4.64721936779333
222,4.24106325789623
223,4.73297680691071
224,4.1591699742806
225,4.66031259130751
226,4.69959757754047
227,4.16584788152629
228,4.60193271092458
229,3.81434726402497
230,4.23407519894413
231,4.51847153903528
232,4.78084596761005
233,4.08306739704802
234,4.64634751304316
235,4.7903505326995
236,4.36397542309445
237,3.72117735834566
238,3.98954360156281
239,4.05927686597154
240,4.52212607629138
241,3.70128721098829
242,3.82885578352837
243,3.29526464796394
