"Site","Prediction"
1,3.91226513142105
2,3.49247194550518
3,3.53452675462607
4,3.55890259375582
5,3.32989896581992
6,3.17631985300492
7,4.32508414548545
8,4.18014935581958
9,3.37170390678525
10,2.85458381108239
11,3.50369054664902
12,3.85449033532667
13,4.32004740449224
14,4.3731179363901
15,4.27124785054452
16,3.20156859885335
17,4.14660534274275
18,3.88578280300583
19,3.75907019496662
20,3.71254990919589
21,3.94659586986061
22,3.95257782944069
23,3.45100374803498
24,3.91100956015543
25,3.69777942356868
26,3.60502160287278
27,3.64978625469928
28,3.70586558304984
29,3.72709198484802
30,3.67212315915737
31,3.6827310131244
32,3.69021395960413
33,3.65432071725754
34,3.60920939541506
35,3.76661494334918
36,3.65801337031754
37,3.7951291533416
38,3.04941168883196
39,3.87470420263753
40,3.23684668371223
41,3.45357667041776
42,3.70743716687684
43,3.63827459531308
44,3.6515967499607
45,3.53853846444445
46,3.53389230786716
47,3.79885346911984
48,3.83671609855918
49,3.94701458914768
50,3.64662368035022
51,3.76878844605108
52,3.79261596853778
53,3.84643196307697
54,3.76268447353596
55,4.08026164290239
56,4.15904985652643
57,3.61219572250427
58,4.05796944853079
59,4.24487791635377
60,4.03442109606585
61,3.50439312462788
62,4.08386661260584
63,3.80774040964081
64,4.03380522467154
65,4.00061985549907
66,4.07728667561655
67,3.9330710350803
68,4.04286167970065
69,3.99325660336799
70,3.9201865038142
71,3.89979734937034
72,3.85053654696711
73,4.04590558254338
74,3.90811270593276
75,3.85192305699356
76,4.04064045133667
77,3.58187125399477
78,4.35381849348719
79,3.6859978387613
80,4.27116973512669
81,4.0541550695949
82,4.00654058059626
83,3.69583947852415
84,4.33628446307804
85,4.0819979062275
86,4.11376188836999
87,4.06023962479437
88,4.034867665029
89,3.90426879739369
90,3.14245654576632
91,4.03463367377668
92,2.97053920973378
93,3.66931586194839
94,3.13535855689783
95,3.83292563938013
96,3.84121231757624
97,3.09664084761926
98,4.02629154981522
99,3.69835260711292
100,4.07325685870601
101,3.90266806293922
102,4.0201429621523
103,3.9750117544791
104,4.22550304783767
105,3.95342110527674
106,3.9770475284818
107,3.80611073664031
108,4.38630271209386
109,4.22896953044231
110,4.5012637853956
111,4.1277003550885
112,3.94567875652855
113,3.94377378369095
114,4.2008916245513
115,3.98177081347097
116,3.11421688800789
117,3.94489426547472
118,3.64107363381544
119,4.19466059299017
120,4.1958069464905
121,4.12011317185942
122,3.89591703815715
123,4.09100313954416
124,4.09954579819672
125,3.86947656435046
126,4.03954208199732
127,3.7334209609048
128,3.72366060226471
129,4.09124876877194
130,4.13272513856199
131,3.91039746059491
132,3.73184754070711
133,4.07719416305589
134,3.74538130344102
135,3.47919184098042
136,3.97562525560141
137,3.88790542213314
138,4.08652270103085
139,3.40736741438719
140,3.55107750659303
141,3.57695905352127
142,4.12807163835041
143,3.8281968720484
144,3.314865885118
145,4.06381564390038
146,3.10860928868409
147,4.31488913354572
148,3.78646058847572
149,3.94070371047729
150,4.00374738157539
151,3.6279253768725
152,3.35416924989254
153,3.75356261843624
154,3.50497284395345
155,3.41109624172482
156,4.37748546097297
157,3.96214372211361
158,3.71368097519202
159,3.37415478961694
160,3.72833549672411
161,3.45496776023949
162,3.6998661177396
163,3.50874451644217
164,3.49794109125441
165,3.32201301699566
166,3.99380186450922
167,3.94048602622424
168,3.36826129968347
169,3.95503856102634
170,3.65143019666658
171,4.13969567305108
172,4.40254885025854
173,3.89443973903575
174,3.72432139188832
175,3.99278169657391
176,3.7869970416094
177,4.19208245092792
178,4.09784014787182
179,4.14034914777178
180,4.36303541795594
181,3.77320539728491
182,3.9382884775898
183,4.11097926866445
184,3.59399945228007
185,4.10487337255433
186,3.95685723811403
187,3.65785489060753
188,4.06052530378905
189,3.67199528593595
190,3.99864444755103
191,3.88377064534597
192,4.59480086258944
193,3.58706658978008
194,4.81020981137024
195,3.71069600056313
196,4.09962901965871
197,4.06525066244431
198,4.09056486770016
199,3.89281621947676
200,4.40423118625904
201,3.83373171392377
202,4.06383341276939
203,3.84530729753632
204,4.31453076651604
205,4.28223091512462
206,3.74415842185012
207,4.03127341965138
208,4.01203807090085
209,3.68277737896427
210,3.9028363327438
211,4.25141585591617
212,4.20543756633966
213,3.5164267826848
214,3.88519520735488
215,4.07806424417134
216,3.86733369122724
217,3.39045760149863
218,4.54611174604659
219,4.06905808424507
220,3.77484377828465
221,4.18211513120543
222,4.22267398009455
223,4.36305426827499
224,3.92648474094702
225,4.00819690347399
226,4.11104092223495
227,3.96781840311399
228,3.96163409731882
229,3.87096625239514
230,3.85766639908405
231,3.77321667115962
232,4.4252008806656
233,4.15448234638301
234,3.75950517831356
235,4.44750013812777
236,3.86751163996631
237,3.76508270264601
238,3.91066565550242
239,3.90938341149235
240,3.97560649906551
241,3.72974473039113
242,3.99577390923039
243,3.79903859444586
244,3.98051442577473
245,3.92269664826855
246,3.92371895324586
247,3.97746029947284
248,4.13674182181151
249,3.94951075133282
250,4.57455077022199
251,4.11482841713675
252,4.21550450041125
253,4.25917193906431
254,3.82458902456548
255,3.95943518202201
256,4.04623546244106
257,4.39474054557266
258,4.00461911264569
259,3.82647822791759
260,4.44214742442198
261,3.59559287176657
262,4.40966621823428
263,3.79541737057071
264,4.40118869947218
265,4.0654231390276
266,3.73460576270601
267,3.6471905016637
268,4.13105940148462
269,4.40650163227087
270,4.2884702584598
271,4.53902270125845
272,4.41042864315892
273,3.96752796941805
274,3.9635201140521
275,4.50530857857596
276,4.44199777897771
277,4.28938001385923
278,4.12303388070357
279,4.07920108699657
280,4.0377485042317
281,3.73265917988993
282,4.44840022407153
283,4.083472577477
284,4.42101856455044
285,4.28876630589933
286,3.97289817934838
287,3.90251304174428
288,4.41100011926515
289,4.1707037147993
290,4.13685111078246
291,4.0567121937174
292,3.86362506387037
293,3.83457319308192
294,4.42119684319996
295,4.41730271754041
296,4.1420740620627
297,3.86340489999248
298,4.83729518464341
299,4.09381672983953
300,4.44764851728712
301,4.43612856220403
302,4.09712423009681
