"Site","Prediction"
1,12.308
2,9.544
3,6.6856
4,30.3788
5,27.7992
6,17.3492
7,16.6736
8,15.49
9,29.9348
10,37.6252
11,9.2056
12,6.704
13,5.2884
14,14.8472
15,16.582
16,30.028
17,9.3352
18,20.1936
19,23.508
20,31.656
21,30.5664
22,24.9896
23,30.576
24,18.6232
25,24.1976
26,33.5932
27,37.3864
28,32.7364
29,35.5244
30,23.3724
31,29.4892
32,29.4788
33,32.648
34,23.3336
35,31.3036
36,31.898
37,27.2544
38,40.0572
39,31.2084
40,40.1424
41,39.9292
42,41.0904
43,20.1748
44,28.096
45,41.4784
46,41.728
47,32.0112
48,24.0336
49,20.5012
50,20.3176
51,31.8988
52,26.3068
53,28.9544
54,28.9968
55,8.3856
56,18.0952
57,18.548
58,18.8776
59,17.842
60,15.8372
61,15.2156
62,17.4184
63,16.1188
64,17.4776
65,31.982
66,15.1532
67,2.58
68,15.2584
69,14.7404
70,23.162
71,16.1088
72,20.2084
73,24.5272
74,20.9508
75,13.182
76,14.7624
77,17.2572
78,10.9636
79,28.4844
80,8.8648
81,22.524
82,14.0204
83,23.6536
84,18.1224
85,15.5484
86,14.8352
87,24.4084
88,12.994
89,36.95
90,39.4116
91,18.2352
92,53.0372
93,28.51
94,38.6792
95,53.8084
96,53.3576
97,37.3248
98,32.1464
99,21.3444
100,36.4784
101,3.9892
102,9.3272
103,75.4568
104,18.532
105,4.8496
106,71.6132
107,1.9576
108,19.3512
109,24.92
110,42.8632
111,25.416
112,7.8752
113,22.7556
114,16.8608
115,75.3808
116,77.19
117,22.142
118,70.0468
119,22.23
120,62.9372
121,64.606
122,25.5236
123,19.624
124,64.614
125,54.4904
126,2.5864
127,67.7032
128,21.704
129,20.2248
130,64.6636
131,30.8724
132,28.2272
133,49.6648
134,19.9048
135,68.7836
136,45.7004
137,28.2936
138,23.2636
139,35.0772
140,3.616
141,18.3788
142,77.8856
143,78.2312
144,71.4228
145,23.5688
146,38.3488
147,71.0984
148,68.2828
149,24.874
150,57.4372
151,19.7664
152,45.8336
153,68.4196
154,66.7576
155,3.498
156,22.4
157,19.9976
158,70.6124
159,4.43
160,41.2276
161,15.7996
162,66.5592
163,30.5544
164,22.3228
165,27.6712
166,39.6608
167,67.8692
168,30.3672
169,30.8712
170,44.4996
171,18.3316
172,36.7064
173,66.9528
174,42.4832
175,21.6464
176,71.236
177,2.9048
178,72.3788
179,67.718
180,70.7136
181,70.3404
182,68.8104
183,24.4416
184,35.008
185,50.4216
186,32.9576
187,30.572
188,34.474
189,64.9264
190,74.2904
191,68.8344
192,34.3552
193,73.6912
194,32.586
195,51.3612
196,22.1864
197,71.6048
198,46.95
199,33.3876
200,67.3552
201,53.3376
202,26.3068
203,72.0424
204,31.8928
205,44.9964
206,73.5104
207,51.532
208,72.306
209,68.6416
210,32.6392
211,51.4392
212,17.874
213,39.3984
214,70.7716
215,67.4548
216,71.9524
217,31.418
218,51.2592
219,46.058
220,26.7244
221,69.5216
222,24.9384
223,39.5452
224,27.5168
225,70.5852
226,73.3804
227,23.294
228,38.128
229,22.9816
230,78.338
231,30.61
232,43.8628
233,23.3644
234,92.164
235,44.588
236,87.2636
237,45.4724
238,3.1104
239,74.2684
240,38.302
241,37.2844
242,27.7884
243,3.8956
244,75.8948
245,34.7972
246,46.524
247,76.438
248,31.942
249,83.6924
250,47.4136
251,20.5932
252,24.6964
253,42.8196
254,83.9752
255,81.9796
256,72.6024
257,35.2684
258,36.3848
259,6.2756
260,42.1228
261,77.4276
262,42.5888
263,32.4552
264,42.3392
265,73.6952
266,77.2308
267,78.4848
268,29.0492
269,40.4832
270,20.874
271,45.8056
272,4.5192
273,75.3904
274,77.154
275,76.8488
276,19.9224
277,23.7076
278,28.9248
279,24.306
280,36.3192
281,75.232
282,53.474
283,85.7056
284,22.9092
285,30.334
286,29.9068
287,36.8684
288,50.3832
289,23.51
290,68.7904
291,72.6072
292,85.3616
293,36.7424
294,11.5416
295,56.1352
296,21.5792
297,40.4736
298,41.3948
299,72.5732
300,86.5088
301,47.484
302,72.3228
303,83.4444
304,46.5992
305,24.974
306,86.6228
307,37.3864
308,56.3228
309,21.84
310,86.102
311,85.1732
312,86.1112
313,40.6732
314,10.4968
315,25.1004
316,41.6452
317,84.9496
318,28.6456
319,33.8192
320,32.6776
321,35.9996
322,86.6916
323,51.3792
324,40.3452
325,85.4128
326,51.7172
327,30.9336
328,49.496
329,41.8832
330,22.4236
331,84.6432
332,40.0316
333,84.356
334,10.0432
335,25.7116
336,33.732
337,37.3772
338,9.8368
339,43.1304
340,82.8316
341,37.9728
342,41.41
343,47.0548
344,26.4856
345,53.222
346,19.684
347,32.2032
348,31.4024
349,54.3512
350,53.6728
351,54.852
352,40.6072
353,51.848
354,6.7132
355,50.6908
356,53.648
357,85.4584
358,22.826
359,53.8288
360,53.8728
361,39.7284
362,50.58
363,30.1812
364,36.5008
365,43.772
366,43.1388
367,51.0668
368,23.6848
369,4.0232
370,28.8048
371,3.8844
372,29.4216
373,19.0936
374,42.526
375,39.974
376,28.6112
377,44.9236
378,47.0592
379,44.5092
380,53.3092
381,53.1328
382,8.382
383,19.944
384,37.5028
385,10.4832
386,39.8992
387,8.1752
388,10.3424
389,69.7652
390,43.1072
391,50.8988
392,57.1548
393,31.8596
394,10.2424
395,23.888
396,25.964
397,59.8228
398,79.154
399,38.994
400,78.948
401,34.0756
402,31.3544
403,35.4716
404,49.2824
405,11.6988
406,38.1688
