"Site","Prediction"
1,76.1068024
2,95.2634404
3,47.6103992
4,43.5218424
5,31.5016892
6,49.5473392
7,41.7640988
8,47.2368004
9,91.2742692
10,13.2072692
11,60.0286224
12,65.5459004
13,59.8200668
14,48.5220652
15,58.6170672
16,22.7559316
17,73.3252492
18,33.7620008
19,43.0392124
20,106.2702688
21,67.761396
22,61.666914
23,82.4748252
24,65.6068676
25,59.4465516
26,62.662086
27,69.2681952
28,31.8941416
29,60.8292112
30,52.475266
31,91.5510944
32,65.260738
33,84.7082228
34,81.0437944
35,24.678038
36,90.7145564
37,82.0848656
38,14.4790496
39,49.444306
40,36.5996328
41,18.4623024
42,20.2584276
43,107.829922
44,58.5932792
45,15.5363712
46,36.6394964
47,81.5494336
48,45.9147708
49,54.167264
50,74.8010092
51,63.8527648
52,39.2500988
53,59.9396896
54,50.8136224
55,31.8824572
56,59.2874924
57,49.6346556
58,59.892452
59,55.3375452
60,44.1279028
61,55.959398
62,33.4276956
63,32.7324064
64,90.8369512
65,34.0450176
66,96.004502
67,31.2630472
68,76.4232436
69,52.5643084
70,69.9164736
71,26.0938308
72,62.3170884
73,95.5360688
74,88.1570064
75,43.9839148
76,43.1107792
77,74.9450192
78,51.9953348
79,61.6000656
80,40.2560284
81,64.6830208
82,97.1011956
83,58.7414916
84,46.0146736
85,60.437038
86,52.4196028
87,67.1636704
88,69.216884
89,32.670544
90,40.4203532
91,89.9761768
92,83.3006672
93,80.1176372
94,45.3415568
95,64.5790088
96,133.1978148
97,44.313512
98,21.1645816
99,58.6722796
100,42.2710892
101,101.5160768
102,85.265076
103,66.6816816
104,45.4354492
105,262.015116
106,173.0467116
107,27.100212
108,48.0247116
109,63.2064028
110,40.9822592
111,33.2712084
112,62.070754
113,92.954446
114,41.2491728
115,103.9941312
116,42.759646
117,55.736518
118,92.9951412
119,66.6844388
120,138.9618604
121,72.41601
122,53.7614352
123,65.4416716
124,113.7273532
125,82.8861964
126,65.4493472
127,102.4089172
128,23.3460764
129,37.352134
130,79.286758
131,140.1468508
132,45.1468148
133,24.7811184
134,77.7205836
135,58.3597124
136,84.5044044
137,54.2399856
138,75.086632
139,42.3531012
140,93.0630612
141,58.6788388
142,50.5837728
143,42.2498
144,53.0479168
145,64.8035872
146,135.6496612
147,76.5176188
148,63.2612764
149,62.966366
150,63.0777792
151,101.9169344
152,22.2959984
153,51.96884
154,63.1700464
155,60.2657148
156,32.062908
157,39.0670004
158,108.1615372
159,39.5877084
160,148.8600764
161,85.2618008
162,45.0684224
163,26.7992136
164,79.323396
165,87.3758948
166,93.6945772
167,141.8411328
168,53.272042
169,27.506054
170,108.0154996
171,38.3118788
172,42.2802576
173,68.399908
174,96.3894524
175,38.6709772
176,118.0968648
177,82.5239632
178,105.6534576
179,108.034784
180,75.1931192
181,108.3776496
182,60.6625304
183,69.3181472
184,25.9621732
185,85.2884548
186,78.3523208
187,160.5947188
188,54.3119868
189,112.0930076
190,68.0741428
191,73.28081
192,46.161914
193,102.2271532
194,30.5166816
195,57.8053992
196,62.7168108
197,119.8943696
198,83.2445604
199,65.3999948
200,86.0283316
201,67.6303096
202,40.2242604
203,78.5186624
204,59.6764252
205,60.8721104
206,111.3084292
207,95.4742604
208,87.4545568
209,105.1342492
210,82.7543048
211,34.7178412
212,63.8981724
213,55.889308
214,71.100706
215,36.2769112
216,109.6369228
217,38.5533152
218,61.2484556
219,84.5690424
220,34.356866
221,67.6499316
222,49.1509132
223,69.7815996
224,73.1847328
225,56.0442312
226,55.3128392
227,106.2602732
228,70.6341624
229,67.697848
230,61.3375268
231,50.3006632
232,105.8045172
233,21.602512
234,79.6862256
235,88.4416768
236,73.4300144
237,80.031182
238,96.4786112
239,64.2669604
240,54.75988
241,56.3319436
242,64.7022228
243,58.4874212
244,104.8052248
245,65.2273492
246,43.9807864
247,69.6935464
248,62.0046156
249,53.5651324
250,64.2309324
251,62.395032
252,77.4188736
253,58.1467316
254,44.4563476
255,62.1610396
256,79.2466848
257,105.7363616
258,77.9456244
259,72.5426304
260,35.74484
261,52.3303796
262,39.6271076
263,63.5780992
264,44.9148864
265,56.862032
266,58.8620644
267,57.896878
268,39.8509096
269,19.242042
270,32.9679768
271,40.8652856
272,21.3671336
273,69.3818504
274,68.959672
275,75.9901564
276,58.3575784
277,70.7464872
278,41.3050884
279,78.1299944
280,65.9106756
281,67.3518324
282,77.2977852
283,82.6448952
284,55.5685556
285,31.837082
286,77.797188
287,39.4973592
288,29.288198
289,50.5043788
290,114.2867996
291,47.0633176
292,78.4713584
293,68.0993008
294,50.4327888
295,66.293024
296,25.55872
297,66.35233
298,55.539754
299,73.2702272
300,67.9088404
301,41.19995
302,73.2107376
303,56.3347796
304,68.1159524
305,39.4068616
306,58.556376
307,36.857774
308,41.1628856
309,44.6550288
310,89.1604784
311,75.8129048
312,77.162036
313,75.1222784
314,52.2539588
315,91.1665712
316,65.7886056
317,69.8850392
318,52.5634652
319,59.0100024
320,58.346676
321,34.58424
322,78.381504
323,50.2660736
324,59.0662708
325,45.5278104
326,31.5397572
327,43.147956
328,126.495524
329,29.2234144
330,97.1528884
331,83.180196
332,66.3663968
333,94.2589588
334,17.7558336
335,69.4087308
336,67.211254
337,131.8365036
338,16.0652644
339,57.7535724
340,92.2223556
341,61.6920068
342,27.9205332
343,32.9537972
344,45.8190808
345,43.0795276
346,89.9977148
347,63.8162412
348,38.0898124
349,31.931372
350,30.4744884
351,30.2528936
352,65.0491104
353,60.7010076
354,43.4818364
355,30.7266824
356,38.8432668
357,68.496088
358,34.7776784
359,28.5583008
360,31.863436
361,44.6298564
362,33.9039008
363,35.4312508
364,52.218926
365,74.0841696
366,60.2348752
367,39.9476328
368,33.3039764
369,30.854006
370,43.8026928
371,58.880712
372,78.7831332
373,58.5572932
374,75.5940336
375,81.1225
376,25.2207364
377,60.5121556
378,77.9105872
379,103.555218
380,23.0544424
381,49.8269432
382,44.0795116
383,21.130384
384,50.4427092
385,65.475436
386,70.827336
387,40.3550152
388,24.0383276
389,89.7685512
390,70.9367072
391,63.6648392
392,55.4744956
393,32.1656516
394,32.8476324
395,44.6385164
396,53.9623296
397,46.2521884
398,36.10987
399,34.0823744
400,19.059022
401,62.4996652
402,30.6022068
403,43.0773876
404,67.0280076
405,31.7100852
406,68.302442
407,43.7096736
408,83.5874132
409,15.6724888
410,72.313006
411,51.1544608
412,63.064496
413,27.8521828
414,95.7367444
415,22.8749448
416,44.079126
417,65.2777052
418,35.9188696
419,18.4274036
420,37.4434816
421,38.2472328
422,32.4307084
423,31.4194132
424,58.009992
425,94.4384216
426,70.4994612
427,47.6109884
428,64.2431452
429,25.536108
430,80.2700404
431,26.9548016
432,73.135912
433,62.0076696
434,55.376414
435,30.4479164
436,24.4349372
437,77.1889128
438,51.2817072
439,38.078058
440,46.6728724
441,93.809784
442,50.7104196
443,54.9974632
444,90.823288
445,35.9189468
446,41.4119984
447,71.0927644
448,77.9827344
449,73.6504852
450,36.204
451,65.0343752
452,37.5671592
453,60.2891712
454,16.3761724
455,57.511374
456,39.5103516
457,60.8580328
458,78.1979956
459,52.3766684
460,47.3799084
461,56.8207576
462,27.7053936
463,41.3535792
464,85.051598
465,74.6124068
466,45.6926468
467,22.2844772
468,41.3190044
469,37.6419836
470,35.2257336
471,35.8962792
472,48.4079204
473,68.0130984
474,85.186068
475,45.36396
476,53.2806284
477,44.29751
478,41.085248
479,63.7235936
480,34.5881416
481,58.4147608
482,34.7943948
483,61.9609556
484,24.667924
485,54.8691276
486,61.5775068
487,34.8161124
488,44.622424
489,67.859152
490,22.2157628
491,26.8956092
492,33.0401144
493,32.9570256
494,49.2430496
495,10.1799896
496,56.8379652
497,47.1381244
498,61.7932844
499,72.4314912
500,80.740762
501,56.8204492
502,99.5746264
503,76.4253472
504,54.4162348
505,84.7625956
506,81.7375612
507,33.2255468
508,67.47495
509,43.2287736
510,30.9956216
511,32.2163928
512,68.6196232
513,56.9569624
514,26.4580536
515,18.7363396
516,58.3454156
517,54.6668252
518,37.3141048
519,33.46736
520,29.2346656
521,26.0658144
522,29.5165
523,40.8033252
524,32.1830352
525,25.58596
526,67.857726
527,37.8535776
528,62.5251992
529,37.0259252
530,28.5465636
531,42.9686524
532,31.2941484
533,47.4482096
534,51.3961108
535,27.9222876
536,29.7558196
537,58.1816484
538,21.4209996
539,28.98598
540,47.9178888
541,108.115458
542,47.0217216
543,28.2578324
544,33.071586
545,25.2950916
546,66.2092492
547,38.9256172
548,45.9081788
549,49.0633048
550,37.488332
551,60.64756
552,33.3688068
553,50.9121216
554,80.4363696
555,33.402054
556,62.6828152
557,103.6123276
558,90.7598148
559,33.1102932
560,37.1282528
561,88.8438404
562,32.3061068
563,58.2858428
564,60.9472988
565,52.297054
566,39.0698432
567,63.27393
568,48.593932
569,51.8930296
570,55.8068736
571,51.2002292
572,43.451702
573,40.6109464
574,43.964198
575,50.4078784
576,67.095104
577,20.8120948
578,51.742056
579,17.7347212
580,43.2023164
581,50.589238
582,45.578122
583,29.700922
584,50.91749
585,26.4746908
586,58.09423
587,73.8987748
588,16.0973676
589,69.756128
590,67.028246
591,19.9998128
592,34.7570072
593,49.86107
594,49.2115948
595,45.0497732
596,44.1457792
597,57.7709408
598,31.7145848
599,35.5250868
600,80.1829464
601,64.6211088
602,63.1635724
603,40.6233192
604,34.100332
605,36.057776
606,45.7082952
607,21.5598424
608,21.3416684
609,35.38349
610,39.2963388
611,28.7564672
612,36.6358532
613,55.360016
614,33.205118
615,41.0764384
616,37.4126888
617,23.2499512
618,64.459862
619,82.050014
620,53.1339392
621,34.8707928
622,53.9278564
623,49.8082352
624,58.66818
625,21.3435112
626,77.9844404
627,16.6163952
628,67.41139
629,40.7411352
630,23.9576932
631,36.6200064
632,48.1125476
633,32.6823776
634,39.5538124
635,29.124938
636,84.11437
637,72.3595948
638,39.1330552
639,50.544636
640,107.44726
641,44.5816644
642,68.4994712
643,38.0194956
644,29.4855792
645,11.369466
646,73.6797404
647,27.3250288
648,29.4635116
649,37.7642092
650,52.5488304
651,47.451094
652,39.4996712
653,72.39128
654,55.2065052
