"Site","Prediction"
1,3.91991454002967
2,3.61897499914125
3,3.57258435495685
4,3.38693008016305
5,3.18802526410749
6,3.08769829898411
7,4.0613902004428
8,3.81339569146333
9,3.24354325757509
10,3.09409030660605
11,3.33013336013267
12,3.53348828969652
13,3.91240637572412
14,4.07861567271254
15,4.09336463442728
16,3.02838529650918
17,3.93970439762425
18,3.86313284991765
19,3.59801380979605
20,3.73152093311581
21,3.89328114101699
22,3.9006558898762
23,3.32483777638092
24,3.82156076522404
25,3.69648200494269
26,3.54422364070635
27,3.78774517912741
28,3.91843041557136
29,3.75599629112957
30,3.72831752514432
31,3.73344923420937
32,3.83703984221498
33,3.7685590231551
34,3.43775787089936
35,3.8382230092004
36,3.94753393483122
37,4.00072142320216
38,3.1891699178509
39,4.19515387852018
40,3.9048817794125
41,3.71508716216383
42,4.01951676804313
43,4.41883743586954
44,4.35128577100106
45,3.73038671097269
46,3.71994601070085
47,4.36761656971577
48,4.37570657242019
49,4.42330665887606
50,4.36772215393342
51,4.24602502232552
52,4.35722163082648
53,4.38003969143029
54,4.20474042672918
55,4.27950515098272
56,4.319118766697
57,3.79294324463968
58,4.24362533269835
59,4.45049416086563
60,4.46780102532045
61,3.59366183382219
62,4.11451655950382
63,3.71103189280912
64,4.45848767776576
65,3.93634147145569
66,4.41722542438665
67,4.01598720993349
68,4.54543745819976
69,4.54792661600153
70,4.37161207581079
71,4.53793740939605
72,3.99403659138837
73,4.34141797603988
74,4.32547191480224
75,4.59024470916762
76,4.51460092126288
77,3.47340414281207
78,4.43430854994399
79,4.45673207372448
80,4.44010718378198
81,4.67211477862331
82,4.6022552772108
83,3.78479346478635
84,4.59022988777747
85,4.22960219171999
86,4.25419161513152
87,4.31603336268372
88,4.39411920783574
89,3.91532996395702
90,3.88009427734358
91,4.82964591403456
92,3.40523435832253
93,4.52488477712633
94,3.89530222344133
95,3.43374474270155
96,3.49748454077381
97,3.54459404977879
98,4.04676980141976
99,4.48427559367646
100,4.12904014723013
101,4.30898298617769
102,4.15455140477063
103,4.33101337169629
104,4.53964702075189
105,4.32100189787379
106,4.35631064791319
107,3.73699116107135
108,4.47950951677694
109,4.23388150216946
110,4.57701437187382
