"Site","Prediction"
1,3.063464
2,2.004372
3,8.480828
4,1.297608
5,2.493564
6,0.6623
7,5.056924
8,5.543852
9,0.888824
10,0.69894
11,1.329896
12,8.082068
13,10.61916
14,6.673188
15,7.26224
16,0.781844
17,15.060864
18,22.617392
19,2.410748
20,1.726816
21,2.357828
22,19.3386
23,15.006144
24,18.483012
25,20.985936
26,19.772832
27,1.659912
28,1.627688
29,2.82592
30,17.213848
31,2.218624
32,1.839152
33,1.457656
34,1.668764
35,1.941652
36,2.092
37,1.677088
38,1.487792
39,2.468568
40,3.183844
41,2.008052
42,1.948332
43,3.678068
44,2.473396
45,1.890072
46,2.018852
47,5.129152
48,4.166732
49,2.8802
50,2.43428
51,3.23188
52,3.165392
53,4.536924
54,2.663184
55,2.36652
56,6.201636
57,1.667424
58,5.164956
59,3.27138
60,6.301472
61,2.125256
62,20.93788
63,6.63816
64,4.763648
65,2.529688
66,4.924724
67,1.608764
68,5.729296
69,7.102612
70,27.827888
71,3.040056
72,2.778424
73,5.296372
74,2.986972
75,3.78542
76,5.117856
77,3.716508
78,18.14186
79,2.598924
80,27.0771
81,6.683428
82,23.242276
83,2.155508
84,5.108508
85,16.734528
86,14.773696
87,3.05512
88,17.485484
89,4.622448
90,2.440948
91,5.836316
92,1.776016
93,2.391208
94,1.7793
95,2.002456
96,1.370408
97,2.144556
98,3.769336
99,2.71202
100,3.444024
101,2.760892
102,12.530064
103,3.143404
104,4.019084
105,5.39966
106,8.635568
107,11.895536
108,2.709028
109,2.1589
110,8.365636
111,6.390488
112,0.475796
113,35.744916
114,3.240476
115,3.74048
116,1.866804
117,2.431132
118,3.314304
119,2.835984
120,2.711696
121,5.645124
122,2.11404
123,3.505836
124,3.88062
125,2.575328
126,3.8131
127,2.262352
128,1.977076
129,2.966124
130,5.213208
131,6.406144
132,6.904816
133,2.519152
134,1.79578
135,2.210976
136,5.506332
137,2.237684
138,11.066688
139,3.458776
140,11.492896
141,4.472112
142,2.534376
143,2.103108
144,1.079688
145,3.360632
146,1.184644
147,3.205792
148,2.103796
149,2.237752
150,2.596204
151,3.852028
152,0.800104
153,3.790036
154,3.27686
155,4.886268
156,9.427192
157,3.7148
158,7.72232
159,2.794736
160,5.367756
161,29.340368
162,5.284764
163,4.528936
164,2.469364
165,3.175848
166,9.431788
167,7.495772
168,3.252012
169,26.710444
170,4.611544
171,7.253684
172,8.917248
173,8.5852
174,12.955076
175,3.524396
176,6.250872
177,6.945852
178,7.718396
179,8.686856
180,4.11854
181,4.097612
182,2.6725
183,7.591244
184,16.382576
185,12.589728
186,20.330096
