"Site","Prediction"
1,74.6172404
2,116.8719908
3,51.010742
4,40.0281236
5,13.623996
6,60.54112
7,71.1235432
8,73.95341
9,102.4870076
10,17.733068
11,50.219624
12,45.1992472
13,57.2387328
14,44.7322468
15,69.3049704
16,26.3113132
17,79.2076592
18,34.4752776
19,40.4789632
20,92.47284
21,71.2027868
22,77.212418
23,54.4447016
24,64.3201704
25,57.4688656
26,66.8391416
27,69.5265712
28,35.4649316
29,50.7030528
30,71.0196572
31,85.9974788
32,50.325358
33,75.3926664
34,82.6961096
35,20.3517816
36,79.573752
37,64.2825136
38,19.7776216
39,51.9486824
40,40.170804
41,20.661668
42,18.0566012
43,93.0488844
44,85.4652516
45,22.3270932
46,36.396998
47,88.579628
48,35.4400872
49,47.9553048
50,83.0840316
51,65.1897232
52,21.7297156
53,49.5537428
54,50.4074008
55,29.5985088
56,58.3662884
57,34.3023112
58,52.6193932
59,38.7024964
60,46.5673656
61,66.9616748
62,41.4050232
63,33.8592164
64,83.8106128
65,39.5439508
66,54.0673696
67,45.2663524
68,65.673556
69,46.3028508
70,79.3942824
71,25.1577108
72,61.0660656
73,83.9327876
74,94.658294
75,51.3624048
76,52.8599012
77,82.6373888
78,44.851998
79,59.626332
80,33.7296324
81,61.3822864
82,69.8048148
83,52.8851232
84,19.40038
85,56.4325308
86,40.1908728
87,77.7567408
88,74.3109892
89,36.3115252
90,51.5459004
91,68.1834304
92,78.6848584
93,83.1552288
94,41.3974628
95,84.7577804
96,148.5621028
97,40.041266
98,28.3866976
99,47.8770924
100,35.5228516
101,121.0510176
102,89.784546
103,93.2477948
104,76.1687468
105,216.3205172
106,109.7478204
107,50.7503996
108,48.8732196
109,73.3243516
110,52.9730312
111,44.385
112,38.8477772
113,92.6517008
114,53.6765824
115,108.8778352
116,41.8130728
117,63.971018
118,81.4847316
119,74.4230256
120,128.6404844
121,76.281688
122,48.9782616
123,48.1049232
124,112.9047556
125,76.9491364
126,66.4560828
127,89.2766728
128,27.5867356
129,43.3909136
130,98.6070768
131,60.7216584
132,55.8163488
133,24.6493892
134,63.3100352
135,49.3363612
136,90.1028212
137,51.1296604
138,75.7849312
139,31.867824
140,95.9052412
141,69.77104
142,40.4866436
143,72.0420588
144,55.3675544
145,71.2529072
146,141.4110136
147,79.7857116
148,68.9957744
149,77.7869628
