"Site","Prediction"
1,3.473636
2,2.192948
3,10.894316
4,1.733932
5,2.8472
6,1.08828
7,7.17878
8,5.325516
9,1.179032
10,0.880816
11,2.033852
12,6.741248
13,10.01148
14,6.574172
15,8.577884
16,1.053616
17,12.046916
18,25.676008
19,2.756584
20,1.659384
21,2.19526
22,24.32924
23,19.46272
24,20.931224
25,21.475368
26,23.825388
27,1.931264
28,1.889476
29,2.89714
30,20.568884
31,2.531036
32,1.811392
33,1.601252
34,1.834468
35,2.238048
36,2.01132
37,1.882428
38,1.402872
39,3.202096
40,3.229756
41,2.13488
42,1.830688
43,5.635816
44,3.434
45,1.508036
46,1.88756
47,6.598544
48,5.136268
49,4.251724
50,1.870284
51,4.724472
52,5.106692
53,4.462004
54,2.561732
55,2.196432
56,6.618576
57,1.352064
58,5.601272
59,2.888264
60,6.999512
61,2.277088
62,24.282748
63,7.544844
64,6.24522
65,2.717036
66,4.155148
67,2.738452
68,6.31984
69,11.211496
70,27.07254
71,4.44786
72,2.143624
73,5.817252
74,4.00662
75,3.25096
76,6.042116
77,4.08902
78,20.12106
79,2.998276
80,30.449408
81,7.769888
82,22.69886
83,3.593964
84,4.553396
85,14.87844
86,13.691336
87,3.2726
88,16.752284
89,5.268224
90,1.639912
91,7.388648
92,1.272024
93,2.35316
94,1.652552
95,0.947892
96,0.68982
97,2.186456
98,3.03444
99,2.733324
100,2.683348
101,3.4242
102,13.25784
103,4.200212
104,4.323056
105,4.538064
106,11.846824
107,11.241152
108,2.703992
109,1.843552
110,10.477648
111,9.865064
112,0.536604
113,45.135508
114,4.301348
115,2.82916
116,0.87282
117,3.257456
118,3.52244
119,3.533072
120,2.753932
121,5.737248
122,2.691572
123,4.37002
124,3.462116
125,2.32084
126,4.257348
127,2.94272
128,1.941168
129,3.012288
130,5.138564
131,7.814788
132,5.369176
133,2.87074
134,1.228136
135,2.828524
136,4.647456
137,2.627356
138,13.622064
139,2.734044
140,11.126848
141,3.801588
142,3.480848
143,2.559788
144,1.157864
145,2.697636
146,0.8228
147,1.506228
148,1.896936
149,3.116924
150,3.565704
151,5.649152
152,1.349564
153,2.630992
154,4.104412
155,4.222224
156,11.982736
157,4.027692
158,7.91016
159,4.106448
160,4.764312
161,25.911196
162,4.11436
