"Site","Prediction"
1,75.589076
2,111.425964
3,53.9432972
4,39.6059644
5,19.2653936
6,55.6733552
7,66.1220188
8,59.9423016
9,97.7009772
10,15.6769328
11,62.5697396
12,70.4149
13,51.1329468
14,48.9452456
15,70.8923832
16,25.690014
17,69.3930488
18,30.6017936
19,34.2028092
20,128.8952344
21,72.5290748
22,79.97683
23,51.0626228
24,64.14785
25,56.487116
26,56.7680572
27,70.535986
28,34.874388
29,69.2636136
30,64.943482
31,86.7346532
32,54.7271324
33,81.2396208
34,84.595414
35,21.7440768
36,88.6268212
37,68.7666572
38,21.9055472
39,56.2865324
40,40.6940904
41,25.1182552
42,19.4566304
43,96.2911788
44,76.926746
45,13.5074388
46,30.5331372
47,78.206518
48,32.8698956
49,51.955338
50,75.0671896
51,76.1957528
52,19.57945
53,38.7343064
54,46.4461744
55,25.8559144
56,70.4290372
57,42.8514852
58,54.1444504
59,48.7300812
60,44.2373808
61,64.2119728
62,35.7225204
63,34.175334
64,83.4475028
65,37.5689828
66,73.749104
67,43.6237148
68,71.523562
69,48.318928
70,73.3827348
71,33.7553388
72,60.9462872
73,91.34446
74,90.6384272
75,43.3551656
76,44.1389416
77,75.6763444
78,49.5137948
79,62.367386
80,30.9404628
81,60.3513752
82,76.159402
83,55.6127044
84,38.3362312
85,54.3026616
86,49.5241208
87,67.8247016
88,75.7428596
89,31.687276
90,47.8105132
91,75.4100792
92,81.723858
93,86.7003168
94,44.4155032
95,83.1699548
96,155.8687968
97,42.0488432
98,27.9656116
99,50.253358
100,41.025858
101,106.9407628
102,81.6751212
103,79.2479556
104,60.0015624
105,239.81031
106,146.6188484
107,43.0294356
108,50.8402392
109,67.824164
110,40.4624048
111,41.7944704
112,37.9110868
113,89.2618752
114,42.5946504
115,104.91129
116,29.7521816
117,50.05792
118,93.2691968
119,69.399884
120,119.0435672
121,63.133036
122,48.2025252
123,55.4383456
124,116.5679192
125,77.553668
126,69.4710412
127,86.752018
128,21.5450024
129,40.5599656
130,85.8942516
131,75.7518612
132,54.6530732
133,24.4710832
134,79.1521432
135,52.067558
136,82.8531004
137,40.7225844
138,68.4621336
139,31.943736
140,94.5434968
141,59.597242
142,47.1704984
143,59.1871308
144,54.2362784
145,71.0528316
146,131.6694476
147,70.067106
148,70.743152
149,75.541944
150,44.7485292
151,82.647052
152,21.0579616
153,61.824178
154,72.1839172
155,75.996294
156,48.3229596
157,34.0401028
158,111.3945116
159,45.654588
160,143.289624
161,79.125536
162,70.2098036
163,18.6574012
164,76.077214
165,102.1314256
166,109.058454
167,148.0885944
168,73.7182784
169,34.0539096
170,123.2383088
171,45.4389012
172,50.5891808
173,70.5029988
174,96.6862812
175,40.6851228
176,114.1073408
177,54.5352832
178,102.079624
179,118.6342648
180,77.5811688
181,93.3947496
182,56.1425072
183,66.9803692
184,29.5095604
185,84.8908424
186,79.0305528
187,139.1003852
188,50.1841656
189,156.1370352
190,72.5190168
191,72.6093428
192,43.3744112
193,78.363734
194,35.9831124
195,82.8287072
196,70.8041884
197,94.2145744
198,94.5471392
199,63.7713836
200,82.6534052
201,59.194112
202,37.629436
203,105.1485644
204,58.0249564
205,71.5097788
206,127.2753532
207,67.8926384
208,74.5628028
209,105.8857008
210,79.2662464
211,46.2138076
212,73.489216
213,42.723148
214,73.091396
215,36.4882428
216,103.427454
217,44.4714044
218,56.6720544
219,91.6703268
220,33.524982
221,54.7890012
222,44.046804
223,68.0636588
224,72.7375476
225,59.1896048
226,60.6172192
227,105.343212
228,48.7823032
229,73.0358356
230,59.716634
231,47.1579948
232,115.7307592
233,22.6064692
234,89.498564
235,94.6905224
236,65.0173588
237,85.8035756
238,101.0816148
239,74.1691592
240,69.3665272
241,60.4203212
242,65.8145264
243,58.4643588
244,117.7604424
245,49.4269476
246,53.5051824
247,71.0170228
248,64.4885676
249,57.664566
250,61.5183612
251,63.4654668
252,65.6360396
253,59.7259836
254,48.9617568
255,59.2563996
256,83.5331188
257,112.6656228
258,80.5513812
259,74.1929128
260,39.4106356
261,46.176578
262,48.870212
263,58.8971324
264,36.9842212
265,48.8094332
266,74.4022652
267,57.276678
268,34.264198
269,22.998404
270,32.3017256
271,46.4243556
272,19.7699752
273,62.5386616
274,65.3555376
275,76.3568524
276,42.4411504
277,60.7569584
278,44.9365232
279,60.9267088
280,66.2145904
281,81.9179732
282,75.3947332
283,74.3168292
284,53.7658636
285,43.0334176
286,86.835976
287,41.74161
288,29.4629844
289,47.3226348
290,111.8577556
291,62.0466928
292,97.4310616
293,65.1252284
294,60.7936636
295,54.7686356
296,31.6923172
297,61.1020532
298,38.5826248
299,64.4014776
300,63.112294
301,31.2032176
302,68.2052788
303,50.346214
304,68.8172004
305,46.5971948
306,62.9305276
307,38.729492
308,37.5122312
309,88.3189392
310,77.9976764
311,77.0659872
312,67.0011748
313,80.8943444
314,46.1409344
315,85.2244152
316,70.4294244
317,58.5099668
318,64.7491944
319,72.3196392
320,40.9708128
321,25.5093936
322,52.3457096
323,61.0017364
324,66.8740008
325,54.2174824
326,30.6987396
327,48.9494364
328,127.7211564
329,41.106312
330,106.7498376
331,84.8609616
332,65.799704
333,113.0369268
334,14.483688
335,49.046696
336,57.27675
337,127.442596
338,16.0988216
339,41.0164396
340,95.801422
341,54.524924
342,31.3217576
343,44.2998392
344,45.6491732
345,37.545584
346,79.9540172
347,49.8006264
348,33.6092924
349,46.1250444
350,32.924274
351,32.5276404
352,55.5694848
353,54.4330368
354,56.160064
355,25.1191792
356,45.582252
357,55.9872876
358,32.9178092
359,17.8707956
360,33.2497188
361,38.5448188
362,35.488602
363,39.0384468
364,41.5584796
365,60.1197052
366,65.6616864
367,48.8227984
368,34.1675932
369,42.7837436
370,51.8599392
371,95.2920416
372,71.5691552
373,87.9340124
374,56.3625852
375,85.0124892
376,18.1532456
377,55.4294176
378,79.7595852
379,98.3991592
380,21.9558688
381,48.3883196
382,46.006094
383,28.1842632
384,45.9497068
385,60.7380028
386,59.1113672
387,39.6681816
388,26.5466816
389,97.434478
390,73.1671936
391,70.1546308
392,52.25498
393,40.1634716
394,34.2515972
395,41.9051796
396,65.3400524
397,48.2659552
398,40.0170588
399,40.9462052
400,21.6372268
401,65.8990588
402,27.0903804
403,36.1063468
404,43.8889228
405,25.3101212
406,72.88679
407,41.2196432
408,75.2632748
409,17.4312816
410,76.9808692
411,36.5116932
412,60.7878712
413,26.355966
414,96.8707152
415,25.0758348
416,53.2741924
417,63.776972
418,33.40304
419,27.3643868
420,35.960128
421,45.0288872
422,30.4173388
423,27.9254268
424,63.5813696
425,104.150572
426,80.5990888
427,45.9546824
428,60.6186364
429,19.5550548
430,63.8589656
431,27.800922
432,67.584348
433,83.5002712
434,76.0485544
