"Site","Prediction"
1,10.2668
2,9.9244
3,5.394
4,21.5716
5,21.6668
6,12.5676
7,15.2472
8,17.2492
9,18.4928
10,7.6324
11,8.0048
12,47.4148
13,22.9184
14,31.4972
15,28.1316
16,40.2352
17,49.6016
18,24.2132
19,76.056
20,15.608
21,18.5648
22,15.4584
23,56.1444
24,41.6552
25,65.106
26,42.3224
27,53.4028
28,56.0468
29,41.3244
30,44.1452
31,43.7116
32,20.4096
33,49.0244
34,24.7064
35,26.156
36,65.956
37,18.6564
38,5.7448
39,38.0436
40,17.532
41,14.3264
42,66.8628
43,40.4024
44,56.4088
45,17.6116
46,17.716
47,41.4592
48,29.5316
49,12.048
50,36.1044
51,55.9872
52,34.0744
53,45.6152
54,53.5832
55,11.5916
56,42.0976
57,67.6308
58,65.6872
59,66.0404
60,25.872
61,37.4872
62,43.0764
63,37.4108
64,39.5028
65,62.8548
66,32.6964
67,4.96
68,26.9888
69,32.2364
70,53.7712
71,44.0164
72,47.9812
73,48.106
74,51.7044
75,38.522
76,15.584
77,31.6608
78,46.7472
79,60.6228
80,55.4724
81,41.4304
82,54.0776
83,40.2268
84,64.1532
85,48.558
86,47.3956
87,63.46
88,30.5352
89,19.3792
90,20.0644
91,27.5976
92,34.7144
93,60.6384
94,20.9784
95,34.9232
96,35.3152
97,19.81
98,20.2532
99,68.1308
100,17.2016
101,6.9456
102,35.8788
103,62.5332
104,63.6776
105,10.8928
106,39.38
107,3.882
108,78.282
109,81.8504
110,18.9064
111,35.8352
112,11.4588
113,47.3376
114,54.4168
115,57.398
116,56.9076
117,62.2036
118,23.8756
119,59.6784
120,62.2432
121,53.4972
122,64.3772
123,57.7464
124,52.162
125,47.626
126,7.326
127,63.7128
128,64.5772
129,52.0584
130,53.0968
131,47.474
132,31.6304
133,33.9472
134,61.8344
135,60.8608
136,53.4272
137,66.8396
138,34.7852
139,55.6464
140,7.45
141,51.4592
142,64.9772
143,68.5364
144,58.1388
145,64.1344
146,56.9164
147,63.2652
148,58.1976
149,70.222
150,59.6412
151,71.6948
152,8.8948
153,79.0444
154,63.2912
155,8.532
156,42.3872
157,60.2864
158,75.8172
159,8.4536
160,72.2204
161,54.0764
162,75.4952
163,52.7736
164,63.95
