LC,year_since_disturb,agb,twi,temp,prec,srad,vapr,PH,N,SOC,Sand,Site
11.0,0.0033444816,0.0010256612,0.16548376,0.21295454,0.023971295,0.0802252,0.015249657,0.43076926,0.27561837,0.21921544,0.29591838,14
6.0,0.37444952,0.0011210319,,0.23940974,0.02629863,0.18650246,0.013940405,0.56923074,0.2508834,0.23012376,0.2857143,15
6.0,0.37444952,0.0012117808,0.1492819,0.21984428,0.0249885,0.07655503,0.015838057,0.4153846,0.2650177,0.18816866,0.3469388,16
6.0,0.0033444816,0.0010018945,,0.25961947,0.03972236,0.15388319,0.015627932,0.53846157,0.2508834,0.20704845,0.33673468,17
6.0,0.37444952,0.0022661434,0.14113131,0.203903,0.03106172,0.07554972,0.011765194,0.4153846,0.27561837,0.24166141,0.31632653,18
6.0,0.0,0.0018079819,0.2910525,0.2303798,0.033932816,0.02327809,0.0074137268,0.53846157,0.3992933,0.4673799,0.35714287,19
11.0,0.02341137,0.0014216059,0.19153242,0.22743139,0.028183922,0.091755174,0.008379219,0.46153846,0.29681978,0.33606043,0.29591838,20
11.0,,0.0007728146,0.20352016,0.22779272,0.02813888,0.09117821,0.0082437135,0.47692305,0.32862192,0.37843508,0.29591838,21
11.0,0.0033444816,0.0008730082,,0.18280157,0.03145468,0.12801303,0.008525091,0.43076926,0.26148412,0.20285293,0.36734694,22
6.0,0.0,0.0012594173,0.29704836,0.19265644,0.0303156,0.096724376,0.009611214,0.43076926,0.2720848,0.24942312,0.31632653,23
11.0,0.013377926,0.001478834,0.20479956,0.18388107,0.029586408,0.12210929,0.008923409,0.44615385,0.25795054,0.22383049,0.3469388,24
11.0,0.026755853,0.0013786613,0.27664956,0.1877797,0.029526275,0.10641535,0.009010046,0.4153846,0.27915195,0.22278161,0.36734694,25
11.0,0.026755853,0.0011592219,0.26575592,0.22471197,0.030247172,0.0037971966,0.007969599,0.5538461,0.3886926,0.46423325,0.46938777,26
11.0,0.02341137,0.0019606224,0.33334097,0.23714325,0.030910857,0.0334542,0.0078047197,0.53846157,0.37455833,0.4543738,0.46938777,27
6.0,0.37444952,0.00400689,0.24230893,0.23217808,0.032693066,0.06643662,0.008321987,0.53846157,0.2862191,0.3274596,0.35714287,28
11.0,0.026755853,0.000982652,,0.21686457,0.031337783,0.05317757,0.007878375,0.5538461,0.27561837,0.30018878,0.36734694,29
6.0,0.37444952,0.0041120527,0.20155938,0.21534114,0.030881004,0.049378518,0.008231432,0.52307695,0.28975266,0.35871616,0.31632653,30
6.0,0.37444952,0.004632243,0.19984184,0.23952033,0.032525618,0.07973167,0.007588694,0.5846154,0.30035338,0.34571007,0.37755102,31
11.0,0.013377926,0.0022182537,0.17437677,0.23288001,0.031465437,0.06583904,0.0077876076,0.6,0.30035338,0.30144745,0.3469388,32
6.0,0.050167225,0.0026571623,,0.23094931,0.038752243,0.1461165,0.011509386,0.47692305,0.24734983,0.15984896,0.37755102,33
6.0,0.37444952,0.0020894005,0.26299244,0.2314131,0.031343892,0.060912468,0.009795845,0.53846157,0.27561837,0.27249843,0.3877551,34
6.0,0.37444952,0.0016457809,0.28760326,0.20424698,0.02795152,0.050976377,0.0081772,0.53846157,0.2862191,0.31298512,0.40816328,35
6.0,0.37444952,0.0047562695,0.26803482,0.24836288,0.03329068,0.09783715,0.007835803,0.5846154,0.30035338,0.32892802,0.37755102,36
10.0,0.05685619,0.0031866136,,0.23178641,0.046798922,0.24542402,0.028872048,0.4153846,0.33922264,0.45877913,0.4489796,37
6.0,0.37444952,0.0025473,0.21399061,0.21779431,0.032323156,0.060984194,0.008759397,0.56923074,0.3074205,0.3566184,0.4489796,38
6.0,0.37444952,0.0063826274,,0.29572117,0.06307455,0.21597289,0.031821992,0.46153846,0.37102476,0.44220683,0.42857143,39
11.0,0.013377926,0.0009443921,,0.2799487,0.057973314,0.2397501,0.03563911,0.43076926,0.33568907,0.4443046,0.5,40
6.0,0.37444952,0.003258186,0.18268904,0.25630164,0.034180176,0.12006184,0.008086294,0.6,0.24381627,0.23180197,0.35714287,41
6.0,0.37444952,0.0021706223,0.18045025,0.23953246,0.03416776,0.038445,0.009429845,0.5538461,0.23321556,0.2641074,0.3265306,42
6.0,0.37444952,0.004751625,0.41642597,0.23989533,0.036292996,0.057439767,0.00942998,0.5846154,0.2862191,0.28508496,0.25510204,43
10.0,0.0100334445,0.0025235298,,0.31184456,0.067915,0.18117248,0.022827843,0.44615385,0.33215547,0.40423748,0.5,44
6.0,0.06354515,0.0027809078,,0.31123686,0.068600535,0.18345284,0.02355729,0.44615385,0.32155478,0.38367948,0.52040815,45
6.0,0.37444952,0.0031580012,0.19138826,0.23133862,0.031442717,0.063927576,0.009573808,0.61538464,0.21554771,0.24543738,0.35714287,46
6.0,0.37444952,0.002857497,0.3485269,0.23155878,0.030948237,0.064155675,0.0096992105,0.6307692,0.22614843,0.26557583,0.3265306,47
6.0,0.37444952,0.0011592236,0.22665362,0.23282707,0.029865071,0.06793986,0.011129348,0.5846154,0.24381627,0.2771135,0.35714287,48
6.0,0.37444952,0.003992788,0.40904057,0.23499334,0.034053557,0.04065618,0.0101943975,0.56923074,0.30388695,0.28739247,0.4387755,49
6.0,0.37444952,0.0043078847,0.25000092,0.24653035,0.029629052,0.09097527,0.011482265,0.5538461,0.22261485,0.24312985,0.36734694,50
6.0,0.37444952,0.003186657,0.32555473,0.22943425,0.030570168,0.05452325,0.01042513,0.6307692,0.22614843,0.25235996,0.3469388,51
6.0,0.37444952,0.0020179327,0.22358763,0.23015626,0.029820934,0.057952113,0.010720677,0.6307692,0.20494701,0.2674638,0.35714287,52
6.0,0.050167225,0.0019511131,0.2539516,0.24186985,0.027991114,0.085077636,0.011715577,0.5846154,0.22614843,0.2185861,0.36734694,53
11.0,0.0,0.0010303654,,0.3692196,0.059098423,0.15937917,0.032165952,0.47692305,0.23674911,0.24271029,0.42857143,54
6.0,0.4573402,0.0044935364,0.11276181,0.24653678,0.04024316,0.09993054,0.014594536,0.3846154,0.23674911,0.19802812,0.42857143,55
6.0,0.4280962,0.0038832857,0.2306502,0.2549032,0.041843407,0.17535031,0.009945697,0.44615385,0.16961132,0.12985106,0.40816328,56
6.0,0.43267047,0.004298199,0.21123612,0.25909936,0.045161713,0.12067203,0.014734346,0.43076926,0.17667845,0.11558632,0.42857143,57
11.0,0.42880422,0.0020992472,0.22961004,0.25708503,0.041034967,0.082356565,0.016615825,0.43076926,0.21201414,0.09901405,0.4387755,58
6.0,0.4497621,0.0027859716,0.23731159,0.23632403,0.031829882,0.056895964,0.011988566,0.56923074,0.19081274,0.20537026,0.40816328,59
6.0,0.4493664,0.005695921,0.43152267,0.25109342,0.03119147,0.060991224,0.011572274,0.56923074,0.20494701,0.24396895,0.41836736,60
6.0,0.06020067,0.0025472215,0.2005551,0.25303277,0.033621304,0.17738906,0.013264318,0.44615385,0.22261485,0.14201804,0.39795917,61
6.0,0.41859037,0.004770368,0.21454647,0.24918701,0.03138014,0.064311,0.011393873,0.52307695,0.22261485,0.18334383,0.39795917,62
6.0,0.37444952,0.0022230782,0.21800773,0.2345948,0.032498956,0.061488524,0.011966879,0.56923074,0.21201414,0.23914412,0.46938777,63
6.0,0.37444952,0.005872332,,0.29351968,0.056447074,0.2161303,0.03038635,0.43076926,0.26148412,0.20411159,0.2857143,64
6.0,0.45956993,0.0070552365,0.2514483,0.27105808,0.040612876,0.14541848,0.013416726,0.39999998,0.21908127,0.13069016,0.42857143,65
6.0,0.43970907,0.0010543206,0.23358785,0.21858405,0.04010391,0.069301575,0.0096350955,0.6,0.21554771,0.2032725,0.39795917,66
6.0,0.44828397,0.0023899674,0.27751315,0.24346517,0.03248857,0.065112084,0.012659812,0.53846157,0.20494701,0.1741137,0.39795917,67
6.0,0.44142708,0.0021038377,0.26864725,0.24531905,0.032177992,0.067576274,0.012286501,0.50769234,0.29328623,0.2271869,0.46938777,68
11.0,0.02341137,0.0009731739,0.3305895,0.22932857,0.033166353,0.09631511,0.008568841,0.5846154,0.2402827,0.2804699,0.42857143,69
6.0,0.37444952,0.0023327656,0.33391958,0.24545808,0.032151617,0.07234576,0.011281652,0.50769234,0.28268552,0.2674638,0.47959185,70
6.0,0.42959008,0.0022135477,0.20374325,0.24609296,0.03777574,0.17513697,0.011374818,0.3846154,0.27561837,0.19697924,0.46938777,71
6.0,0.37444952,0.0019797813,0.16850986,0.22951789,0.035262313,0.06904309,0.011132162,0.5538461,0.20141342,0.19530103,0.41836736,72
6.0,0.37444952,0.0011592061,0.1615146,0.22959259,0.039391644,0.08091623,0.0089664925,0.6,0.22968198,0.22823578,0.33673468,73
6.0,0.44175658,0.004321957,0.32415017,0.24699996,0.03192344,0.075513326,0.011044404,0.52307695,0.22261485,0.2066289,0.3877551,74
6.0,0.44830444,0.0013166523,,0.24879362,0.032766107,0.075653985,0.013106732,0.6,0.20848058,0.156073,0.40816328,75
6.0,0.44246885,0.0051422333,,0.27097088,0.02992399,0.088280275,0.011921155,0.50769234,0.24381627,0.20201384,0.31632653,76
6.0,0.37444952,0.0011878551,0.22794539,0.25019678,0.040954944,0.11550825,0.01581992,0.46153846,0.16961132,0.16488357,0.4387755,77
6.0,0.45172077,0.0037496502,0.24157763,0.25388536,0.030359851,0.09904015,0.011603975,0.56923074,0.22261485,0.20704845,0.39795917,78
6.0,0.4390888,0.0013882179,0.2172917,0.25693274,0.03963937,0.113044046,0.017112719,0.36923078,0.18727916,0.20495069,0.46938777,79
6.0,0.42909205,0.0022277911,0.20399436,0.2515211,0.032342363,0.09341994,0.011548519,0.49230766,0.22261485,0.17537235,0.36734694,80
11.0,0.020066889,0.0011592219,0.38472477,0.2620689,0.03642297,0.12410482,0.014216567,0.44615385,0.22614843,0.20725822,0.3877551,81
6.0,0.45815116,0.0063586417,0.25195363,0.2654402,0.03280352,0.104172096,0.011535926,0.46153846,0.20494701,0.16341515,0.29591838,82
6.0,0.42516977,0.002652313,0.157998,0.26381403,0.0383242,0.11241902,0.018775722,0.44615385,0.16961132,0.14621355,0.4387755,83
11.0,0.44312403,0.0017078073,0.24618158,0.23220922,0.03702377,0.08461544,0.011229813,0.46153846,0.18374558,0.23704636,0.35714287,84
6.0,0.43879128,0.0013690295,0.2528373,0.2337204,0.03667441,0.084898055,0.011353657,0.50769234,0.20141342,0.22362073,0.42857143,85
6.0,0.45854533,0.0016743408,0.22889562,0.2283961,0.036454912,0.08601409,0.0105802175,0.52307695,0.1943463,0.19068597,0.3877551,86
11.0,0.026755853,0.0010303932,0.40218717,0.26398203,0.034891214,0.124882765,0.014845421,0.47692305,0.21201414,0.20201384,0.41836736,87
6.0,0.37444952,0.008648928,,0.32604226,0.039299373,0.09464376,0.011697873,0.44615385,0.32155478,0.3987833,0.30612245,88
6.0,0.37444952,0.0047563254,,0.32671258,0.03872005,0.09745099,0.0118516,0.46153846,0.3992933,0.38074258,0.3265306,89
6.0,0.4419223,0.0017555365,0.14215331,0.2755553,0.03397866,0.12301029,0.012020745,0.43076926,0.20848058,0.1801972,0.40816328,90
6.0,0.44949433,0.004698509,,0.31938645,0.030563667,0.07526518,0.013655877,0.3230769,0.3992933,0.77721834,0.37755102,91
6.0,0.04682274,0.0018366534,0.20934224,0.25049305,0.03473075,0.12677936,0.010068168,0.50769234,0.18727916,0.1699182,0.3265306,92
6.0,0.37444952,0.0038402607,,0.32921353,0.038447347,0.10550173,0.011946741,0.47692305,0.36042404,0.38137192,0.33673468,93
6.0,0.443574,0.006077455,0.40910873,0.31909528,0.03010634,0.07225537,0.013972857,0.2923077,0.39222616,0.8514789,0.3877551,94
6.0,0.43535775,0.005967886,0.42679635,0.3189989,0.030075105,0.072437495,0.013946018,0.2923077,0.39222616,0.8411999,0.40816328,95
6.0,0.37444952,0.0052905073,,0.32893655,0.038375575,0.10492696,0.011949446,0.47692305,0.3533569,0.35745752,0.3265306,96
6.0,0.37444952,0.0022707882,,0.3264817,0.037746936,0.09827177,0.012090244,0.46153846,0.32508835,0.28844136,0.3469388,97
6.0,0.44841084,0.0028765246,0.29362717,0.24166563,0.0348212,0.1261035,0.0103105735,0.50769234,0.1943463,0.17264526,0.30612245,98
6.0,0.37444952,0.0037781382,,0.32556847,0.036787156,0.096636966,0.012343996,0.47692305,0.28268552,0.30983847,0.3469388,99
6.0,0.46502623,0.0018699105,0.42028552,0.2350017,0.03443583,0.10005809,0.009726067,0.53846157,0.2720848,0.18376337,0.45918366,100
6.0,0.37444952,0.0015456292,0.24250993,0.24030097,0.03411147,0.098951355,0.012896229,0.53846157,0.21201414,0.23285085,0.4387755,101
6.0,0.4182896,0.0021950912,0.38399196,0.31752762,0.029132113,0.06902352,0.014325064,0.2923077,0.39575973,0.77805746,0.45918366,102
6.0,0.43304944,0.0035681333,0.28333837,0.27029413,0.034199007,0.113938086,0.019230878,0.46153846,0.17314488,0.1613174,0.45918366,103
6.0,0.4167653,0.0022135864,0.5302994,0.31764832,0.027604807,0.055054095,0.01579843,0.33846152,0.3992933,0.81308997,0.4489796,104
6.0,0.40949437,0.0036875259,0.31668454,0.31811085,0.02753677,0.052031856,0.016181542,0.33846152,0.3886926,0.76442206,0.4387755,105
6.0,0.40561283,0.0017982365,0.33791837,0.27200437,0.03395002,0.11761432,0.019813072,0.44615385,0.18727916,0.14936018,0.4489796,106
6.0,0.37444952,0.001688778,0.3261789,0.25969735,0.05033206,0.13504887,0.017078543,0.43076926,0.18374558,0.15544367,0.41836736,107
6.0,0.006688963,0.00091589696,0.16756995,0.24381994,0.05324545,0.1351468,0.013731254,0.4153846,0.18374558,0.1646738,0.4387755,108
6.0,0.37444952,0.006993558,,0.34127232,0.07987615,0.25344867,0.037550624,0.43076926,0.43109542,0.45898888,0.5102041,109
6.0,0.43385938,0.00217533,0.21917142,0.26985285,0.035947297,0.11392047,0.012749812,0.39999998,0.1943463,0.17285505,0.35714287,110
6.0,0.4302909,0.001507532,0.36467376,0.3169115,0.031959873,0.08319892,0.012800128,0.30769232,0.41696116,0.7654709,0.4489796,111
6.0,0.053511705,0.0014120283,0.29564124,0.2753672,0.032584034,0.15993847,0.012190325,0.49230766,0.22261485,0.16236627,0.45918366,112
6.0,0.43441457,0.0011591747,0.21954724,0.25830406,0.037410393,0.11213473,0.013054263,0.5846154,0.20494701,0.1655129,0.35714287,113
6.0,0.42948604,0.004656043,0.34378758,0.31667796,0.029802177,0.056249797,0.015506464,0.2923077,0.43109542,0.799035,0.47959185,114
6.0,0.4255139,0.0038974748,0.41095582,0.3166831,0.031240797,0.06769682,0.014292249,0.3230769,0.42756185,0.7707153,0.47959185,115
6.0,0.46490717,0.0031101934,0.26738212,0.2283367,0.037877746,0.091012396,0.010655014,0.56923074,0.2402827,0.21753722,0.47959185,116
6.0,0.4200397,0.005252293,0.4360089,0.31497625,0.03060831,0.066205055,0.013740584,0.2923077,0.4452297,0.77805746,0.4489796,117
6.0,0.4077556,0.0032533335,0.3356656,0.27278745,0.03818172,0.127144,0.019452909,0.44615385,0.18374558,0.13866162,0.5,118
6.0,0.40999374,0.0047703926,0.4442988,0.31754354,0.03001128,0.0456691,0.016845357,0.3230769,0.40636045,0.79106355,0.47959185,119
6.0,0.40441602,0.004631996,0.3356749,0.31632507,0.030978452,0.058403775,0.015123097,0.3230769,0.42756185,0.77658904,0.5102041,120
6.0,0.37444952,0.0012450936,0.20059347,0.22975877,0.036035374,0.09554093,0.010146919,0.6,0.19787987,0.19299349,0.36734694,121
6.0,0.43537837,0.002633303,0.25154287,0.26767606,0.03235739,0.12667726,0.016550703,0.46153846,0.19787987,0.13320747,0.46938777,122
6.0,0.42745227,0.0024135613,0.39798826,0.31580457,0.031056171,0.05772909,0.015004293,0.3230769,0.44876325,0.7488987,0.46938777,123
6.0,0.44431537,0.001893885,,0.26585314,0.03839054,0.1559893,0.011383375,0.47692305,0.18021202,0.12418711,0.41836736,124
6.0,0.39840293,1.4152704e-07,0.38209483,0.31529886,0.030648595,0.047210865,0.01590366,0.3230769,0.44876325,0.7008601,0.46938777,125
6.0,0.40274018,0.0073465146,0.27913564,0.32222626,0.03350443,0.052464105,0.016890356,0.3538462,0.3992933,0.7304384,0.3877551,126
6.0,0.44779888,0.0015837281,0.2482488,0.22077595,0.03551837,0.13407893,0.009210641,0.49230766,0.18021202,0.15040906,0.33673468,127
6.0,0.42264706,0.0023374434,0.22850432,0.26759574,0.03202624,0.13187267,0.016578713,0.46153846,0.16254418,0.102580234,0.46938777,128
6.0,0.3972212,0.006311424,0.40004748,0.31586206,0.031041192,0.040522587,0.016817756,0.2923077,0.39575973,0.7604363,0.46938777,129
6.0,0.4451458,0.0037495838,0.31082308,0.22693984,0.038227357,0.09679774,0.010161064,0.5538461,0.23674911,0.2152297,0.45918366,130
6.0,0.4431537,0.0020894913,0.32058617,0.2410372,0.03094071,0.13241482,0.010484502,0.53846157,0.20494701,0.13845186,0.3469388,131
6.0,0.37444952,0.002251626,,0.333905,0.08601045,0.24073613,0.046138965,0.3538462,0.33215547,0.42311728,0.5714286,132
6.0,0.39819112,0.007131342,0.25886625,0.31737372,0.03307319,0.044800535,0.017187934,0.24615383,0.37455833,0.83658487,0.64285713,133
6.0,0.4034803,0.0059822113,0.36524025,0.31612754,0.03201204,0.041077305,0.016976148,0.24615383,0.39575973,0.79525906,0.46938777,134
6.0,0.4297421,0.0044557042,0.28611463,0.3121844,0.03250791,0.06195013,0.013760337,0.36923078,0.44169614,0.661632,0.46938777,135
6.0,0.43534738,0.0019177933,0.30433294,0.23787881,0.032087944,0.10977716,0.009807676,0.5846154,0.23674911,0.2366268,0.45918366,136
6.0,0.42817995,0.003048139,0.3690858,0.2730864,0.031469025,0.1397316,0.016258296,0.46153846,0.19081274,0.1055171,0.45918366,137
6.0,0.40665543,0.0070217894,0.32785842,0.3150964,0.032336,0.040389076,0.016710851,0.24615383,0.41696116,0.80050343,0.45918366,138
6.0,0.3940547,0.0031626476,0.35565618,0.31300983,0.03202683,0.04075608,0.015948161,0.3538462,0.434629,0.6970841,0.4387755,139
6.0,0.4056075,0.0037680925,0.2763804,0.31345108,0.032603115,0.03964849,0.016474633,0.3846154,0.42756185,0.72393537,0.3877551,140
5.0,0.400635,0.0073654703,0.36675587,0.3320833,0.042518258,0.071869135,0.015959267,0.3846154,0.39222616,0.71029997,0.3469388,141
5.0,0.4070982,0.0066548083,0.31766772,0.32969487,0.0405485,0.06634228,0.016501326,0.3846154,0.3992933,0.71029997,0.33673468,142
6.0,0.4183008,0.0032336453,0.37078562,0.31527686,0.037556924,0.07047354,0.014135802,0.3846154,0.44169614,0.6610027,0.45918366,143
6.0,0.37444952,0.001211711,0.3378176,0.2647094,0.036787983,0.13380407,0.01297382,0.46153846,0.14487633,0.14705265,0.45918366,144
6.0,0.42017117,0.0035537048,0.3345143,0.3102798,0.036507756,0.07173106,0.013192402,0.5538461,0.434629,0.554227,0.41836736,145
6.0,0.38410687,0.006353852,0.26819506,0.31170008,0.03664395,0.056841657,0.015077925,0.47692305,0.42402828,0.6391861,0.45918366,146
6.0,0.4025748,0.0072079,0.4718555,0.311304,0.03640258,0.055103585,0.015178575,0.47692305,0.3886926,0.59702116,0.4489796,147
6.0,0.44266343,0.0012211645,0.34940305,0.23334578,0.035085425,0.105381615,0.010502717,0.53846157,0.22614843,0.19509125,0.5,148
6.0,0.036789298,0.0022897841,0.3521355,0.24936134,0.030812925,0.1513937,0.009531737,0.56923074,0.2720848,0.2460667,0.42857143,149
5.0,0.3882818,0.008319529,0.3299482,0.31672773,0.03852443,0.04414546,0.017532121,0.3538462,0.39575973,0.70547515,0.35714287,150
6.0,0.37444952,0.007828395,,0.25272202,0.059041776,0.30049327,0.035295483,0.33846152,0.30388695,0.44388503,0.5408163,151
5.0,0.40162385,0.010451999,0.3529474,0.32078806,0.038242314,0.05032085,0.01808224,0.3538462,0.39575973,0.6895322,0.29591838,152
6.0,0.37444952,0.0076802857,0.31541103,0.3120027,0.0375504,0.054357834,0.01537861,0.46153846,0.42402828,0.6666667,0.3877551,153
6.0,0.39957532,0.0023572312,0.2953307,0.310838,0.036609106,0.046638016,0.015571368,0.43076926,0.41342756,0.66477865,0.35714287,154
6.0,0.3787753,0.00362548,0.22293198,0.30044818,0.043310937,0.14769624,0.02230159,0.44615385,0.17667845,0.15921964,0.47959185,155
6.0,0.44936237,0.0032581738,0.26837972,0.25286216,0.038009323,0.13342147,0.013087882,0.50769234,0.18374558,0.15942942,0.35714287,156
5.0,0.35125422,0.014292274,0.24273123,0.32710734,0.041783847,0.063658774,0.018305195,0.3230769,0.44169614,0.7459618,0.26530612,157
6.0,0.40380254,0.004208147,0.605594,0.31111917,0.037868887,0.051746406,0.01589664,0.39999998,0.41342756,0.65491927,0.36734694,158
6.0,0.37444952,0.007718575,0.31223133,0.32613426,0.04239537,0.0898451,0.017853752,0.47692305,0.4204947,0.52171177,0.3265306,159
6.0,0.37444952,0.006477894,0.27132225,0.309909,0.037949547,0.03828284,0.016620079,0.43076926,0.41696116,0.64065444,0.37755102,160
5.0,0.3755275,0.008973861,0.3719513,0.31772622,0.04326528,0.047262654,0.01809753,0.39999998,0.3886926,0.7287602,0.2244898,161
6.0,0.44352856,0.0036684126,0.27781063,0.2380603,0.032435462,0.11518452,0.011532638,0.5846154,0.19787987,0.22739668,0.3877551,162
5.0,0.36779937,0.007155308,0.39361215,0.31083685,0.039252054,0.037559167,0.017025169,0.43076926,0.41342756,0.6412838,0.33673468,163
5.0,0.35125422,0.0068217204,0.32324946,0.30859488,0.040635113,0.05786979,0.015992468,0.5846154,0.44876325,0.5498217,0.33673468,164
5.0,0.35125422,0.011930929,0.26052824,0.31776264,0.05062397,0.07783332,0.01718724,0.3846154,0.40989402,0.5993287,0.3265306,165
5.0,0.35046643,0.010080561,0.32008192,0.3103684,0.03871782,0.046703793,0.016519947,0.43076926,0.40989402,0.6591148,0.3265306,166
5.0,0.36334017,0.0059578493,0.47131166,0.3086775,0.040881135,0.057521638,0.016120259,0.5846154,0.47349823,0.5397525,0.3877551,167
6.0,0.37444952,0.0016125117,0.27050748,0.28412986,0.052767396,0.14108522,0.016176645,0.39999998,0.19787987,0.14768198,0.45918366,168
6.0,0.41370836,0.0077517834,0.46179268,0.31760243,0.050139714,0.08808669,0.017752698,0.50769234,0.44169614,0.533669,0.30612245,169
6.0,0.44283906,0.002351905,0.36501402,0.27795407,0.03746342,0.1281159,0.015016034,0.47692305,0.1943463,0.19488148,0.3265306,170
6.0,0.37444952,0.010003523,,0.3967956,0.071032286,0.16719683,0.053803667,0.43076926,0.25441697,0.23473883,0.4489796,171
5.0,0.35125422,0.01507957,0.28569517,0.3172204,0.04672762,0.049147174,0.0180516,0.3538462,0.42402828,0.79190266,0.2244898,172
5.0,0.40698287,0.013472006,0.24385436,0.31325492,0.054881137,0.07955342,0.01744132,0.3846154,0.44876325,0.6150619,0.25510204,173
6.0,0.37444952,0.0020321778,0.1491212,0.2619019,0.03920966,0.13334544,0.013397522,0.46153846,0.17667845,0.1466331,0.40816328,174
5.0,0.3168081,0.00794199,0.31053936,0.3102203,0.03967504,0.044895854,0.016756253,0.43076926,0.43109542,0.6660373,0.31632653,175
6.0,0.34308037,0.0036014582,0.4136743,0.31033796,0.03969849,0.04677208,0.017139252,0.46153846,0.434629,0.62680936,0.33673468,176
5.0,0.35125422,0.011850122,0.339972,0.3270717,0.047330838,0.07452587,0.018880153,0.36923078,0.4204947,0.6729599,0.25510204,177
5.0,0.35125422,0.014993497,0.33614254,0.3200028,0.046892263,0.05582235,0.01848125,0.36923078,0.42402828,0.7304384,0.2244898,178
5.0,0.37492505,0.009898861,0.370179,0.32703838,0.047539223,0.07479988,0.018882329,0.39999998,0.41696116,0.64904547,0.25510204,179
5.0,0.35125422,0.011296486,0.28425333,0.33406398,0.046538137,0.085015565,0.01932351,0.43076926,0.41696116,0.67715544,0.2857143,180
5.0,0.36282256,0.01048066,0.35090494,0.31013504,0.040345166,0.039161388,0.016923046,0.44615385,0.41342756,0.6612125,0.2857143,181
6.0,0.42518786,0.0021467055,0.2423051,0.2464581,0.039777093,0.114011034,0.0128056975,0.5538461,0.2402827,0.22173274,0.46938777,182
6.0,0.37444952,0.013680943,,0.3890458,0.07238373,0.15395994,0.041384522,0.3230769,0.28268552,0.30837002,0.45918366,183
5.0,0.35125422,0.013285783,0.31474617,0.30725423,0.059125803,0.08904119,0.017650537,0.3538462,0.41342756,0.63100487,0.2244898,184
5.0,0.4269251,0.017211908,0.2399461,0.31463948,0.032730598,0.14415324,0.017668312,0.3846154,0.20141342,0.17096707,0.29591838,185
5.0,0.3302386,0.008133661,0.4955923,0.31093332,0.043458678,0.057755653,0.017653428,0.50769234,0.4805654,0.6534508,0.19387755,186
6.0,0.37444952,0.0024758463,0.25608647,0.24025574,0.034255188,0.11772242,0.011801043,0.5538461,0.20848058,0.22613803,0.46938777,187
5.0,0.32772446,0.0079178335,0.43508053,0.31065956,0.04039095,0.045351114,0.017690802,0.3846154,0.43109542,0.6542899,0.3265306,188
5.0,0.35125422,0.01559463,0.27376774,0.32801947,0.05001502,0.081075996,0.018976156,0.36923078,0.47349823,0.7237256,0.25510204,189
5.0,0.34237516,0.010318521,0.37309235,0.31209168,0.043017324,0.037514426,0.01750503,0.4153846,0.42402828,0.6832389,0.2244898,190
6.0,0.43495193,0.0038830396,0.2708859,0.3060989,0.03707933,0.14408305,0.016510079,0.44615385,0.19081274,0.1397105,0.36734694,191
5.0,0.36393723,0.014411492,0.17479025,0.314098,0.05212625,0.04575111,0.017587086,0.33846152,0.4452297,0.79022443,0.21428572,192
6.0,0.37444952,0.00402132,,0.41520047,0.066903666,0.15059558,0.053950243,0.47692305,0.24381627,0.23599748,0.4489796,193
