LC,year_since_disturb,agb,twi,temp,prec,srad,vapr,PH,N,SOC,Sand,Site
6.0,0.44246885,0.0051422333,,0.264369,0.023545405,0.10629262,0.013316617,0.50769234,0.24381627,0.20201384,0.31632653,76
6.0,0.37444952,0.0011878551,0.22794539,0.19223934,0.041906074,0.124675356,0.012330891,0.46153846,0.16961132,0.16488357,0.4387755,77
6.0,0.45172077,0.0037496502,0.24157763,0.23224904,0.033759587,0.085705206,0.010761704,0.56923074,0.22261485,0.20704845,0.39795917,78
6.0,0.4390888,0.0013882179,0.2172917,0.19671252,0.040150598,0.12407668,0.013459593,0.36923078,0.18727916,0.20495069,0.46938777,79
6.0,0.42909205,0.0022277911,0.20399436,0.2403691,0.025562555,0.10451852,0.01245581,0.49230766,0.22261485,0.17537235,0.36734694,80
11.0,0.0100334445,0.0011592219,0.38472477,0.2197389,0.033793144,0.12652174,0.012807677,0.44615385,0.22614843,0.20725822,0.3877551,81
6.0,0.45815116,0.0063586417,0.25195363,0.2584515,0.026300164,0.12050296,0.012455214,0.46153846,0.20494701,0.16341515,0.29591838,82
6.0,0.42516977,0.002652313,0.157998,0.20035397,0.038887035,0.1265816,0.014378966,0.44615385,0.16961132,0.14621355,0.4387755,83
11.0,0.44312403,0.0017078073,0.24618158,0.21698277,0.027621659,0.09570728,0.011584256,0.46153846,0.18374558,0.23704636,0.35714287,84
6.0,0.43879128,0.0013690295,0.2528373,0.21772353,0.027324522,0.09740448,0.01160238,0.50769234,0.20141342,0.22362073,0.42857143,85
6.0,0.45854533,0.0016743408,0.22889562,0.21490459,0.02744174,0.094617166,0.011165399,0.52307695,0.1943463,0.19068597,0.3877551,86
11.0,0.016722407,0.0010303932,0.40218717,0.21863717,0.032959826,0.12632962,0.01298215,0.47692305,0.21201414,0.20201384,0.41836736,87
6.0,0.37444952,0.008648928,,0.35713887,0.055847615,0.094110236,0.015718212,0.44615385,0.32155478,0.3987833,0.30612245,88
6.0,0.37444952,0.0047563254,,0.35778084,0.05574432,0.09740995,0.015923928,0.46153846,0.3992933,0.38074258,0.3265306,89
6.0,0.4419223,0.0017555365,0.14215331,0.27194634,0.0294666,0.13578355,0.013458782,0.43076926,0.20848058,0.1801972,0.40816328,90
6.0,0.44949433,0.004698509,,0.35312325,0.040913325,0.07654229,0.017652048,0.3230769,0.3992933,0.77721834,0.37755102,91
6.0,0.036789298,0.0018366534,0.20934224,0.23121496,0.03610187,0.11719415,0.0099681225,0.50769234,0.18727916,0.1699182,0.3265306,92
6.0,0.37444952,0.0038402607,,0.36020526,0.05648545,0.10501339,0.016090924,0.47692305,0.36042404,0.38137192,0.33673468,93
6.0,0.443574,0.006077455,0.40910873,0.35291386,0.04038763,0.0744822,0.017897109,0.2923077,0.39222616,0.8514789,0.3877551,94
6.0,0.43535775,0.005967886,0.42679635,0.35281628,0.04038774,0.07472039,0.017869418,0.2923077,0.39222616,0.8411999,0.40816328,95
6.0,0.37444952,0.0052905073,,0.359881,0.056399584,0.10445413,0.016076889,0.47692305,0.3533569,0.35745752,0.3265306,96
6.0,0.37444952,0.0022707882,,0.3573373,0.05533728,0.09858673,0.01614438,0.46153846,0.32508835,0.28844136,0.3469388,97
6.0,0.44841084,0.0028765246,0.29362717,0.21887442,0.03594945,0.11801611,0.010198056,0.50769234,0.1943463,0.17264526,0.30612245,98
6.0,0.37444952,0.0037781382,,0.35630652,0.054623995,0.09766339,0.016382033,0.47692305,0.28268552,0.30983847,0.3469388,99
6.0,0.46502623,0.0018699105,0.42028552,0.23379105,0.0276482,0.099598624,0.011634522,0.53846157,0.2720848,0.18376337,0.45918366,100
6.0,0.37444952,0.0015456292,0.24250993,0.226116,0.025564618,0.1069802,0.013364694,0.53846157,0.21201414,0.23285085,0.4387755,101
6.0,0.4182896,0.0021950912,0.38399196,0.35131872,0.039411955,0.07356245,0.017984891,0.2923077,0.39575973,0.77805746,0.45918366,102
6.0,0.43304944,0.0035681333,0.28333837,0.20411687,0.03691267,0.1294202,0.014198112,0.46153846,0.17314488,0.1613174,0.45918366,103
6.0,0.4167653,0.0022135864,0.5302994,0.35192668,0.037444778,0.06249114,0.019321615,0.33846152,0.3992933,0.81308997,0.4489796,104
6.0,0.40949437,0.0036875259,0.31668454,0.35245588,0.03709803,0.05970157,0.019665455,0.33846152,0.3886926,0.76442206,0.4387755,105
6.0,0.40561283,0.0017982365,0.33791837,0.20421143,0.03792041,0.13380763,0.014250442,0.44615385,0.18727916,0.14936018,0.4489796,106
6.0,0.37444952,0.001688778,0.3261789,0.19577157,0.046463825,0.14676085,0.012650437,0.43076926,0.18374558,0.15544367,0.41836736,107
11.0,0.0033444816,0.00091589696,0.16756995,0.18713021,0.05145173,0.14057711,0.010349172,0.4153846,0.18374558,0.1646738,0.4387755,108
6.0,0.37444952,0.006993558,,0.35985738,0.11330126,0.2530276,0.0380526,0.43076926,0.43109542,0.45898888,0.5102041,109
6.0,0.43385938,0.00217533,0.21917142,0.25919574,0.025686732,0.1365852,0.013607465,0.39999998,0.1943463,0.17285505,0.35714287,110
6.0,0.4302909,0.001507532,0.36467376,0.3498488,0.04242791,0.084299944,0.016346239,0.30769232,0.41696116,0.7654709,0.4489796,111
6.0,0.04347826,0.0014120283,0.29564124,0.24221072,0.03442866,0.1656498,0.011083792,0.49230766,0.22261485,0.16236627,0.45918366,112
6.0,0.43441457,0.0011591747,0.21954724,0.2459929,0.029258145,0.124769635,0.01374281,0.5846154,0.20494701,0.1655129,0.35714287,113
6.0,0.42948604,0.004656043,0.34378758,0.35071257,0.040326264,0.06163388,0.018934201,0.2923077,0.43109542,0.799035,0.47959185,114
6.0,0.4255139,0.0038974748,0.41095582,0.3501677,0.04194275,0.07077858,0.017765567,0.3230769,0.42756185,0.7707153,0.47959185,115
6.0,0.46490717,0.0031101934,0.26738212,0.22472046,0.0256776,0.09645179,0.012478155,0.56923074,0.2402827,0.21753722,0.47959185,116
6.0,0.4200397,0.005252293,0.4360089,0.3485317,0.0402373,0.07181538,0.017622657,0.2923077,0.4452297,0.77805746,0.4489796,117
6.0,0.4077556,0.0032533335,0.3356656,0.20660748,0.03985796,0.14104648,0.014204646,0.44615385,0.18374558,0.13866162,0.5,118
6.0,0.40999374,0.0047703926,0.4442988,0.35210255,0.039583433,0.051998254,0.02025763,0.3230769,0.40636045,0.79106355,0.47959185,119
6.0,0.40441602,0.004631996,0.3356749,0.35014835,0.041748457,0.06263226,0.018605933,0.3230769,0.42756185,0.77658904,0.5102041,120
6.0,0.37444952,0.0012450936,0.20059347,0.22795118,0.026030412,0.09585201,0.0121819,0.6,0.19787987,0.19299349,0.36734694,121
6.0,0.43537837,0.002633303,0.25154287,0.21230109,0.03433774,0.13468726,0.012946279,0.46153846,0.19787987,0.13320747,0.46938777,122
6.0,0.42745227,0.0024135613,0.39798826,0.34958172,0.04170388,0.0624887,0.018608889,0.3230769,0.44876325,0.7488987,0.46938777,123
6.0,0.44431537,0.001893885,,0.24092278,0.035611518,0.16037129,0.01106351,0.47692305,0.18021202,0.12418711,0.41836736,124
6.0,0.39840293,1.4152704e-07,0.38209483,0.34942964,0.041333083,0.053558324,0.01954633,0.3230769,0.44876325,0.7008601,0.46938777,125
6.0,0.40274018,0.0073465146,0.27913564,0.3576145,0.04146625,0.054778416,0.020839572,0.3538462,0.3992933,0.7304384,0.3877551,126
6.0,0.44779888,0.0015837281,0.2482488,0.19192204,0.033293016,0.13519403,0.008739656,0.49230766,0.18021202,0.15040906,0.33673468,127
6.0,0.42264706,0.0023374434,0.22850432,0.2127847,0.034884356,0.14081551,0.012747406,0.46153846,0.16254418,0.102580234,0.46938777,128
6.0,0.3972212,0.006311424,0.40004748,0.350436,0.04202825,0.04611463,0.020261489,0.2923077,0.39575973,0.7604363,0.46938777,129
6.0,0.4451458,0.0037495838,0.31082308,0.22374073,0.02497804,0.10131569,0.012093133,0.5538461,0.23674911,0.2152297,0.45918366,130
6.0,0.4431537,0.0020894913,0.32058617,0.21938372,0.03132569,0.13554278,0.010942065,0.53846157,0.20494701,0.13845186,0.3469388,131
6.0,0.37444952,0.002251626,,0.34720865,0.13465844,0.22826943,0.043917224,0.3538462,0.33215547,0.42311728,0.5714286,132
6.0,0.39819112,0.007131342,0.25886625,0.35246372,0.042263243,0.049209308,0.020619424,0.24615383,0.37455833,0.83658487,0.64285713,133
6.0,0.4034803,0.0059822113,0.36524025,0.35118827,0.042536616,0.046352897,0.020457132,0.24615383,0.39575973,0.79525906,0.46938777,134
6.0,0.4297421,0.0044557042,0.28611463,0.34542647,0.0421713,0.08075449,0.017499648,0.36923078,0.44169614,0.661632,0.46938777,135
6.0,0.43534738,0.0019177933,0.30433294,0.23500486,0.029320255,0.10840915,0.011662864,0.5846154,0.23674911,0.2366268,0.45918366,136
6.0,0.42817995,0.003048139,0.3690858,0.22370197,0.03413483,0.14993678,0.013252508,0.46153846,0.19081274,0.1055171,0.45918366,137
6.0,0.40665543,0.0070217894,0.32785842,0.35058984,0.043326028,0.046372887,0.020365462,0.24615383,0.41696116,0.80050343,0.45918366,138
6.0,0.3940547,0.0031626476,0.35565618,0.3489245,0.042968374,0.04961561,0.019892141,0.3538462,0.434629,0.6970841,0.4387755,139
6.0,0.4056075,0.0037680925,0.2763804,0.34962302,0.043861616,0.047534153,0.020317331,0.3846154,0.42756185,0.72393537,0.3877551,140
6.0,0.400635,0.0073654703,0.36675587,0.37254933,0.050385483,0.058546487,0.021122226,0.3846154,0.39222616,0.71029997,0.3469388,141
6.0,0.4070982,0.0066548083,0.31766772,0.3698257,0.04844001,0.057171796,0.021609856,0.3846154,0.3992933,0.71029997,0.33673468,142
6.0,0.4183008,0.0032336453,0.37078562,0.34900573,0.04659828,0.08176813,0.01788882,0.3846154,0.44169614,0.6610027,0.45918366,143
6.0,0.37444952,0.001211711,0.3378176,0.21541071,0.038089767,0.14618167,0.010859201,0.46153846,0.14487633,0.14705265,0.45918366,144
6.0,0.42017117,0.0035537048,0.3345143,0.34507188,0.046470627,0.08906245,0.017316751,0.5538461,0.434629,0.554227,0.41836736,145
6.0,0.38410687,0.006353852,0.26819506,0.3473981,0.045314696,0.07141578,0.019159777,0.47692305,0.42402828,0.6391861,0.45918366,146
6.0,0.4025748,0.0072079,0.4718555,0.3471328,0.04500111,0.07023082,0.019286467,0.47692305,0.3886926,0.59702116,0.4489796,147
6.0,0.44266343,0.0012211645,0.34940305,0.23047468,0.026773825,0.10528662,0.012364501,0.53846157,0.22614843,0.19509125,0.5,148
6.0,0.026755853,0.0022897841,0.3521355,0.244647,0.030936342,0.14704786,0.010786341,0.56923074,0.2720848,0.2460667,0.42857143,149
5.0,0.3882818,0.008319529,0.3299482,0.35552934,0.04791016,0.046358753,0.021637904,0.3538462,0.39575973,0.70547515,0.35714287,150
6.0,0.37444952,0.007828395,,0.25811997,0.0817573,0.2952101,0.032332752,0.33846152,0.30388695,0.44388503,0.5408163,151
5.0,0.40162385,0.010451999,0.3529474,0.36136386,0.047026746,0.050774023,0.022938188,0.3538462,0.39575973,0.6895322,0.29591838,152
6.0,0.37444952,0.0076802857,0.31541103,0.35001782,0.0484246,0.06436754,0.019664476,0.46153846,0.42402828,0.6666667,0.3877551,153
6.0,0.39957532,0.0023572312,0.2953307,0.3496718,0.04862515,0.05608042,0.019775325,0.43076926,0.41342756,0.66477865,0.35714287,154
6.0,0.3787753,0.00362548,0.22293198,0.24433236,0.036664728,0.15989056,0.018815825,0.44615385,0.17667845,0.15921964,0.47959185,155
6.0,0.44936237,0.0032581738,0.26837972,0.22352147,0.03056029,0.14616846,0.012843902,0.50769234,0.18374558,0.15942942,0.35714287,156
5.0,0.35125422,0.014292274,0.24273123,0.37115237,0.050175726,0.057915665,0.024237175,0.3230769,0.44169614,0.7459618,0.26530612,157
6.0,0.40380254,0.004208147,0.605594,0.35038912,0.048318677,0.062579736,0.020551318,0.39999998,0.41342756,0.65491927,0.36734694,158
6.0,0.37444952,0.007718575,0.31223133,0.3641529,0.06504739,0.11116995,0.025552627,0.47692305,0.4204947,0.52171177,0.3265306,159
6.0,0.37444952,0.006477894,0.27132225,0.3510628,0.051220626,0.046218663,0.020893931,0.43076926,0.41696116,0.64065444,0.37755102,160
5.0,0.3755275,0.008973861,0.3719513,0.3600843,0.052529827,0.047056768,0.02307394,0.39999998,0.3886926,0.7287602,0.2244898,161
6.0,0.44352856,0.0036684126,0.27781063,0.23356631,0.028271845,0.11406149,0.012860668,0.5846154,0.19787987,0.22739668,0.3877551,162
5.0,0.36779937,0.007155308,0.39361215,0.35262275,0.05239096,0.044622015,0.021377925,0.43076926,0.41342756,0.6412838,0.33673468,163
5.0,0.35125422,0.0068217204,0.32324946,0.34802046,0.051355455,0.073833905,0.021157976,0.5846154,0.44876325,0.5498217,0.33673468,164
5.0,0.35125422,0.011930929,0.26052824,0.3547632,0.07010622,0.09911367,0.024242517,0.3846154,0.40989402,0.5993287,0.3265306,165
5.0,0.35046643,0.010080561,0.32008192,0.35166633,0.04974495,0.056474954,0.021418225,0.43076926,0.40989402,0.6591148,0.3265306,166
5.0,0.36334017,0.0059578493,0.47131166,0.34838864,0.051566932,0.07319844,0.021281281,0.5846154,0.47349823,0.5397525,0.3877551,167
6.0,0.37444952,0.0016125117,0.27050748,0.24319735,0.045918368,0.1596233,0.013768709,0.39999998,0.19787987,0.14768198,0.45918366,168
6.0,0.41370836,0.0077517834,0.46179268,0.35398746,0.07122933,0.10837439,0.024952203,0.50769234,0.44169614,0.533669,0.30612245,169
6.0,0.44283906,0.002351905,0.36501402,0.26800647,0.032094102,0.14668913,0.015091855,0.47692305,0.1943463,0.19488148,0.3265306,170
6.0,0.37444952,0.010003523,,0.36633316,0.05777485,0.19696824,0.04950977,0.43076926,0.25441697,0.23473883,0.4489796,171
5.0,0.35125422,0.01507957,0.28569517,0.36043796,0.05616014,0.04930496,0.023394233,0.3538462,0.42402828,0.79190266,0.2244898,172
5.0,0.40698287,0.013472006,0.24385436,0.34987637,0.073990546,0.098946206,0.024089925,0.3846154,0.44876325,0.6150619,0.25510204,173
6.0,0.37444952,0.0020321778,0.1491212,0.23376574,0.031424776,0.15102234,0.013248502,0.46153846,0.17667845,0.1466331,0.40816328,174
5.0,0.3168081,0.00794199,0.31053936,0.3526185,0.051111,0.05343112,0.021752577,0.43076926,0.43109542,0.6660373,0.31632653,175
6.0,0.34308037,0.0036014582,0.4136743,0.35285777,0.049628668,0.056691106,0.022427626,0.46153846,0.434629,0.62680936,0.33673468,176
5.0,0.35125422,0.011850122,0.339972,0.37299648,0.05388691,0.073411316,0.025975326,0.36923078,0.4204947,0.6729599,0.25510204,177
5.0,0.35125422,0.014993497,0.33614254,0.3644103,0.056299675,0.054875128,0.024470113,0.36923078,0.42402828,0.7304384,0.2244898,178
5.0,0.37492505,0.009898861,0.370179,0.37298822,0.054025833,0.07377116,0.025997126,0.39999998,0.41696116,0.64904547,0.25510204,179
5.0,0.35125422,0.011296486,0.28425333,0.38071272,0.051485002,0.08894044,0.026911426,0.43076926,0.41696116,0.67715544,0.2857143,180
5.0,0.36282256,0.01048066,0.35090494,0.35366338,0.05307188,0.046488833,0.021863814,0.44615385,0.41342756,0.6612125,0.2857143,181
6.0,0.42518786,0.0021467055,0.2423051,0.24102712,0.026269697,0.12877254,0.014413175,0.5538461,0.2402827,0.22173274,0.46938777,182
6.0,0.37444952,0.013680943,,0.36029688,0.05794326,0.18972611,0.03899218,0.3230769,0.28268552,0.30837002,0.45918366,183
5.0,0.35125422,0.013285783,0.31474617,0.34175974,0.07830581,0.10824872,0.024456302,0.3538462,0.41342756,0.63100487,0.2244898,184
5.0,0.4269251,0.017211908,0.2399461,0.34012204,0.04238525,0.15139028,0.021241948,0.3846154,0.20141342,0.17096707,0.29591838,185
5.0,0.3302386,0.008133661,0.4955923,0.35293746,0.05586848,0.071295135,0.023106704,0.50769234,0.4805654,0.6534508,0.19387755,186
6.0,0.37444952,0.0024758463,0.25608647,0.23654594,0.026916578,0.11978877,0.013659127,0.5538461,0.20848058,0.22613803,0.46938777,187
5.0,0.32772446,0.0079178335,0.43508053,0.35455704,0.050292898,0.054334003,0.023262182,0.3846154,0.43109542,0.6542899,0.3265306,188
5.0,0.35125422,0.01559463,0.27376774,0.3745114,0.05489223,0.08202455,0.026424631,0.36923078,0.47349823,0.7237256,0.25510204,189
5.0,0.34237516,0.010318521,0.37309235,0.35676816,0.055805877,0.043484617,0.022575915,0.4153846,0.42402828,0.6832389,0.2244898,190
6.0,0.43495193,0.0038830396,0.2708859,0.34097853,0.04746913,0.12908548,0.02455555,0.44615385,0.19081274,0.1397105,0.36734694,191
5.0,0.36393723,0.014411492,0.17479025,0.35785043,0.061131306,0.047588196,0.02301575,0.33846152,0.4452297,0.79022443,0.21428572,192
