LC,year_since_disturb,agb,twi,temp,prec,srad,vapr,PH,N,SOC,Sand,Site
6.0,0.37444952,0.0043078847,0.25000092,0.2380733,0.02944242,0.10569843,0.013566695,0.5538461,0.22261485,0.24312985,0.36734694,50
6.0,0.37444952,0.003186657,0.32555473,0.22346671,0.031515084,0.054518893,0.012642788,0.6307692,0.22614843,0.25235996,0.3469388,51
6.0,0.37444952,0.0020179327,0.22358763,0.2239776,0.032354437,0.058902822,0.0129787335,0.6307692,0.20494701,0.2674638,0.35714287,52
6.0,0.033444814,0.0019511131,0.2539516,0.23362097,0.027770506,0.097670846,0.0134324515,0.5846154,0.22614843,0.2185861,0.36734694,53
6.0,0.013377926,0.0010303654,,0.3455185,0.057951905,0.15479708,0.029324431,0.47692305,0.23674911,0.24271029,0.42857143,54
6.0,0.4573402,0.0044935364,0.11276181,0.21388565,0.033715144,0.12861627,0.01649075,0.3846154,0.23674911,0.19802812,0.42857143,55
6.0,0.4280962,0.0038832857,0.2306502,0.22760572,0.03494552,0.20458564,0.009652856,0.44615385,0.16961132,0.12985106,0.40816328,56
6.0,0.43267047,0.004298199,0.21123612,0.22627476,0.03409153,0.15118235,0.01604652,0.43076926,0.17667845,0.11558632,0.42857143,57
11.0,0.42880422,0.0020992472,0.22961004,0.22418676,0.035653047,0.114434645,0.018792043,0.43076926,0.21201414,0.09901405,0.4387755,58
6.0,0.4497621,0.0027859716,0.23731159,0.22693852,0.031026,0.06427101,0.014682234,0.56923074,0.19081274,0.20537026,0.40816328,59
6.0,0.4493664,0.005695921,0.43152267,0.24396065,0.026299732,0.07032046,0.015535781,0.56923074,0.20494701,0.24396895,0.41836736,60
6.0,0.04347826,0.0025472215,0.2005551,0.22102906,0.0352414,0.1925907,0.0126565695,0.44615385,0.22261485,0.14201804,0.39795917,61
6.0,0.41859037,0.004770368,0.21454647,0.2424234,0.026703829,0.073914625,0.015271263,0.52307695,0.22261485,0.18334383,0.39795917,62
6.0,0.37444952,0.0022230782,0.21800773,0.22383389,0.033099283,0.072503366,0.01451268,0.56923074,0.21201414,0.23914412,0.46938777,63
6.0,0.37444952,0.005872332,,0.26243687,0.055225324,0.21003841,0.026613588,0.43076926,0.26148412,0.20411159,0.2857143,64
6.0,0.45956993,0.0070552365,0.2514483,0.2430633,0.03431879,0.17330332,0.014675168,0.39999998,0.21908127,0.13069016,0.42857143,65
6.0,0.43970907,0.0010543206,0.23358785,0.22713609,0.03352169,0.075067885,0.015263022,0.6,0.21554771,0.2032725,0.39795917,66
6.0,0.44828397,0.0023899674,0.27751315,0.23280439,0.029121645,0.06929352,0.01552672,0.53846157,0.20494701,0.1741137,0.39795917,67
6.0,0.44142708,0.0021038377,0.26864725,0.2347407,0.027936557,0.0725286,0.014849344,0.50769234,0.29328623,0.2271869,0.46938777,68
11.0,0.006688963,0.0009731739,0.3305895,0.23541032,0.028492095,0.09495959,0.011819882,0.5846154,0.2402827,0.2804699,0.42857143,69
6.0,0.37444952,0.0023327656,0.33391958,0.23660791,0.027323937,0.079997405,0.013728421,0.50769234,0.28268552,0.2674638,0.47959185,70
6.0,0.42959008,0.0022135477,0.20374325,0.21335903,0.035137933,0.19715628,0.011255531,0.3846154,0.27561837,0.19697924,0.46938777,71
6.0,0.37444952,0.0019797813,0.16850986,0.2252318,0.0322373,0.077279985,0.014941957,0.5538461,0.20141342,0.19530103,0.41836736,72
6.0,0.37444952,0.0011592061,0.1615146,0.23801357,0.03313766,0.0857827,0.013549015,0.6,0.22968198,0.22823578,0.33673468,73
6.0,0.44175658,0.004321957,0.32415017,0.24117745,0.026938636,0.08418934,0.0142981205,0.52307695,0.22261485,0.2066289,0.3877551,74
6.0,0.44830444,0.0013166523,,0.23818947,0.02934576,0.07958122,0.015949074,0.6,0.20848058,0.156073,0.40816328,75
6.0,0.44246885,0.0051422333,,0.27272922,0.026930371,0.08637485,0.016735446,0.50769234,0.24381627,0.20201384,0.31632653,76
6.0,0.37444952,0.0011878551,0.22794539,0.21085407,0.03592034,0.14678288,0.017160492,0.46153846,0.16961132,0.16488357,0.4387755,77
6.0,0.45172077,0.0037496502,0.24157763,0.24324636,0.030628629,0.11690186,0.013774949,0.56923074,0.22261485,0.20704845,0.39795917,78
6.0,0.4390888,0.0013882179,0.2172917,0.2173728,0.03594122,0.14460984,0.01845322,0.36923078,0.18727916,0.20495069,0.46938777,79
6.0,0.42909205,0.0022277911,0.20399436,0.24426787,0.027187737,0.09907703,0.0141861,0.49230766,0.22261485,0.17537235,0.36734694,80
11.0,0.0033444816,0.0011592219,0.38472477,0.23895365,0.0332788,0.15446667,0.017509412,0.44615385,0.22614843,0.20725822,0.3877551,81
6.0,0.45815116,0.0063586417,0.25195363,0.2673568,0.028361972,0.10295555,0.015440133,0.46153846,0.20494701,0.16341515,0.29591838,82
6.0,0.42516977,0.002652313,0.157998,0.22257444,0.03595382,0.14552751,0.01911384,0.44615385,0.16961132,0.14621355,0.4387755,83
11.0,0.44312403,0.0017078073,0.24618158,0.23267019,0.030565975,0.09038801,0.015333627,0.46153846,0.18374558,0.23704636,0.35714287,84
6.0,0.43879128,0.0013690295,0.2528373,0.23296209,0.030805174,0.09248472,0.015327703,0.50769234,0.20141342,0.22362073,0.42857143,85
6.0,0.45854533,0.0016743408,0.22889562,0.23129375,0.029861836,0.089966185,0.0145013975,0.52307695,0.1943463,0.19068597,0.3877551,86
11.0,0.0100334445,0.0010303932,0.40218717,0.23896943,0.033883065,0.15542555,0.017696721,0.47692305,0.21201414,0.20201384,0.41836736,87
6.0,0.37444952,0.008648928,,0.3079687,0.0396069,0.08921097,0.013223491,0.44615385,0.32155478,0.3987833,0.30612245,88
6.0,0.37444952,0.0047563254,,0.30946514,0.03901472,0.09038702,0.013500749,0.46153846,0.3992933,0.38074258,0.3265306,89
6.0,0.4419223,0.0017555365,0.14215331,0.27661148,0.028559089,0.12480945,0.014768511,0.43076926,0.20848058,0.1801972,0.40816328,90
6.0,0.44949433,0.004698509,,0.3269571,0.035129793,0.07117137,0.016810713,0.3230769,0.3992933,0.77721834,0.37755102,91
6.0,0.030100334,0.0018366534,0.20934224,0.24082372,0.036415227,0.14142472,0.011540581,0.50769234,0.18727916,0.1699182,0.3265306,92
6.0,0.37444952,0.0038402607,,0.31400475,0.038947783,0.094901286,0.013686407,0.47692305,0.36042404,0.38137192,0.33673468,93
6.0,0.443574,0.006077455,0.40910873,0.32730588,0.03454271,0.068852015,0.017262526,0.2923077,0.39222616,0.8514789,0.3877551,94
6.0,0.43535775,0.005967886,0.42679635,0.3271861,0.034510907,0.06907344,0.017221319,0.2923077,0.39222616,0.8411999,0.40816328,95
6.0,0.37444952,0.0052905073,,0.3135269,0.038842924,0.09464654,0.013690848,0.47692305,0.3533569,0.35745752,0.3265306,96
6.0,0.37444952,0.0022707882,,0.30943507,0.03791637,0.09088187,0.013875681,0.46153846,0.32508835,0.28844136,0.3469388,97
6.0,0.44841084,0.0028765246,0.29362717,0.22791083,0.034435473,0.13854052,0.011602522,0.50769234,0.1943463,0.17264526,0.30612245,98
6.0,0.37444952,0.0037781382,,0.30823272,0.036765594,0.08980101,0.014260322,0.47692305,0.28268552,0.30983847,0.3469388,99
6.0,0.46502623,0.0018699105,0.42028552,0.23523498,0.033365063,0.09707883,0.012505417,0.53846157,0.2720848,0.18376337,0.45918366,100
6.0,0.37444952,0.0015456292,0.24250993,0.24075446,0.025790099,0.102687426,0.017317774,0.53846157,0.21201414,0.23285085,0.4387755,101
6.0,0.4182896,0.0021950912,0.38399196,0.3272571,0.032805335,0.06691023,0.017773138,0.2923077,0.39575973,0.77805746,0.45918366,102
6.0,0.43304944,0.0035681333,0.28333837,0.22688988,0.03545645,0.14710331,0.018099109,0.46153846,0.17314488,0.1613174,0.45918366,103
6.0,0.4167653,0.0022135864,0.5302994,0.329487,0.031315446,0.055445794,0.01987003,0.33846152,0.3992933,0.81308997,0.4489796,104
6.0,0.40949437,0.0036875259,0.31668454,0.3304904,0.031177564,0.052494448,0.020441027,0.33846152,0.3886926,0.76442206,0.4387755,105
6.0,0.40561283,0.0017982365,0.33791837,0.22581151,0.036482885,0.14918578,0.017817918,0.44615385,0.18727916,0.14936018,0.4489796,106
6.0,0.37444952,0.001688778,0.3261789,0.2118093,0.04666934,0.1462502,0.016338052,0.43076926,0.18374558,0.15544367,0.41836736,107
6.0,0.020066889,0.00091589696,0.16756995,0.2039327,0.04861886,0.14239371,0.013728294,0.4153846,0.18374558,0.1646738,0.4387755,108
6.0,0.37444952,0.006993558,,0.33996898,0.10045911,0.23043735,0.038300995,0.43076926,0.43109542,0.45898888,0.5102041,109
6.0,0.43385938,0.00217533,0.21917142,0.2716715,0.026889946,0.13453238,0.016543468,0.39999998,0.1943463,0.17285505,0.35714287,110
6.0,0.4302909,0.001507532,0.36467376,0.3266163,0.033220246,0.081268266,0.015927652,0.30769232,0.41696116,0.7654709,0.4489796,111
6.0,0.036789298,0.0014120283,0.29564124,0.2560301,0.03363383,0.19349997,0.012947127,0.49230766,0.22261485,0.16236627,0.45918366,112
6.0,0.43441457,0.0011591747,0.21954724,0.2568605,0.027595246,0.122594744,0.017160166,0.5846154,0.20494701,0.1655129,0.35714287,113
6.0,0.42948604,0.004656043,0.34378758,0.32987964,0.031676825,0.0588167,0.019880319,0.2923077,0.43109542,0.799035,0.47959185,114
6.0,0.4255139,0.0038974748,0.41095582,0.32875922,0.032626655,0.06883625,0.01823082,0.3230769,0.42756185,0.7707153,0.47959185,115
6.0,0.46490717,0.0031101934,0.26738212,0.2345008,0.034521934,0.08936565,0.014370219,0.56923074,0.2402827,0.21753722,0.47959185,116
6.0,0.4200397,0.005252293,0.4360089,0.32679927,0.029672254,0.074928716,0.01739347,0.2923077,0.4452297,0.77805746,0.4489796,117
6.0,0.4077556,0.0032533335,0.3356656,0.22548452,0.038358938,0.153877,0.01726154,0.44615385,0.18374558,0.13866162,0.5,118
6.0,0.40999374,0.0047703926,0.4442988,0.33234566,0.031520315,0.048530567,0.022000274,0.3230769,0.40636045,0.79106355,0.47959185,119
6.0,0.40441602,0.004631996,0.3356749,0.32984734,0.031873647,0.062491264,0.019557122,0.3230769,0.42756185,0.77658904,0.5102041,120
6.0,0.37444952,0.0012450936,0.20059347,0.2336353,0.03331498,0.090078436,0.013582688,0.6,0.19787987,0.19299349,0.36734694,121
6.0,0.43537837,0.002633303,0.25154287,0.23229024,0.031982955,0.15676226,0.017073978,0.46153846,0.19787987,0.13320747,0.46938777,122
6.0,0.42745227,0.0024135613,0.39798826,0.32960472,0.031099234,0.06440831,0.019489495,0.3230769,0.44876325,0.7488987,0.46938777,123
6.0,0.44431537,0.001893885,,0.2461397,0.032485392,0.1752594,0.011582942,0.47692305,0.18021202,0.12418711,0.41836736,124
6.0,0.39840293,1.4152704e-07,0.38209483,0.33076122,0.030092813,0.057680734,0.020939322,0.3230769,0.44876325,0.7008601,0.46938777,125
6.0,0.40274018,0.0073465146,0.27913564,0.33733717,0.033455454,0.049640004,0.022520998,0.3538462,0.3992933,0.7304384,0.3877551,126
6.0,0.44779888,0.0015837281,0.2482488,0.20149252,0.033394564,0.13919279,0.010309286,0.49230766,0.18021202,0.15040906,0.33673468,127
6.0,0.42264706,0.0023374434,0.22850432,0.23157714,0.03139874,0.16014867,0.016870879,0.46153846,0.16254418,0.102580234,0.46938777,128
6.0,0.3972212,0.006311424,0.40004748,0.33225057,0.03096421,0.049269684,0.02228138,0.2923077,0.39575973,0.7604363,0.46938777,129
6.0,0.4451458,0.0037495838,0.31082308,0.23289579,0.034737244,0.09181734,0.013773507,0.5538461,0.23674911,0.2152297,0.45918366,130
6.0,0.4431537,0.0020894913,0.32058617,0.23091568,0.033682726,0.13511899,0.012146879,0.53846157,0.20494701,0.13845186,0.3469388,131
6.0,0.37444952,0.002251626,,0.34516284,0.11499939,0.21099979,0.04851682,0.3538462,0.33215547,0.42311728,0.5714286,132
6.0,0.39819112,0.007131342,0.25886625,0.33342966,0.032839913,0.047227547,0.02293673,0.24615383,0.37455833,0.83658487,0.64285713,133
6.0,0.4034803,0.0059822113,0.36524025,0.3324268,0.03172797,0.04840319,0.022499964,0.24615383,0.39575973,0.79525906,0.46938777,134
6.0,0.4297421,0.0044557042,0.28611463,0.3289536,0.03207355,0.06571129,0.017825171,0.36923078,0.44169614,0.661632,0.46938777,135
6.0,0.43534738,0.0019177933,0.30433294,0.23859462,0.031516667,0.10288676,0.012879817,0.5846154,0.23674911,0.2366268,0.45918366,136
6.0,0.42817995,0.003048139,0.3690858,0.24118234,0.030198576,0.16596192,0.016699184,0.46153846,0.19081274,0.1055171,0.45918366,137
6.0,0.40665543,0.0070217894,0.32785842,0.33141965,0.0313181,0.05144137,0.022060899,0.24615383,0.41696116,0.80050343,0.45918366,138
6.0,0.3940547,0.0031626476,0.35565618,0.32964936,0.030622173,0.056962736,0.021037757,0.3538462,0.434629,0.6970841,0.4387755,139
6.0,0.4056075,0.0037680925,0.2763804,0.3300738,0.03076022,0.05476174,0.021790376,0.3846154,0.42756185,0.72393537,0.3877551,140
6.0,0.400635,0.0073654703,0.36675587,0.3463635,0.04036301,0.05666916,0.02136522,0.3846154,0.39222616,0.71029997,0.3469388,141
6.0,0.4070982,0.0066548083,0.31766772,0.34441382,0.038635876,0.054300163,0.022063363,0.3846154,0.3992933,0.71029997,0.33673468,142
6.0,0.4183008,0.0032336453,0.37078562,0.3308889,0.035004813,0.07922307,0.018595733,0.3846154,0.44169614,0.6610027,0.45918366,143
6.0,0.37444952,0.001211711,0.3378176,0.22744673,0.033817925,0.16323923,0.012834475,0.46153846,0.14487633,0.14705265,0.45918366,144
6.0,0.42017117,0.0035537048,0.3345143,0.3278872,0.036282446,0.07282869,0.017431185,0.5538461,0.434629,0.554227,0.41836736,145
6.0,0.38410687,0.006353852,0.26819506,0.32977796,0.034012068,0.06796242,0.020014064,0.47692305,0.42402828,0.6391861,0.45918366,146
6.0,0.4025748,0.0072079,0.4718555,0.32966614,0.033801883,0.06641363,0.020157617,0.47692305,0.3886926,0.59702116,0.4489796,147
6.0,0.44266343,0.0012211645,0.34940305,0.23653233,0.032191128,0.09748644,0.013782263,0.53846157,0.22614843,0.19509125,0.5,148
6.0,0.020066889,0.0022897841,0.3521355,0.24652717,0.03166766,0.14139363,0.011717632,0.56923074,0.2720848,0.2460667,0.42857143,149
5.0,0.3882818,0.008319529,0.3299482,0.33238158,0.036399003,0.047139194,0.023000406,0.3538462,0.39575973,0.70547515,0.35714287,150
6.0,0.37444952,0.007828395,,0.25426483,0.07386548,0.29211953,0.035331987,0.33846152,0.30388695,0.44388503,0.5408163,151
5.0,0.40162385,0.010451999,0.3529474,0.33696544,0.036224376,0.048887283,0.024026874,0.3538462,0.39575973,0.6895322,0.29591838,152
6.0,0.37444952,0.0076802857,0.31541103,0.32932857,0.034744114,0.06901275,0.020402744,0.46153846,0.42402828,0.6666667,0.3877551,153
6.0,0.39957532,0.0023572312,0.2953307,0.32831332,0.03431735,0.06328263,0.020592058,0.43076926,0.41342756,0.66477865,0.35714287,154
6.0,0.3787753,0.00362548,0.22293198,0.25694856,0.039202135,0.1532121,0.021653622,0.44615385,0.17667845,0.15921964,0.47959185,155
6.0,0.44936237,0.0032581738,0.26837972,0.22756079,0.029798344,0.13219087,0.013589593,0.50769234,0.18374558,0.15942942,0.35714287,156
5.0,0.35125422,0.014292274,0.24273123,0.34317225,0.039002486,0.05595615,0.024471125,0.3230769,0.44169614,0.7459618,0.26530612,157
6.0,0.40380254,0.004208147,0.605594,0.3294798,0.034553174,0.06748139,0.021236692,0.39999998,0.41342756,0.65491927,0.36734694,158
6.0,0.37444952,0.007718575,0.31223133,0.3486484,0.057209328,0.07227404,0.023593985,0.47692305,0.4204947,0.52171177,0.3265306,159
5.0,0.35125422,0.006477894,0.27132225,0.3277111,0.035123296,0.055365495,0.02197159,0.43076926,0.41696116,0.64065444,0.37755102,160
5.0,0.3755275,0.008973861,0.3719513,0.3332106,0.039765798,0.048371293,0.023531625,0.39999998,0.3886926,0.7287602,0.2244898,161
6.0,0.44352856,0.0036684126,0.27781063,0.23904215,0.030113067,0.1059642,0.014224809,0.5846154,0.19787987,0.22739668,0.3877551,162
5.0,0.36779937,0.007155308,0.39361215,0.3278329,0.03618602,0.05301271,0.02231281,0.43076926,0.41342756,0.6412838,0.33673468,163
5.0,0.35125422,0.0068217204,0.32324946,0.32943904,0.04068245,0.06571186,0.021277025,0.5846154,0.44876325,0.5498217,0.33673468,164
5.0,0.35125422,0.011930929,0.26052824,0.33662167,0.0619542,0.069079325,0.021968266,0.3846154,0.40989402,0.5993287,0.3265306,165
5.0,0.35046643,0.010080561,0.32008192,0.32879838,0.035691857,0.06227943,0.021863205,0.43076926,0.40989402,0.6591148,0.3265306,166
5.0,0.36334017,0.0059578493,0.47131166,0.3294323,0.04080201,0.0656429,0.021413114,0.5846154,0.47349823,0.5397525,0.3877551,167
6.0,0.37444952,0.0016125117,0.27050748,0.25004852,0.053056758,0.12770006,0.014895886,0.39999998,0.19787987,0.14768198,0.45918366,168
6.0,0.41370836,0.0077517834,0.46179268,0.33601192,0.063882716,0.075338185,0.02246276,0.50769234,0.44169614,0.533669,0.30612245,169
6.0,0.44283906,0.002351905,0.36501402,0.27979162,0.027725376,0.14544626,0.019311905,0.47692305,0.1943463,0.19488148,0.3265306,170
6.0,0.37444952,0.010003523,,0.37577555,0.065092415,0.15617973,0.054427914,0.43076926,0.25441697,0.23473883,0.4489796,171
5.0,0.35125422,0.01507957,0.28569517,0.33183426,0.042598784,0.05065052,0.023014182,0.3538462,0.42402828,0.79190266,0.2244898,172
5.0,0.40698287,0.013472006,0.24385436,0.33145958,0.065087445,0.07288457,0.022123178,0.3846154,0.44876325,0.6150619,0.25510204,173
6.0,0.37444952,0.0020321778,0.1491212,0.23694535,0.031054134,0.14063929,0.013771543,0.46153846,0.17667845,0.1466331,0.40816328,174
5.0,0.3168081,0.00794199,0.31053936,0.32816374,0.03697381,0.059243128,0.021953948,0.43076926,0.43109542,0.6660373,0.31632653,175
5.0,0.34308037,0.0036014582,0.4136743,0.32914403,0.036768742,0.060767766,0.02255876,0.46153846,0.434629,0.62680936,0.33673468,176
5.0,0.35125422,0.011850122,0.339972,0.34186026,0.04245019,0.0690326,0.024858408,0.36923078,0.4204947,0.6729599,0.25510204,177
5.0,0.35125422,0.014993497,0.33614254,0.33497465,0.042941317,0.05448313,0.023730215,0.36923078,0.42402828,0.7304384,0.2244898,178
5.0,0.37492505,0.009898861,0.370179,0.3417881,0.042563595,0.06939875,0.024855513,0.39999998,0.41696116,0.64904547,0.25510204,179
5.0,0.35125422,0.011296486,0.28425333,0.349034,0.039858036,0.079398006,0.026106635,0.43076926,0.41696116,0.67715544,0.2857143,180
5.0,0.36282256,0.01048066,0.35090494,0.32731947,0.037871666,0.053684037,0.02197359,0.44615385,0.41342756,0.6612125,0.2857143,181
6.0,0.42518786,0.0021467055,0.2423051,0.24899319,0.03355589,0.107055776,0.01611938,0.5538461,0.2402827,0.22173274,0.46938777,182
6.0,0.37444952,0.013680943,,0.37415567,0.066285186,0.14659788,0.043829445,0.3230769,0.28268552,0.30837002,0.45918366,183
5.0,0.35125422,0.013285783,0.31474617,0.3220731,0.07160636,0.08122155,0.02151759,0.3538462,0.41342756,0.63100487,0.2244898,184
5.0,0.4269251,0.017211908,0.2399461,0.34124288,0.04072371,0.10595574,0.02391217,0.3846154,0.20141342,0.17096707,0.29591838,185
5.0,0.3302386,0.008133661,0.4955923,0.33083948,0.044713702,0.06579142,0.02280808,0.50769234,0.4805654,0.6534508,0.19387755,186
6.0,0.37444952,0.0024758463,0.25608647,0.24217467,0.030203437,0.10518902,0.014776282,0.5538461,0.20848058,0.22613803,0.46938777,187
5.0,0.32772446,0.0079178335,0.43508053,0.32920593,0.037776995,0.05822965,0.023044866,0.3846154,0.43109542,0.6542899,0.3265306,188
5.0,0.35125422,0.01559463,0.27376774,0.34238097,0.04320608,0.076972365,0.025141966,0.36923078,0.47349823,0.7237256,0.25510204,189
5.0,0.34237516,0.010318521,0.37309235,0.32776833,0.03993497,0.04981826,0.02241841,0.4153846,0.42402828,0.6832389,0.2244898,190
6.0,0.43495193,0.0038830396,0.2708859,0.34189877,0.038201474,0.10290859,0.02634101,0.44615385,0.19081274,0.1397105,0.36734694,191
5.0,0.36393723,0.014411492,0.17479025,0.3271369,0.046703517,0.050899114,0.021691909,0.33846152,0.4452297,0.79022443,0.21428572,192
