LC,year_since_disturb,agb,twi,temp,prec,srad,vapr,PH,N,SOC,Sand,Site
6.0,0.37444952,0.008648928,,0.29657152,0.044922214,0.07548025,0.011434736,0.44615385,0.32155478,0.3987833,0.30612245,88
6.0,0.37444952,0.0047563254,,0.29710248,0.04456218,0.077224664,0.011642444,0.46153846,0.3992933,0.38074258,0.3265306,89
6.0,0.4419223,0.0017555365,0.14215331,0.26645145,0.034636814,0.13443233,0.01567019,0.43076926,0.20848058,0.1801972,0.40816328,90
6.0,0.44949433,0.004698509,,0.32532513,0.041423608,0.049734194,0.017916491,0.3230769,0.3992933,0.77721834,0.37755102,91
6.0,0.053511705,0.0018366534,0.20934224,0.22828342,0.035675753,0.11441912,0.012306008,0.50769234,0.18727916,0.1699182,0.3265306,92
6.0,0.37444952,0.0038402607,,0.30034617,0.044894375,0.08259704,0.01186335,0.47692305,0.36042404,0.38137192,0.33673468,93
6.0,0.443574,0.006077455,0.40910873,0.325206,0.0405112,0.04722689,0.01832286,0.2923077,0.39222616,0.8514789,0.3877551,94
6.0,0.43535775,0.005967886,0.42679635,0.3251126,0.040505297,0.047316484,0.018286332,0.2923077,0.39222616,0.8411999,0.40816328,95
6.0,0.37444952,0.0052905073,,0.29977173,0.044778854,0.08231719,0.011840228,0.47692305,0.3533569,0.35745752,0.3265306,96
6.0,0.37444952,0.0022707882,,0.29537183,0.04370019,0.078369804,0.011800368,0.46153846,0.32508835,0.28844136,0.3469388,97
6.0,0.44841084,0.0028765246,0.29362717,0.21463133,0.035544626,0.11501156,0.012397823,0.50769234,0.1943463,0.17264526,0.30612245,98
6.0,0.37444952,0.0037781382,,0.2928735,0.04268196,0.07775243,0.011953566,0.47692305,0.28268552,0.30983847,0.3469388,99
6.0,0.46502623,0.0018699105,0.42028552,0.22085471,0.037223898,0.09642591,0.012586715,0.53846157,0.2720848,0.18376337,0.45918366,100
6.0,0.37444952,0.0015456292,0.24250993,0.22806221,0.029950976,0.10473188,0.018327016,0.53846157,0.21201414,0.23285085,0.4387755,101
6.0,0.4182896,0.0021950912,0.38399196,0.3239455,0.03818035,0.04350368,0.018738344,0.2923077,0.39575973,0.77805746,0.45918366,102
6.0,0.43304944,0.0035681333,0.28333837,0.19880132,0.04322832,0.0996227,0.015203263,0.46153846,0.17314488,0.1613174,0.45918366,103
