LC,year_since_disturb,agb,twi,temp,prec,srad,vapr,PH,N,SOC,Sand,Site
6.0,0.37444952,0.0025473,0.21399061,0.2148892,0.031434536,0.051670432,0.009434519,0.56923074,0.3074205,0.3566184,0.4489796,38
6.0,0.37444952,0.0063826274,,0.2845088,0.05426717,0.24062452,0.033220034,0.46153846,0.37102476,0.44220683,0.42857143,39
11.0,0.0,0.0009443921,,0.26368597,0.052412357,0.26200944,0.03599556,0.43076926,0.33568907,0.4443046,0.5,40
6.0,0.37444952,0.003258186,0.18268904,0.25029272,0.034660585,0.12447936,0.008743557,0.6,0.24381627,0.23180197,0.35714287,41
6.0,0.37444952,0.0021706223,0.18045025,0.24033993,0.0316072,0.04389317,0.011552412,0.5538461,0.23321556,0.2641074,0.3265306,42
6.0,0.37444952,0.004751625,0.41642597,0.24149886,0.033899825,0.059460852,0.011098057,0.5846154,0.2862191,0.28508496,0.25510204,43
6.0,0.050167225,0.0025235298,,0.31353217,0.065159924,0.20849745,0.025854645,0.44615385,0.33215547,0.40423748,0.5,44
6.0,0.050167225,0.0027809078,,0.3125595,0.066500805,0.21098667,0.026551617,0.44615385,0.32155478,0.38367948,0.52040815,45
6.0,0.37444952,0.0031580012,0.19138826,0.23116718,0.03481146,0.057783023,0.011198943,0.61538464,0.21554771,0.24543738,0.35714287,46
6.0,0.37444952,0.002857497,0.3485269,0.23130089,0.034670494,0.057528745,0.011358368,0.6307692,0.22614843,0.26557583,0.3265306,47
6.0,0.37444952,0.0011592236,0.22665362,0.23374605,0.03456275,0.0576911,0.01330935,0.5846154,0.24381627,0.2771135,0.35714287,48
6.0,0.37444952,0.003992788,0.40904057,0.23987061,0.032701086,0.0434256,0.012916318,0.56923074,0.30388695,0.28739247,0.4387755,49
6.0,0.37444952,0.0043078847,0.25000092,0.24535352,0.030593827,0.07978593,0.012583643,0.5538461,0.22261485,0.24312985,0.36734694,50
6.0,0.37444952,0.003186657,0.32555473,0.23124185,0.033770446,0.047864802,0.012757105,0.6307692,0.22614843,0.25235996,0.3469388,51
6.0,0.37444952,0.0020179327,0.22358763,0.23150657,0.033948965,0.050765898,0.013040944,0.6307692,0.20494701,0.2674638,0.35714287,52
6.0,0.036789298,0.0019511131,0.2539516,0.24133986,0.028908795,0.071429685,0.012851209,0.5846154,0.22614843,0.2185861,0.36734694,53
6.0,0.016722407,0.0010303654,,0.32893082,0.044708055,0.1330006,0.025499457,0.47692305,0.23674911,0.24271029,0.42857143,54
6.0,0.4573402,0.0044935364,0.11276181,0.22269972,0.039285593,0.12599996,0.013512817,0.3846154,0.23674911,0.19802812,0.42857143,55
6.0,0.4280962,0.0038832857,0.2306502,0.22986616,0.04165369,0.1996297,0.009709152,0.44615385,0.16961132,0.12985106,0.40816328,56
6.0,0.43267047,0.004298199,0.21123612,0.23043866,0.040944323,0.14314382,0.014248861,0.43076926,0.17667845,0.11558632,0.42857143,57
11.0,0.42880422,0.0020992472,0.22961004,0.2304543,0.03973364,0.12217838,0.014620876,0.43076926,0.21201414,0.09901405,0.4387755,58
6.0,0.4497621,0.0027859716,0.23731159,0.23981479,0.033709135,0.056039754,0.015298236,0.56923074,0.19081274,0.20537026,0.40816328,59
6.0,0.4493664,0.005695921,0.43152267,0.2633923,0.03135697,0.07176174,0.016312264,0.56923074,0.20494701,0.24396895,0.41836736,60
6.0,0.04682274,0.0025472215,0.2005551,0.2418591,0.03309104,0.1839021,0.015513185,0.44615385,0.22261485,0.14201804,0.39795917,61
6.0,0.41859037,0.004770368,0.21454647,0.2620186,0.03140882,0.075143136,0.016110824,0.52307695,0.22261485,0.18334383,0.39795917,62
6.0,0.37444952,0.0022230782,0.21800773,0.23778369,0.034483653,0.06385731,0.014909125,0.56923074,0.21201414,0.23914412,0.46938777,63
6.0,0.37444952,0.005872332,,0.25974062,0.045563318,0.20492865,0.026155101,0.43076926,0.26148412,0.20411159,0.2857143,64
6.0,0.45956993,0.0070552365,0.2514483,0.24578921,0.043745913,0.16924897,0.013397799,0.39999998,0.21908127,0.13069016,0.42857143,65
6.0,0.43970907,0.0010543206,0.23358785,0.22523348,0.03741544,0.06592484,0.013112664,0.6,0.21554771,0.2032725,0.39795917,66
6.0,0.44828397,0.0023899674,0.27751315,0.25011185,0.03305213,0.064308874,0.01669009,0.53846157,0.20494701,0.1741137,0.39795917,67
6.0,0.44142708,0.0021038377,0.26864725,0.25279668,0.032629702,0.06852015,0.01608868,0.50769234,0.29328623,0.2271869,0.46938777,68
11.0,0.0100334445,0.0009731739,0.3305895,0.23939297,0.034054987,0.092199616,0.011481007,0.5846154,0.2402827,0.2804699,0.42857143,69
6.0,0.37444952,0.0023327656,0.33391958,0.2544514,0.03237606,0.077464156,0.014928651,0.50769234,0.28268552,0.2674638,0.47959185,70
6.0,0.42959008,0.0022135477,0.20374325,0.22808844,0.039894637,0.19139342,0.012126758,0.3846154,0.27561837,0.19697924,0.46938777,71
6.0,0.37444952,0.0019797813,0.16850986,0.23550963,0.034842335,0.06641626,0.014484627,0.5538461,0.20141342,0.19530103,0.41836736,72
6.0,0.37444952,0.0011592061,0.1615146,0.23836592,0.038193114,0.08102109,0.0121238455,0.6,0.22968198,0.22823578,0.33673468,73
6.0,0.44175658,0.004321957,0.32415017,0.25877887,0.031769678,0.0846145,0.015150752,0.52307695,0.22261485,0.2066289,0.3877551,74
6.0,0.44830444,0.0013166523,,0.25748625,0.0329562,0.0758561,0.017363826,0.6,0.20848058,0.156073,0.40816328,75
6.0,0.44246885,0.0051422333,,0.28841358,0.028792633,0.09615332,0.016848307,0.50769234,0.24381627,0.20201384,0.31632653,76
6.0,0.37444952,0.0011878551,0.22794539,0.22505945,0.040321734,0.1428457,0.01605861,0.46153846,0.16961132,0.16488357,0.4387755,77
6.0,0.45172077,0.0037496502,0.24157763,0.25470772,0.029646369,0.101200946,0.013639255,0.56923074,0.22261485,0.20704845,0.39795917,78
6.0,0.4390888,0.0013882179,0.2172917,0.23361735,0.039386753,0.14062506,0.017892448,0.36923078,0.18727916,0.20495069,0.46938777,79
6.0,0.42909205,0.0022277911,0.20399436,0.2633604,0.03160756,0.09940425,0.015656814,0.49230766,0.22261485,0.17537235,0.36734694,80
11.0,0.006688963,0.0011592219,0.38472477,0.2635253,0.030984556,0.141271,0.017571071,0.44615385,0.22614843,0.20725822,0.3877551,81
6.0,0.45815116,0.0063586417,0.25195363,0.2801624,0.031090043,0.11332536,0.015706163,0.46153846,0.20494701,0.16341515,0.29591838,82
6.0,0.42516977,0.002652313,0.157998,0.24266252,0.037123546,0.13970123,0.020067347,0.44615385,0.16961132,0.14621355,0.4387755,83
11.0,0.44312403,0.0017078073,0.24618158,0.23856969,0.034699973,0.08159369,0.014503377,0.46153846,0.18374558,0.23704636,0.35714287,84
6.0,0.43879128,0.0013690295,0.2528373,0.24020588,0.034915324,0.08330639,0.014653257,0.50769234,0.20141342,0.22362073,0.42857143,85
6.0,0.45854533,0.0016743408,0.22889562,0.23380226,0.03368945,0.08204716,0.013463979,0.52307695,0.1943463,0.19068597,0.3877551,86
11.0,0.013377926,0.0010303932,0.40218717,0.2648886,0.029996673,0.13990791,0.018562028,0.47692305,0.21201414,0.20201384,0.41836736,87
6.0,0.37444952,0.008648928,,0.3467466,0.030673014,0.113569595,0.014093514,0.44615385,0.32155478,0.3987833,0.30612245,88
6.0,0.37444952,0.0047563254,,0.3474808,0.030531283,0.11544768,0.014344915,0.46153846,0.3992933,0.38074258,0.3265306,89
6.0,0.4419223,0.0017555365,0.14215331,0.29041034,0.030003035,0.12927115,0.01608591,0.43076926,0.20848058,0.1801972,0.40816328,90
6.0,0.44949433,0.004698509,,0.34088477,0.029172316,0.08282142,0.017171929,0.3230769,0.3992933,0.77721834,0.37755102,91
6.0,0.033444814,0.0018366534,0.20934224,0.25453466,0.034450028,0.13066128,0.0125063425,0.50769234,0.18727916,0.1699182,0.3265306,92
6.0,0.37444952,0.0038402607,,0.34939378,0.030791955,0.12197586,0.0142204845,0.47692305,0.36042404,0.38137192,0.33673468,93
6.0,0.443574,0.006077455,0.40910873,0.34083277,0.028964993,0.08175916,0.017619792,0.2923077,0.39222616,0.8514789,0.3877551,94
6.0,0.43535775,0.005967886,0.42679635,0.3407466,0.028976116,0.08198898,0.017590376,0.2923077,0.39222616,0.8411999,0.40816328,95
6.0,0.37444952,0.0052905073,,0.34920135,0.03076571,0.12136699,0.014298546,0.47692305,0.3533569,0.35745752,0.3265306,96
6.0,0.37444952,0.0022707882,,0.34774575,0.030332796,0.11474279,0.015063875,0.46153846,0.32508835,0.28844136,0.3469388,97
6.0,0.44841084,0.0028765246,0.29362717,0.2456666,0.033191517,0.12923676,0.013501051,0.50769234,0.1943463,0.17264526,0.30612245,98
6.0,0.37444952,0.0037781382,,0.3475708,0.029988965,0.11201528,0.015865842,0.47692305,0.28268552,0.30983847,0.3469388,99
6.0,0.46502623,0.0018699105,0.42028552,0.24816906,0.033219926,0.103841655,0.013487269,0.53846157,0.2720848,0.18376337,0.45918366,100
6.0,0.37444952,0.0015456292,0.24250993,0.24525483,0.031050859,0.095305294,0.016322484,0.53846157,0.21201414,0.23285085,0.4387755,101
6.0,0.4182896,0.0021950912,0.38399196,0.34023884,0.029182402,0.08379577,0.01839781,0.2923077,0.39575973,0.77805746,0.45918366,102
6.0,0.43304944,0.0035681333,0.28333837,0.25541124,0.03272795,0.13638985,0.021394607,0.46153846,0.17314488,0.1613174,0.45918366,103
6.0,0.4167653,0.0022135864,0.5302994,0.34070393,0.027783666,0.0753729,0.020182787,0.33846152,0.3992933,0.81308997,0.4489796,104
6.0,0.40949437,0.0036875259,0.31668454,0.34128144,0.027564414,0.073213175,0.020671725,0.33846152,0.3886926,0.76442206,0.4387755,105
6.0,0.40561283,0.0017982365,0.33791837,0.2563568,0.032553304,0.14040367,0.021760963,0.44615385,0.18727916,0.14936018,0.4489796,106
6.0,0.37444952,0.001688778,0.3261789,0.23253262,0.044287458,0.14420208,0.017138503,0.43076926,0.18374558,0.15544367,0.41836736,107
11.0,0.0,0.00091589696,0.16756995,0.2227318,0.04812734,0.14207412,0.013584912,0.4153846,0.18374558,0.1646738,0.4387755,108
6.0,0.37444952,0.006993558,,0.34757197,0.09644906,0.26556814,0.038824666,0.43076926,0.43109542,0.45898888,0.5102041,109
6.0,0.43385938,0.00217533,0.21917142,0.2814406,0.03261937,0.12141946,0.016393855,0.39999998,0.1943463,0.17285505,0.35714287,110
6.0,0.4302909,0.001507532,0.36467376,0.33991316,0.032537073,0.097077645,0.017295375,0.30769232,0.41696116,0.7654709,0.4489796,111
6.0,0.040133778,0.0014120283,0.29564124,0.27274632,0.028876446,0.18640831,0.013489344,0.49230766,0.22261485,0.16236627,0.45918366,112
6.0,0.43441457,0.0011591747,0.21954724,0.2661829,0.03326293,0.11204527,0.01684586,0.5846154,0.20494701,0.1655129,0.35714287,113
6.0,0.42948604,0.004656043,0.34378758,0.34039527,0.030056395,0.079529844,0.020619813,0.2923077,0.43109542,0.799035,0.47959185,114
6.0,0.4255139,0.0038974748,0.41095582,0.33996636,0.031537883,0.08738637,0.019278228,0.3230769,0.42756185,0.7707153,0.47959185,115
6.0,0.46490717,0.0031101934,0.26738212,0.24082066,0.03534276,0.097108245,0.014346284,0.56923074,0.2402827,0.21753722,0.47959185,116
6.0,0.4200397,0.005252293,0.4360089,0.33943886,0.031293266,0.09053387,0.01918232,0.2923077,0.4452297,0.77805746,0.4489796,117
6.0,0.4077556,0.0032533335,0.3356656,0.25648764,0.033787794,0.14919733,0.02171778,0.44615385,0.18374558,0.13866162,0.5,118
6.0,0.40999374,0.0047703926,0.4442988,0.34230453,0.029171137,0.07221169,0.022557348,0.3230769,0.40636045,0.79106355,0.47959185,119
6.0,0.40441602,0.004631996,0.3356749,0.33993202,0.031157786,0.08225863,0.020507198,0.3230769,0.42756185,0.77658904,0.5102041,120
6.0,0.37444952,0.0012450936,0.20059347,0.24349575,0.032429863,0.100532174,0.014130247,0.6,0.19787987,0.19299349,0.36734694,121
6.0,0.43537837,0.002633303,0.25154287,0.2643272,0.028182235,0.13839044,0.020293055,0.46153846,0.19787987,0.13320747,0.46938777,122
6.0,0.42745227,0.0024135613,0.39798826,0.3391824,0.031310875,0.08313984,0.020564191,0.3230769,0.44876325,0.7488987,0.46938777,123
6.0,0.44431537,0.001893885,,0.26784262,0.031764574,0.16881695,0.013746972,0.47692305,0.18021202,0.12418711,0.41836736,124
6.0,0.39840293,1.4152704e-07,0.38209483,0.33885145,0.03079545,0.07750191,0.021908667,0.3230769,0.44876325,0.7008601,0.46938777,125
6.0,0.40274018,0.0073465146,0.27913564,0.34798536,0.031061495,0.074755356,0.022983417,0.3538462,0.3992933,0.7304384,0.3877551,126
6.0,0.44779888,0.0015837281,0.2482488,0.22403425,0.0348478,0.13806862,0.012788474,0.49230766,0.18021202,0.15040906,0.33673468,127
6.0,0.42264706,0.0023374434,0.22850432,0.26409763,0.028172677,0.14298768,0.020210227,0.46153846,0.16254418,0.102580234,0.46938777,128
6.0,0.3972212,0.006311424,0.40004748,0.34056565,0.030790994,0.07218453,0.023065919,0.2923077,0.39575973,0.7604363,0.46938777,129
6.0,0.4451458,0.0037495838,0.31082308,0.24021363,0.03357336,0.10339203,0.013944475,0.5538461,0.23674911,0.2152297,0.45918366,130
6.0,0.4431537,0.0020894913,0.32058617,0.24780945,0.034492068,0.13364118,0.0139574725,0.53846157,0.20494701,0.13845186,0.3469388,131
6.0,0.37444952,0.002251626,,0.34668908,0.1128641,0.24816693,0.047058832,0.3538462,0.33215547,0.42311728,0.5714286,132
6.0,0.39819112,0.007131342,0.25886625,0.3438798,0.030796459,0.07367049,0.02392902,0.24615383,0.37455833,0.83658487,0.64285713,133
6.0,0.4034803,0.0059822113,0.36524025,0.34149033,0.031033518,0.072533846,0.023429463,0.24615383,0.39575973,0.79525906,0.46938777,134
6.0,0.4297421,0.0044557042,0.28611463,0.33727148,0.031061333,0.102602825,0.019723665,0.36923078,0.44169614,0.661632,0.46938777,135
6.0,0.43534738,0.0019177933,0.30433294,0.25132605,0.029976169,0.11272877,0.013899063,0.5846154,0.23674911,0.2366268,0.45918366,136
6.0,0.42817995,0.003048139,0.3690858,0.2712385,0.027619092,0.15392077,0.019588355,0.46153846,0.19081274,0.1055171,0.45918366,137
6.0,0.40665543,0.0070217894,0.32785842,0.3398101,0.03160843,0.07390457,0.023192097,0.24615383,0.41696116,0.80050343,0.45918366,138
6.0,0.3940547,0.0031626476,0.35565618,0.33789015,0.03131932,0.07762007,0.02266795,0.3538462,0.434629,0.6970841,0.4387755,139
6.0,0.4056075,0.0037680925,0.2763804,0.33799335,0.03183944,0.07634417,0.0231819,0.3846154,0.42756185,0.72393537,0.3877551,140
6.0,0.400635,0.0073654703,0.36675587,0.3575781,0.03646234,0.07553024,0.022176685,0.3846154,0.39222616,0.71029997,0.3469388,141
6.0,0.4070982,0.0066548083,0.31766772,0.35586625,0.035154488,0.07540623,0.022863414,0.3846154,0.3992933,0.71029997,0.33673468,142
6.0,0.4183008,0.0032336453,0.37078562,0.34012753,0.035031933,0.10617304,0.02008309,0.3846154,0.44169614,0.6610027,0.45918366,143
6.0,0.37444952,0.001211711,0.3378176,0.25604317,0.030801404,0.14906326,0.01566933,0.46153846,0.14487633,0.14705265,0.45918366,144
6.0,0.42017117,0.0035537048,0.3345143,0.3350894,0.033393417,0.11409028,0.019341396,0.5538461,0.434629,0.554227,0.41836736,145
6.0,0.38410687,0.006353852,0.26819506,0.33641386,0.03346529,0.09869322,0.021514224,0.47692305,0.42402828,0.6391861,0.45918366,146
6.0,0.4025748,0.0072079,0.4718555,0.33598363,0.03318287,0.09769254,0.02165738,0.47692305,0.3886926,0.59702116,0.4489796,147
6.0,0.44266343,0.0012211645,0.34940305,0.24686591,0.029979372,0.108103566,0.014465253,0.53846157,0.22614843,0.19509125,0.5,148
6.0,0.02341137,0.0022897841,0.3521355,0.26153532,0.030076355,0.14530109,0.013058282,0.56923074,0.2720848,0.2460667,0.42857143,149
5.0,0.3882818,0.008319529,0.3299482,0.34459338,0.033559535,0.07470057,0.024868278,0.3538462,0.39575973,0.70547515,0.35714287,150
6.0,0.37444952,0.007828395,,0.25873274,0.074834175,0.31207064,0.033541445,0.33846152,0.30388695,0.44388503,0.5408163,151
5.0,0.40162385,0.010451999,0.3529474,0.34971052,0.032997657,0.075826444,0.025611755,0.3538462,0.39575973,0.6895322,0.29591838,152
6.0,0.37444952,0.0076802857,0.31541103,0.33791903,0.034846473,0.09448727,0.02222922,0.46153846,0.42402828,0.6666667,0.3877551,153
6.0,0.39957532,0.0023572312,0.2953307,0.33726883,0.03431349,0.08734042,0.022548303,0.43076926,0.41342756,0.66477865,0.35714287,154
6.0,0.3787753,0.00362548,0.22293198,0.27576804,0.036052898,0.1511249,0.022943849,0.44615385,0.17667845,0.15921964,0.47959185,155
6.0,0.44936237,0.0032581738,0.26837972,0.25438243,0.031536415,0.13898858,0.01665945,0.50769234,0.18374558,0.15942942,0.35714287,156
5.0,0.35125422,0.014292274,0.24273123,0.35654888,0.034913972,0.07851426,0.026186205,0.3230769,0.44169614,0.7459618,0.26530612,157
6.0,0.40380254,0.004208147,0.605594,0.33695385,0.034700148,0.0943332,0.023098951,0.39999998,0.41342756,0.65491927,0.36734694,158
6.0,0.37444952,0.007718575,0.31223133,0.35309023,0.037565112,0.13096507,0.028126482,0.47692305,0.4204947,0.52171177,0.3265306,159
5.0,0.35125422,0.006477894,0.27132225,0.33673882,0.035241,0.08113399,0.023990031,0.43076926,0.41696116,0.64065444,0.37755102,160
5.0,0.3755275,0.008973861,0.3719513,0.34724224,0.03546748,0.07621828,0.02608882,0.39999998,0.3886926,0.7287602,0.2244898,161
6.0,0.44352856,0.0036684126,0.27781063,0.25105777,0.029651716,0.113751724,0.0151812835,0.5846154,0.19787987,0.22739668,0.3877551,162
5.0,0.36779937,0.007155308,0.39361215,0.33777204,0.03604013,0.08052397,0.024612926,0.43076926,0.41342756,0.6412838,0.33673468,163
5.0,0.35125422,0.0068217204,0.32324946,0.33222878,0.035525884,0.10782757,0.02342363,0.5846154,0.44876325,0.5498217,0.33673468,164
5.0,0.35125422,0.011930929,0.26052824,0.34243986,0.045391865,0.12926577,0.025041515,0.3846154,0.40989402,0.5993287,0.3265306,165
5.0,0.35046643,0.010080561,0.32008192,0.33624092,0.035253827,0.0905402,0.023937434,0.43076926,0.40989402,0.6591148,0.3265306,166
5.0,0.36334017,0.0059578493,0.47131166,0.33224478,0.03572152,0.10742723,0.023512976,0.5846154,0.47349823,0.5397525,0.3877551,167
6.0,0.37444952,0.0016125117,0.27050748,0.26632243,0.045907993,0.1546977,0.016794648,0.39999998,0.19787987,0.14768198,0.45918366,168
6.0,0.41370836,0.0077517834,0.46179268,0.34195262,0.043923885,0.13410187,0.026701331,0.50769234,0.44169614,0.533669,0.30612245,169
6.0,0.44283906,0.002351905,0.36501402,0.2903992,0.030498026,0.1404727,0.019478193,0.47692305,0.1943463,0.19488148,0.3265306,170
6.0,0.37444952,0.010003523,,0.37846613,0.04361202,0.19490282,0.054512255,0.43076926,0.25441697,0.23473883,0.4489796,171
5.0,0.35125422,0.01507957,0.28569517,0.34687343,0.03704356,0.07777169,0.02614917,0.3538462,0.42402828,0.79190266,0.2244898,172
5.0,0.40698287,0.013472006,0.24385436,0.33532202,0.049297903,0.13118917,0.024800222,0.3846154,0.44876325,0.6150619,0.25510204,173
6.0,0.37444952,0.0020321778,0.1491212,0.2632486,0.03215674,0.14357726,0.016722374,0.46153846,0.17667845,0.1466331,0.40816328,174
5.0,0.3168081,0.00794199,0.31053936,0.3361548,0.035971586,0.08856911,0.024251603,0.43076926,0.43109542,0.6660373,0.31632653,175
5.0,0.34308037,0.0036014582,0.4136743,0.33521488,0.035561565,0.09211319,0.024579972,0.46153846,0.434629,0.62680936,0.33673468,176
5.0,0.35125422,0.011850122,0.339972,0.35703954,0.03726341,0.090459846,0.027010081,0.36923078,0.4204947,0.6729599,0.25510204,177
5.0,0.35125422,0.014993497,0.33614254,0.35046294,0.036785133,0.08076977,0.02674995,0.36923078,0.42402828,0.7304384,0.2244898,178
5.0,0.37492505,0.009898861,0.370179,0.357015,0.037358213,0.09081031,0.027015004,0.39999998,0.41696116,0.64904547,0.25510204,179
5.0,0.35125422,0.011296486,0.28425333,0.3644817,0.037066523,0.09838337,0.027226783,0.43076926,0.41696116,0.67715544,0.2857143,180
5.0,0.36282256,0.01048066,0.35090494,0.3368699,0.03656714,0.082933806,0.02460532,0.44615385,0.41342756,0.6612125,0.2857143,181
6.0,0.42518786,0.0021467055,0.2423051,0.26001292,0.032885578,0.12139108,0.016674845,0.5538461,0.2402827,0.22173274,0.46938777,182
6.0,0.37444952,0.013680943,,0.36796558,0.04468861,0.18098728,0.041311156,0.3230769,0.28268552,0.30837002,0.45918366,183
5.0,0.35125422,0.013285783,0.31474617,0.32749483,0.05146006,0.1392719,0.025349222,0.3538462,0.41342756,0.63100487,0.2244898,184
5.0,0.4269251,0.017211908,0.2399461,0.33561137,0.032696404,0.14886907,0.023366706,0.3846154,0.20141342,0.17096707,0.29591838,185
5.0,0.3302386,0.008133661,0.4955923,0.33341515,0.038307346,0.107923225,0.02509468,0.50769234,0.4805654,0.6534508,0.19387755,186
6.0,0.37444952,0.0024758463,0.25608647,0.25482935,0.029425459,0.11597863,0.015979854,0.5538461,0.20848058,0.22613803,0.46938777,187
5.0,0.32772446,0.0079178335,0.43508053,0.3351753,0.036052298,0.09106858,0.025221908,0.3846154,0.43109542,0.6542899,0.3265306,188
5.0,0.35125422,0.01559463,0.27376774,0.35817218,0.03857084,0.09707957,0.027127324,0.36923078,0.47349823,0.7237256,0.25510204,189
5.0,0.34237516,0.010318521,0.37309235,0.33940598,0.03818449,0.081429206,0.02557071,0.4153846,0.42402828,0.6832389,0.2244898,190
6.0,0.43495193,0.0038830396,0.2708859,0.335,0.035862934,0.13840544,0.024085207,0.44615385,0.19081274,0.1397105,0.36734694,191
5.0,0.36393723,0.014411492,0.17479025,0.34314263,0.039925966,0.07716537,0.025776032,0.33846152,0.4452297,0.79022443,0.21428572,192
6.0,0.37444952,0.00402132,,0.39442062,0.041157864,0.17970489,0.05402333,0.47692305,0.24381627,0.23599748,0.4489796,193
