LC,year_since_disturb,agb,twi,temp,prec,srad,vapr,PH,N,SOC,Sand,Site
6.0,0.44142708,0.0021038377,0.26864725,0.25314593,0.020936426,0.10405912,0.015811523,0.50769234,0.29328623,0.2271869,0.46938777,68
11.0,0.0,0.0009731739,0.3305895,0.24755944,0.02355559,0.121621795,0.011463418,0.5846154,0.2402827,0.2804699,0.42857143,69
6.0,0.37444952,0.0023327656,0.33391958,0.25567856,0.021731332,0.11111694,0.0146976495,0.50769234,0.28268552,0.2674638,0.47959185,70
6.0,0.42959008,0.0022135477,0.20374325,0.21035308,0.026956717,0.17437465,0.010383331,0.3846154,0.27561837,0.19697924,0.46938777,71
6.0,0.37444952,0.0019797813,0.16850986,0.23626027,0.019919526,0.10125779,0.01344179,0.5538461,0.20141342,0.19530103,0.41836736,72
6.0,0.37444952,0.0011592061,0.1615146,0.24742627,0.02505443,0.108514085,0.011618548,0.6,0.22968198,0.22823578,0.33673468,73
6.0,0.44175658,0.004321957,0.32415017,0.2615918,0.022146344,0.11549092,0.015383812,0.52307695,0.22261485,0.2066289,0.3877551,74
6.0,0.44830444,0.0013166523,,0.2565954,0.021565873,0.10710007,0.016798161,0.6,0.20848058,0.156073,0.40816328,75
6.0,0.44246885,0.0051422333,,0.2959685,0.022207128,0.11778246,0.017871477,0.50769234,0.24381627,0.20201384,0.31632653,76
6.0,0.37444952,0.0011878551,0.22794539,0.19367018,0.02923644,0.14993843,0.012710876,0.46153846,0.16961132,0.16488357,0.4387755,77
6.0,0.45172077,0.0037496502,0.24157763,0.23863398,0.02343077,0.10221308,0.011403907,0.56923074,0.22261485,0.20704845,0.39795917,78
6.0,0.4390888,0.0013882179,0.2172917,0.19705863,0.029148486,0.1474049,0.013303735,0.36923078,0.18727916,0.20495069,0.46938777,79
6.0,0.42909205,0.0022277911,0.20399436,0.26317888,0.023665449,0.123369545,0.014846083,0.49230766,0.22261485,0.17537235,0.36734694,80
6.0,0.006688963,0.0011592219,0.38472477,0.22455685,0.025167136,0.14697812,0.012925152,0.44615385,0.22614843,0.20725822,0.3877551,81
6.0,0.45815116,0.0063586417,0.25195363,0.28562436,0.024441656,0.1324231,0.016032534,0.46153846,0.20494701,0.16341515,0.29591838,82
6.0,0.42516977,0.002652313,0.157998,0.20192578,0.02902626,0.1454021,0.014015724,0.44615385,0.16961132,0.14621355,0.4387755,83
11.0,0.44312403,0.0017078073,0.24618158,0.23760723,0.022631042,0.10717482,0.012875391,0.46153846,0.18374558,0.23704636,0.35714287,84
6.0,0.43879128,0.0013690295,0.2528373,0.23855343,0.022210654,0.10899583,0.013061208,0.50769234,0.20141342,0.22362073,0.42857143,85
6.0,0.45854533,0.0016743408,0.22889562,0.23421,0.023224326,0.10661225,0.011936995,0.52307695,0.1943463,0.19068597,0.3877551,86
11.0,0.0033444816,0.0010303932,0.40218717,0.22520004,0.025045807,0.14665629,0.013295485,0.47692305,0.21201414,0.20201384,0.41836736,87
6.0,0.37444952,0.008648928,,0.32864317,0.033087794,0.08051139,0.013895556,0.44615385,0.32155478,0.3987833,0.30612245,88
6.0,0.37444952,0.0047563254,,0.32954386,0.032867007,0.08222762,0.014097525,0.46153846,0.3992933,0.38074258,0.3265306,89
6.0,0.4419223,0.0017555365,0.14215331,0.2950558,0.025588688,0.14249253,0.015561511,0.43076926,0.20848058,0.1801972,0.40816328,90
6.0,0.44949433,0.004698509,,0.34890163,0.043101627,0.034663387,0.015551089,0.3230769,0.3992933,0.77721834,0.37755102,91
6.0,0.02341137,0.0018366534,0.20934224,0.2338983,0.02370199,0.13141976,0.010064523,0.50769234,0.18727916,0.1699182,0.3265306,92
6.0,0.37444952,0.0038402607,,0.33275163,0.033298332,0.08776992,0.014297189,0.47692305,0.36042404,0.38137192,0.33673468,93
6.0,0.443574,0.006077455,0.40910873,0.34837177,0.04271257,0.03322727,0.015835756,0.2923077,0.39222616,0.8514789,0.3877551,94
6.0,0.43535775,0.005967886,0.42679635,0.34834215,0.04269096,0.033401497,0.015816726,0.2923077,0.39222616,0.8411999,0.40816328,95
6.0,0.37444952,0.0052905073,,0.3323294,0.033207428,0.08724862,0.0142835155,0.47692305,0.3533569,0.35745752,0.3265306,96
6.0,0.37444952,0.0022707882,,0.32896835,0.032320946,0.08170096,0.014308848,0.46153846,0.32508835,0.28844136,0.3469388,97
6.0,0.44841084,0.0028765246,0.29362717,0.22053784,0.023350623,0.13076998,0.010026713,0.50769234,0.1943463,0.17264526,0.30612245,98
6.0,0.37444952,0.0037781382,,0.32761058,0.03159686,0.07950006,0.014516956,0.47692305,0.28268552,0.30983847,0.3469388,99
6.0,0.46502623,0.0018699105,0.42028552,0.24997629,0.024368692,0.12126337,0.012652711,0.53846157,0.2720848,0.18376337,0.45918366,100
6.0,0.37444952,0.0015456292,0.24250993,0.24371281,0.023621833,0.11368424,0.014010602,0.53846157,0.21201414,0.23285085,0.4387755,101
6.0,0.4182896,0.0021950912,0.38399196,0.3475145,0.04207155,0.033643536,0.01626068,0.2923077,0.39575973,0.77805746,0.45918366,102
6.0,0.43304944,0.0035681333,0.28333837,0.21058314,0.028546125,0.14184274,0.013867425,0.46153846,0.17314488,0.1613174,0.45918366,103
6.0,0.4167653,0.0022135864,0.5302994,0.3454623,0.040573064,0.024858117,0.01746609,0.33846152,0.3992933,0.81308997,0.4489796,104
6.0,0.40949437,0.0036875259,0.31668454,0.34531033,0.040529545,0.022724487,0.017763799,0.33846152,0.3886926,0.76442206,0.4387755,105
6.0,0.40561283,0.0017982365,0.33791837,0.21154226,0.029143026,0.14614159,0.014047418,0.44615385,0.18727916,0.14936018,0.4489796,106
6.0,0.37444952,0.001688778,0.3261789,0.19931887,0.040945403,0.15235035,0.012673822,0.43076926,0.18374558,0.15544367,0.41836736,107
6.0,0.013377926,0.00091589696,0.16756995,0.19329347,0.043697603,0.14203635,0.010606491,0.4153846,0.18374558,0.1646738,0.4387755,108
6.0,0.37444952,0.006993558,,0.3635429,0.09725101,0.23814236,0.04156142,0.43076926,0.43109542,0.45898888,0.5102041,109
6.0,0.43385938,0.00217533,0.21917142,0.28112236,0.025492705,0.1348174,0.015986145,0.39999998,0.1943463,0.17285505,0.35714287,110
6.0,0.4302909,0.001507532,0.36467376,0.35100788,0.043778833,0.046963118,0.015452794,0.30769232,0.41696116,0.7654709,0.4489796,111
6.0,0.030100334,0.0014120283,0.29564124,0.26030868,0.02519198,0.18096183,0.0119293,0.49230766,0.22261485,0.16236627,0.45918366,112
6.0,0.43441457,0.0011591747,0.21954724,0.26391554,0.027062755,0.11859238,0.014980271,0.5846154,0.20494701,0.1655129,0.35714287,113
6.0,0.42948604,0.004656043,0.34378758,0.34753588,0.041667577,0.024797054,0.017922068,0.2923077,0.43109542,0.799035,0.47959185,114
6.0,0.4255139,0.0038974748,0.41095582,0.34946725,0.042777035,0.03390019,0.01696931,0.3230769,0.42756185,0.7707153,0.47959185,115
6.0,0.46490717,0.0031101934,0.26738212,0.24104701,0.02588991,0.10793593,0.012836893,0.56923074,0.2402827,0.21753722,0.47959185,116
6.0,0.4200397,0.005252293,0.4360089,0.3485356,0.038838685,0.042522922,0.016959345,0.2923077,0.4452297,0.77805746,0.4489796,117
6.0,0.4077556,0.0032533335,0.3356656,0.21448676,0.031482454,0.15668063,0.014401333,0.44615385,0.18374558,0.13866162,0.5,118
6.0,0.40999374,0.0047703926,0.4442988,0.34662858,0.04217947,0.013959932,0.019064134,0.3230769,0.40636045,0.79106355,0.47959185,119
6.0,0.40441602,0.004631996,0.3356749,0.34868246,0.041831024,0.027027747,0.017945904,0.3230769,0.42756185,0.77658904,0.5102041,120
6.0,0.37444952,0.0012450936,0.20059347,0.24252552,0.02520648,0.113083996,0.012509561,0.6,0.19787987,0.19299349,0.36734694,121
6.0,0.43537837,0.002633303,0.25154287,0.21866947,0.024691958,0.1477839,0.013190114,0.46153846,0.19787987,0.13320747,0.46938777,122
6.0,0.42745227,0.0024135613,0.39798826,0.3486063,0.040739518,0.02925688,0.01807405,0.3230769,0.44876325,0.7488987,0.46938777,123
6.0,0.44431537,0.001893885,,0.25515392,0.02496209,0.16725715,0.012368969,0.47692305,0.18021202,0.12418711,0.41836736,124
6.0,0.39840293,1.4152704e-07,0.38209483,0.34757906,0.039350472,0.022274576,0.019159615,0.3230769,0.44876325,0.7008601,0.46938777,125
6.0,0.40274018,0.0073465146,0.27913564,0.35221788,0.045921374,0.011993509,0.01942801,0.3538462,0.3992933,0.7304384,0.3877551,126
6.0,0.44779888,0.0015837281,0.2482488,0.19583355,0.02400043,0.14393336,0.008771093,0.49230766,0.18021202,0.15040906,0.33673468,127
6.0,0.42264706,0.0023374434,0.22850432,0.21895334,0.024162909,0.15226284,0.013113521,0.46153846,0.16254418,0.102580234,0.46938777,128
6.0,0.3972212,0.006311424,0.40004748,0.34766617,0.040986884,0.0117074475,0.019925203,0.2923077,0.39575973,0.7604363,0.46938777,129
6.0,0.4451458,0.0037495838,0.31082308,0.23835962,0.026400153,0.11283531,0.012143651,0.5538461,0.23674911,0.2152297,0.45918366,130
6.0,0.4431537,0.0020894913,0.32058617,0.22376433,0.022326289,0.14353989,0.010995767,0.53846157,0.20494701,0.13845186,0.3469388,131
6.0,0.37444952,0.002251626,,0.35422108,0.112094626,0.20274298,0.048799187,0.3538462,0.33215547,0.42311728,0.5714286,132
6.0,0.39819112,0.007131342,0.25886625,0.34830013,0.04517139,0.008119968,0.019892115,0.24615383,0.37455833,0.83658487,0.64285713,133
6.0,0.4034803,0.0059822113,0.36524025,0.3479132,0.042398013,0.01067581,0.020054324,0.24615383,0.39575973,0.79525906,0.46938777,134
6.0,0.4297421,0.0044557042,0.28611463,0.34740603,0.035450377,0.057782073,0.017046414,0.36923078,0.44169614,0.661632,0.46938777,135
6.0,0.43534738,0.0019177933,0.30433294,0.24721184,0.023712391,0.119912826,0.011978501,0.5846154,0.23674911,0.2366268,0.45918366,136
6.0,0.42817995,0.003048139,0.3690858,0.23277216,0.023304263,0.1593886,0.013651727,0.46153846,0.19081274,0.1055171,0.45918366,137
6.0,0.40665543,0.0070217894,0.32785842,0.3478419,0.041063968,0.015631111,0.020210229,0.24615383,0.41696116,0.80050343,0.45918366,138
6.0,0.3940547,0.0031626476,0.35565618,0.346438,0.038702164,0.025497515,0.01986317,0.3538462,0.434629,0.6970841,0.4387755,139
6.0,0.4056075,0.0037680925,0.2763804,0.3468677,0.0398485,0.022298604,0.020373695,0.3846154,0.42756185,0.72393537,0.3877551,140
6.0,0.400635,0.0073654703,0.36675587,0.36558452,0.053843062,0.01998017,0.019154023,0.3846154,0.39222616,0.71029997,0.3469388,141
6.0,0.4070982,0.0066548083,0.31766772,0.36295673,0.051965978,0.016612025,0.019749504,0.3846154,0.3992933,0.71029997,0.33673468,142
6.0,0.4183008,0.0032336453,0.37078562,0.35194656,0.041847706,0.06414075,0.01787495,0.3846154,0.44169614,0.6610027,0.45918366,143
6.0,0.37444952,0.001211711,0.3378176,0.22031145,0.0268957,0.15831165,0.010590098,0.46153846,0.14487633,0.14705265,0.45918366,144
6.0,0.42017117,0.0035537048,0.3345143,0.34727186,0.03998152,0.06988539,0.017008362,0.5538461,0.434629,0.554227,0.41836736,145
6.0,0.38410687,0.006353852,0.26819506,0.3475394,0.04008657,0.054446932,0.01906936,0.47692305,0.42402828,0.6391861,0.45918366,146
6.0,0.4025748,0.0072079,0.4718555,0.34696612,0.039704844,0.053177934,0.01916745,0.47692305,0.3886926,0.59702116,0.4489796,147
6.0,0.44266343,0.0012211645,0.34940305,0.24296232,0.02574033,0.11641795,0.012391104,0.53846157,0.22614843,0.19509125,0.5,148
6.0,0.013377926,0.0022897841,0.3521355,0.25624228,0.023349773,0.15073854,0.011664963,0.56923074,0.2720848,0.2460667,0.42857143,149
5.0,0.3882818,0.008319529,0.3299482,0.35123482,0.0490948,0.008568109,0.021295646,0.3538462,0.39575973,0.70547515,0.35714287,150
6.0,0.37444952,0.007828395,,0.2578891,0.061412863,0.2848308,0.033402383,0.33846152,0.30388695,0.44388503,0.5408163,151
5.0,0.40162385,0.010451999,0.3529474,0.35564765,0.049044035,0.006841045,0.021931816,0.3538462,0.39575973,0.6895322,0.29591838,152
6.0,0.37444952,0.0076802857,0.31541103,0.34921592,0.04292251,0.0486523,0.019986616,0.46153846,0.42402828,0.6666667,0.3877551,153
6.0,0.39957532,0.0023572312,0.2953307,0.3475676,0.042604085,0.039021723,0.020186463,0.43076926,0.41342756,0.66477865,0.35714287,154
6.0,0.3787753,0.00362548,0.22293198,0.25087634,0.037828505,0.16536711,0.019391844,0.44615385,0.17667845,0.15921964,0.47959185,155
6.0,0.44936237,0.0032581738,0.26837972,0.2284828,0.02073067,0.13984743,0.013563141,0.50769234,0.18374558,0.15942942,0.35714287,156
5.0,0.35125422,0.014292274,0.24273123,0.36361486,0.052036148,0.010428459,0.022501474,0.3230769,0.44169614,0.7459618,0.26530612,157
6.0,0.40380254,0.004208147,0.605594,0.34868333,0.04291268,0.04876473,0.020864097,0.39999998,0.41342756,0.65491927,0.36734694,158
6.0,0.37444952,0.007718575,0.31223133,0.3673639,0.05469638,0.09253542,0.02548869,0.47692305,0.4204947,0.52171177,0.3265306,159
5.0,0.35125422,0.006477894,0.27132225,0.34707522,0.04490081,0.02906416,0.021554751,0.43076926,0.41696116,0.64065444,0.37755102,160
5.0,0.3755275,0.008973861,0.3719513,0.35521397,0.052779276,0.007799394,0.022705974,0.39999998,0.3886926,0.7287602,0.2244898,161
6.0,0.44352856,0.0036684126,0.27781063,0.2448243,0.025219698,0.12008411,0.0128602935,0.5846154,0.19787987,0.22739668,0.3877551,162
5.0,0.36779937,0.007155308,0.39361215,0.3483287,0.046394054,0.02755003,0.02208238,0.43076926,0.41342756,0.6412838,0.33673468,163
5.0,0.35125422,0.0068217204,0.32324946,0.3453443,0.046305466,0.06291452,0.02092592,0.5846154,0.44876325,0.5498217,0.33673468,164
5.0,0.35125422,0.011930929,0.26052824,0.3550208,0.06472295,0.08914091,0.02395793,0.3846154,0.40989402,0.5993287,0.3265306,165
5.0,0.35046643,0.010080561,0.32008192,0.3483936,0.044385154,0.04420846,0.021774724,0.43076926,0.40989402,0.6591148,0.3265306,166
5.0,0.36334017,0.0059578493,0.47131166,0.34550846,0.046613432,0.062534146,0.021071019,0.5846154,0.47349823,0.5397525,0.3877551,167
6.0,0.37444952,0.0016125117,0.27050748,0.26017496,0.047956016,0.12248179,0.0149979545,0.39999998,0.19787987,0.14768198,0.45918366,168
5.0,0.41370836,0.0077517834,0.46179268,0.35659277,0.06190589,0.09749248,0.025266625,0.50769234,0.44169614,0.533669,0.30612245,169
6.0,0.44283906,0.002351905,0.36501402,0.29050547,0.027392145,0.14176218,0.0182513,0.47692305,0.1943463,0.19488148,0.3265306,170
6.0,0.37444952,0.010003523,,0.37749028,0.044490565,0.17488736,0.053624,0.43076926,0.25441697,0.23473883,0.4489796,171
5.0,0.35125422,0.01507957,0.28569517,0.35565853,0.05536402,0.010547652,0.023008011,0.3538462,0.42402828,0.79190266,0.2244898,172
5.0,0.40698287,0.013472006,0.24385436,0.3492126,0.06850447,0.09113854,0.023906164,0.3846154,0.44876325,0.6150619,0.25510204,173
6.0,0.37444952,0.0020321778,0.1491212,0.24003267,0.021056307,0.142039,0.014175868,0.46153846,0.17667845,0.1466331,0.40816328,174
5.0,0.3168081,0.00794199,0.31053936,0.3486471,0.04579003,0.042106308,0.022140821,0.43076926,0.43109542,0.6660373,0.31632653,175
5.0,0.34308037,0.0036014582,0.4136743,0.34862518,0.045305595,0.04696842,0.022585608,0.46153846,0.434629,0.62680936,0.33673468,176
5.0,0.35125422,0.011850122,0.339972,0.36327782,0.05678738,0.018076885,0.023225317,0.36923078,0.4204947,0.6729599,0.25510204,177
5.0,0.35125422,0.014993497,0.33614254,0.35856035,0.055963676,0.010655458,0.02344553,0.36923078,0.42402828,0.7304384,0.2244898,178
5.0,0.37492505,0.009898861,0.370179,0.3632266,0.056943946,0.018353311,0.023227397,0.39999998,0.41696116,0.64904547,0.25510204,179
5.0,0.35125422,0.011296486,0.28425333,0.3686973,0.055343065,0.027396992,0.023378264,0.43076926,0.41696116,0.67715544,0.2857143,180
5.0,0.36282256,0.01048066,0.35090494,0.3487541,0.047066364,0.03367508,0.022351872,0.44615385,0.41342756,0.6612125,0.2857143,181
6.0,0.42518786,0.0021467055,0.2423051,0.25517383,0.02772463,0.1263607,0.01484232,0.5538461,0.2402827,0.22173274,0.46938777,182
6.0,0.37444952,0.013680943,,0.37715775,0.03827711,0.166193,0.04372005,0.3230769,0.28268552,0.30837002,0.45918366,183
5.0,0.35125422,0.013285783,0.31474617,0.34376782,0.06937389,0.103529215,0.025040215,0.3538462,0.41342756,0.63100487,0.2244898,184
5.0,0.4269251,0.017211908,0.2399461,0.35169104,0.03782307,0.13821198,0.023942137,0.3846154,0.20141342,0.17096707,0.29591838,185
5.0,0.3302386,0.008133661,0.4955923,0.34811178,0.051868655,0.06387838,0.022887126,0.50769234,0.4805654,0.6534508,0.19387755,186
6.0,0.37444952,0.0024758463,0.25608647,0.24803652,0.0261147,0.122193,0.013802331,0.5538461,0.20848058,0.22613803,0.46938777,187
5.0,0.32772446,0.0079178335,0.43508053,0.34937736,0.046514973,0.04632295,0.023343943,0.3846154,0.43109542,0.6542899,0.3265306,188
5.0,0.35125422,0.01559463,0.27376774,0.36346954,0.05830739,0.02383884,0.023163365,0.36923078,0.47349823,0.7237256,0.25510204,189
5.0,0.34237516,0.010318521,0.37309235,0.3515036,0.049789652,0.029572444,0.02314588,0.4153846,0.42402828,0.6832389,0.2244898,190
6.0,0.43495193,0.0038830396,0.2708859,0.34244487,0.035391297,0.15244824,0.02312264,0.44615385,0.19081274,0.1397105,0.36734694,191
5.0,0.36393723,0.014411492,0.17479025,0.35374475,0.057936035,0.015630387,0.023173954,0.33846152,0.4452297,0.79022443,0.21428572,192
6.0,0.37444952,0.00402132,,0.40040696,0.041019667,0.16060995,0.05572385,0.47692305,0.24381627,0.23599748,0.4489796,193
