"Site","Prediction"
1,5.2796
2,5.6524
3,2.0796
4,24.402
5,22.8984
6,12.8448
7,11.8104
8,13.0908
9,21.7324
10,6.7408
11,6.6748
12,31.4872
13,8.3704
14,22.598
15,24.4524
16,42.6496
17,32.376
18,27.5236
19,71.1184
20,23.6968
21,23.7028
22,19.6664
23,63.0032
24,32.8804
25,69.1004
26,42.1268
27,55.4672
28,54.4148
29,37.012
30,49.1376
31,47.0416
32,24.75
33,48.734
34,33.7232
35,31.5004
36,69.7372
37,23.264
38,5.082
39,43.6896
40,22.6404
41,16.2908
42,68.9832
43,41.874
44,59.6184
45,22.6416
46,23.0152
47,42.28
48,31.3908
49,15.8064
50,40.4956
51,56.314
52,34.3832
53,48.5592
54,54.9848
55,8.8192
56,50.63
57,78.4696
58,71.7288
59,67.2568
60,24.5312
61,35.1852
62,44.3964
63,36.3496
64,37.2368
65,70.7408
66,41.266
67,5.2024
68,24.1136
69,33.2888
70,55.3348
71,41.1044
72,50.6328
73,47.3636
74,60.3736
75,38.1184
76,17.7896
77,34.4436
78,45.7544
79,64.3352
80,56.2748
81,37.3032
82,51.5796
83,42.29
84,64.8824
85,39.6784
86,36.0596
87,59.8164
88,29.418
89,26.0584
90,26.5616
91,31.536
92,44.3132
93,69.5676
94,29.0116
95,44.7852
96,44.9408
97,26.606
98,25.7504
99,71.7164
100,20.0348
101,9.4752
102,27.1416
103,63.3628
104,67.0756
105,6.2756
106,40.1456
107,4.9464
108,75
109,78.1604
110,20.6928
111,35.4468
112,9.0592
113,52.1836
114,48.59
115,63.3172
116,61.4572
117,64.812
118,23.3748
119,63.0576
120,56.4516
121,49.6608
122,68.1216
123,58.9252
124,48.9908
125,54.8492
126,3.1136
127,64.5016
128,68.9768
129,56.5968
130,48.266
131,58.9292
132,36.9456
133,52.2492
134,57.3968
135,59.0032
136,53.5996
137,71.1344
138,41.3056
139,55.7072
140,5.4832
141,46.8536
142,67.6952
143,70.9728
144,60.8584
145,66.4356
146,61.88
147,54.264
148,56.1164
149,72.8356
150,66.1144
151,64.2584
152,17.2972
153,72.116
154,52.93
155,2.5292
156,43.47
157,66.1808
158,68.1136
159,4.702
160,72.03
161,38.7112
162,68.1984
163,59.4284
164,58.26
165,63.5856
166,68.7236
167,56.7136
168,61.1036
169,63.9948
170,74.428
171,53.362
172,38.1976
173,68.5768
174,69.6768
175,58.7164
176,62.9852
177,2.3892
178,72.202
179,71.3904
180,67.7584
181,78.1856
182,59.7848
183,41.7916
184,46.0248
185,87.082
186,49.5176
187,75.9544
188,57.98
189,56.6336
190,77.688
191,65.7512
192,44.5548
193,74.6952
194,47.1632
195,84.7904
196,45.2816
197,75.5644
198,82.91
199,78.4112
200,67.2596
201,72.94
202,29.7664
203,60.7012
204,48.4228
205,84.8996
206,76.2476
207,84.7352
208,76.29
209,65.8376
210,78.152
211,84.4276
212,30.0264
213,47.3884
214,60.864
215,60.1024
216,73.8292
217,20.7596
218,83.0236
219,64.9952
220,64.3036
221,73.4684
222,77.2408
223,41.3152
224,25.8828
225,66.5348
226,76.278
227,51.4228
228,71.1248
229,67.6096
230,81.5788
231,41.034
232,81.8152
233,46.6744
234,87.0016
235,82.5476
236,84.7104
237,68.9612
238,6.5124
239,70.8212
240,67.4668
241,84.5016
242,38.652
243,7.2896
244,80.4972
245,80.6756
246,80.5528
247,76.8672
248,77.1564
249,81.1752
250,84.996
251,49.3912
252,42.72
253,74.2648
254,81.0236
255,77.6784
256,71.9632
257,75.9288
258,82.2684
259,9.0308
260,55.4892
261,78.9784
262,62.1972
263,50.9012
264,61.2724
265,74.9512
266,76.4288
267,74.908
268,56.3208
269,57.434
270,37.7388
271,85.054
272,5.5204
273,75.4404
274,81.134
275,71.12
276,40.5064
277,41.1164
278,60.374
279,57.0332
280,75.8184
281,80.8184
282,77.01
283,81.2848
284,38.0664
285,46.03
286,72.866
287,64.052
288,76.2468
289,52.638
290,73.4512
291,76.1876
292,78.7028
293,81.1484
294,8.3384
295,83.2536
296,54.5356
297,75.1236
298,58.1368
299,76.69
300,85.1548
301,82.8508
302,75.7612
303,78.6252
304,80.5248
305,63.7092
306,84.2168
307,78.6652
308,84.3564
309,59.8176
310,86.1672
311,85.3912
312,85.7192
313,56.9292
314,7.676
315,27.9248
316,72.572
317,81.1548
318,56.3744
319,57.8536
320,72.0284
321,76.1532
322,79.4116
323,70.3624
324,61.764
325,84.4
326,79.2556
327,65.7996
328,81.7404
329,58.1408
330,60.4664
331,79.1956
332,65.5176
333,81.564
334,6.9584
335,58.0776
336,76.3376
337,56.574
338,6.0708
339,73.0616
340,80.6356
341,79.8452
342,66.0312
343,40.6916
344,40.606
345,80.7348
346,70.692
347,68.8336
348,67.078
349,78.4248
350,77.3788
351,77.3088
352,63.67
353,80.05
354,6.1232
355,70.7948
356,67.8772
357,79.4628
358,41.6556
359,77.6744
360,69.3132
361,69.0364
362,79.9056
363,51.9188
364,65.3648
365,73.7688
366,79.1016
367,79.0052
368,48.0464
369,2.5812
370,73.9968
371,4.66
372,71.6988
373,61.468
374,81.422
375,77.1892
376,67.4744
377,78.5668
