KNN_Weight,RMSE,R2
0.0,4.352129246244425,0.8602523418055211
0.01,4.366239985463885,0.8593446759591363
0.02,4.3808191441700775,0.8584037932304086
0.03,4.395862061735584,0.8574296936193382
0.04,4.411363993857364,0.8564223771259251
0.05,4.42732011892205,0.8553818437501691
0.06,4.4437255443083465,0.8543080934920704
0.07,4.460575312611688,0.8532011263516288
0.08,4.477864407777327,0.8520609423288446
0.09,4.495587761129008,0.8508875414237176
0.1,4.5137402572813885,0.8496809236362477
0.11,4.5323167399254185,0.8484410889664351
0.12,4.551312017476882,0.8471680374142797
0.13,4.570720868579331,0.8458617689797816
0.14,4.5905380474536415,0.8445222836629407
0.15,4.610758289087402,0.843149581463757
0.16,4.631376314258286,0.8417436623822304
0.17,4.652386834386512,0.8403045264183613
0.18,4.673784556212343,0.8388321735721492
0.19,4.695564186295495,0.8373266038435945
0.2,4.717720435334054,0.8357878172326969
0.21,4.740248022301363,0.8342158137394565
0.22,4.763141678400006,0.8326105933638733
0.23,4.786396150832718,0.8309721561059475
0.24,4.810006206390703,0.8293005019656787
0.25,4.833966634860413,0.8275956309430673
0.26,4.858272252250394,0.8258575430381131
0.27,4.882917903840318,0.8240862382508161
0.28,4.907898467054745,0.8222817165811764
0.29,4.9332088541646115,0.8204439780291938
0.3,4.958844014819755,0.8185730225948684
0.31,4.984798938416181,0.8166688502782004
0.32,5.011068656301993,0.8147314610791895
0.33,5.037648243826202,0.8127608549978359
0.34,5.064532822234838,0.8107570320341394
0.35000000000000003,5.091717560418933,0.8087199921881002
0.36,5.11919767651913,0.8066497354597183
0.37,5.146968439391775,0.8045462618489936
0.38,5.175025169941392,0.802409571355926
0.39,5.203363242324588,0.8002396639805157
0.4,5.231978085030381,0.7980365397227627
0.41000000000000003,5.260865181842002,0.7958001985826668
0.42,5.2900200726852225,0.7935306405602283
0.43,5.3194383543682,0.7912278656554468
0.44,5.349115681217799,0.7888918738683226
0.45,5.379047765617315,0.7865226651988557
0.46,5.409230378450422,0.784120239647046
0.47000000000000003,5.4396593494560825,0.7816845972128935
0.48,5.470330567499081,0.7792157378963982
0.49,5.501239980760745,0.7767136616975602
0.5,5.532383596854246,0.7741783686163793
0.51,5.563757482868853,0.7716098586528558
0.52,5.595357765347288,0.7690081318069895
0.53,5.627180630200262,0.7663731880787802
0.54,5.65922232256214,0.7637050274682283
0.55,5.6914791465915116,0.7610036499753337
0.56,5.72394746522033,0.7582690556000962
0.5700000000000001,5.7566236998551705,0.755501244342516
0.58,5.789504330033964,0.752700216202593
0.59,5.822585893041475,0.7498659711803272
0.6,5.855864983486638,0.7469985092757185
0.61,5.889338252844723,0.7440978304887673
0.62,5.923002408967187,0.7411639348194732
0.63,5.956854215561923,0.7381968222678362
0.64,5.990890491646496,0.7351964928338566
0.65,6.025108110976825,0.7321629465175341
0.66,6.059504001453655,0.7290961833188689
0.67,6.094075144509033,0.7259962032378608
0.68,6.128818574474897,0.7228630062745102
0.6900000000000001,6.163731377935772,0.7196965924288166
0.7000000000000001,6.198810693067447,0.7164969617007804
0.71,6.2340537089634065,0.7132641140904012
0.72,6.269457664950717,0.7099980495976794
0.73,6.305019849896904,0.7066987682226148
0.74,6.340737601509343,0.7033662699652073
0.75,6.376608305628527,0.7000005548254571
0.76,6.412629395516537,0.6966016228033642
0.77,6.448798351141911,0.6931694738989285
0.78,6.485112698462092,0.68970410811215
0.79,6.521570008704477,0.6862055254430287
0.8,6.558167897647097,0.6826737258915647
0.81,6.594904024899829,0.6791087094577577
0.8200000000000001,6.631776093187012,0.6755104761416082
0.8300000000000001,6.66878184763225,0.6718790259431158
0.84,6.705919075046149,0.6682143588622806
0.85,6.7431856032176665,0.6645164748991027
0.86,6.780579300209679,0.6607853740535821
0.87,6.818098073659381,0.6570210563257186
0.88,6.8557398700839975,0.6532235217155122
0.89,6.893502674192323,0.6493927702229633
0.9,6.93138450820252,0.6455288018480714
0.91,6.969383431166549,0.6416316165908369
0.92,7.007497538301641,0.6377012144512595
0.93,7.045724960329073,0.6337375954293394
0.9400000000000001,7.084063862820581,0.6297407595250765
0.9500000000000001,7.122512445552663,0.6257107067384708
0.96,7.161068941868978,0.6216474370695224
0.97,7.199731618051064,0.6175509505182312
0.98,7.238498772697534,0.6134212470845971
0.99,7.277368736111907,0.6092583267686202
1.0,7.3163398696992,0.6050621895703008
